,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0.8288822169802087,-0.38265676688505174,-0.2417096852326838,-0.31625339116028384,-0.21253858128354827,0.409015999353142,-0.13599034351191921,-0.19162664315860015,-0.16644746313046735,0.4429720390696057,-0.10824247749519758,-0.10121737602326576,-0.06701498424494091
2,-0.3315741196922762,0.999954424943129,-0.2990865509772695,0.21213026011220015,-0.054582863635563125,-0.23942878340558255,-0.18695234810464545,-0.0626647320210587,-0.17595777576107619,-0.123980868443693,-0.1126034625925848,-0.13685866386913845,-0.07957256411616478
3,-0.27564523371494754,0.21236178245119702,-0.2486925193627715,0.9995497478537894,0.022854506785193723,-0.20901647861924996,-0.16182562608411144,-0.0015964493255917567,-0.15643296470701662,-0.09381825674068474,-0.09181192045012908,-0.10775622771250022,-0.0733797491976043
4,-0.2057648262988674,-0.058707742776266655,-0.18570756903493402,0.019123516308290563,0.9992345749385821,-0.062051859894150636,-0.011990720326566387,0.0200270479827941,-0.11390950110171691,-0.037950741275603724,0.02626320953883656,0.02591238282581318,0.03176405780235509
5,-0.17642690320567175,-0.28858534269120983,0.9709557706522541,-0.23922431506568106,-0.16615794930889355,-0.14507090030437977,-0.1459524085380026,-0.09619068055379298,0.18097222103883617,-0.047971010017718016,-0.08121503908185537,-0.08738818584872313,-0.011390825824635355
6,-0.07271854088374152,-0.19116354670041602,-0.1513866069492505,-0.16629731722171326,-0.012861168972515588,-0.03945034917039429,0.9992650580501696,-0.01939301295870261,-0.09636475428308056,-0.10350900499983645,0.054623143025648684,0.21043290132659034,-0.05477854228158943
7,-0.19102154034152158,-0.2883358487752149,0.8253859977733503,-0.24583517752635103,-0.19289507762508926,-0.06869911047486926,-0.1408202822469165,-0.09103940072232777,0.5896975140640367,-0.12630533794083385,-0.08932287003197825,-0.09966205066100524,-0.0026540170448723296
8,-0.16794107969168748,-0.06617669344006809,-0.10134615084759557,-0.0013163683966352221,0.02115670478991343,-0.03904383867696385,-0.020443374077631863,0.9994066172539589,-0.054045958357735124,-0.0736574363630304,-0.006500808847852959,-0.039921740664275576,-0.025950849633860282
9,-0.061844959444218826,-0.11650268633680198,-0.09074953642353786,-0.0942034606022955,0.02489880691356515,-0.01611493975103163,0.05413054600295705,-0.008214900109111991,-0.050820841669204676,-0.08035016591995113,0.9994273160726963,0.020864740731746156,-0.032761985721547045
10,-0.06003895538761512,-0.14210364523053678,-0.09816038045016945,-0.1139869362579725,0.019204998652710577,-0.015182670622291389,0.20769758592705015,-0.044668048207630956,-0.07141090093852587,-0.07368190070064182,0.02068386668274265,0.9990389762165244,-0.04953958508020251
11,-0.1126659835539718,-0.18899522356667212,0.24102381096863393,-0.16628687877417395,-0.11222451776324116,0.013118870285757952,-0.10318826269995192,-0.05796216484728072,0.9667511277005891,-0.09734351421510971,-0.05012296601679199,-0.07251078027336733,0.053439779730401114
12,-0.014941617612027253,-0.10093242756927945,-0.03504134506837488,-0.08892620967884511,0.019061451864075752,0.18548382019485485,-0.06158769779622414,-0.031526631199151924,0.04393738792570805,-0.11108543692573698,-0.0390536096670311,-0.055228941763849945,0.9866975253768904
