,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,-0.33006337132746877,-0.28818462225520886,-0.17025942032714272,0.27542954805417125,0.935995246893988,-0.0863512286513757,-0.21280483675452466,0.10758266592996149,-0.1266443048188844,0.06907494890151226,-0.32406428491779116,-0.20066262662551446,0.8612606726307245,-0.24275785775971154,-0.09541509030236343,-0.13173553272462857,-0.07352144191410583,-0.04811392312040643,-0.04079518350065207,-0.026773531019848223
2,-0.30339785677232733,-0.2632336760603182,-0.18448657105538405,0.1191054355173944,-0.1798224046138743,-0.11056413311237823,0.9160982361953546,-0.1037767830265025,-0.11250191036217887,-0.16551782481598015,-0.27818920525880836,0.9201705831434537,-0.18343357657905968,-0.1938609062486494,-0.05823030221800216,-0.002657815793087859,-0.031117556184457676,-0.025567589040086235,-0.024669043572304362,-0.00438168344755616
3,0.9970132125071872,0.17509863339917758,-0.09051578529632162,-0.2888772945799219,-0.26821596242641343,-0.15179169782423024,-0.2934595084815371,-0.1215403020680072,-0.09223332306813342,-0.18275742729768693,0.7767707301535416,-0.23730453282421676,-0.2347443329685518,0.3627991917543489,-0.03103666689898846,-0.15870513238015463,-0.053030050141732815,-0.08183386591392448,-0.01631121425239198,-0.051965098520416975
4,-0.1895839350775532,-0.16111847668094742,0.0052595179335940745,-0.09932932438075247,-0.0703707359938071,0.9577026788810473,-0.10896114428494925,0.31563180503280636,-0.045276485886630434,-0.09955319474239697,-0.1778638386504478,-0.12366766801093902,-0.0906091955818774,-0.13460817123394053,-0.034457724136460706,-0.11145570814167104,-0.05179599199278179,-0.0498268388975457,-0.00044017410754478844,-0.025332158481955826
5,0.21281150683371178,0.9824475485194585,-0.014099866408098802,-0.24084579128523836,-0.2200579224150731,-0.12077406883948132,-0.22355169895172017,-0.22959443248550263,-0.018218307238364134,-0.14910605209091335,0.19422178636518095,-0.18980798574853258,-0.19639451942160918,0.08940046705959029,-0.012833611909986931,-0.12395707922486904,-0.037789543401463906,-0.0682272043958326,-0.024332052670643596,-0.04802070969836506
6,-0.05634535114999727,0.014813960623217362,0.9741484802983563,-0.1789733818240233,-0.09724648274115627,0.007463643220896663,-0.23856407343153188,0.0999530450886948,-0.008792781313730446,-0.08156905008682143,-0.07623797260680737,-0.19707570584829268,-0.12622145667271706,-0.005398192721049202,0.007811057063076262,-0.07169561383590053,0.02845974902548106,0.02373743423196336,0.03295993374309238,0.01460462369944386
7,-0.16002872419281294,-0.13528159326922093,-0.024164537708081017,0.6097761941889285,-0.04423120429848004,-0.074091225331971,-0.03302612099507996,-0.1137714302666268,-0.05724960938175859,-0.09633526246280665,-0.1393161455702671,0.00434136431598172,-0.00858129471418221,-0.10364062627281297,-0.05103875452843074,-0.05233817463721864,0.8377018714435728,0.7250361979463328,0.13176589830099675,0.28492308515752174
8,-0.18571147900990603,-0.1682777596947045,-0.07773869343823182,0.09653370758252891,0.03317961558754957,-0.1065462878213001,-0.15313280558273798,-0.0890294618187769,-0.11970293421642716,0.9735664246936294,-0.18130172336303577,-0.1876158538185011,-0.026468843490290644,-0.14799218305883768,-0.0701388837026274,0.7396116031669648,-0.11341171927844466,-0.05378603082282238,-0.024639040164765147,-0.030137390800891336
9,0.7885168273546821,0.19579554322719062,-0.0926995232444803,-0.31884244545103735,-0.2503055789167819,-0.11813613678377191,-0.2866016350597046,-0.21046784276206304,-0.07287090855491625,-0.17542108775311083,0.9984763959729935,-0.18131468309987542,-0.18165245427427992,0.5438412612885813,-0.013240879001136942,-0.11034035933882733,-0.013626858133034506,-0.05808112996847395,-0.022250524943557826,-0.04253361383272449
10,0.36174844735117123,0.0822964346423675,-0.008817481671121114,-0.24082550808133982,-0.2002001438396074,-0.10802957506021667,-0.19014795782346375,-0.05563208700468118,-0.04014027044668585,-0.15299403613360005,0.5313119568626243,-0.14052585502143625,-0.16452518538877495,0.996912523491544,-0.01929294890234238,-0.099256529932263,-0.02428778191494959,-0.04244397641716679,-0.012807973376626924,-0.03484736999893402
11,-0.13361595497305392,-0.06493967612878043,-0.009200807179219199,-0.08661917506639673,-0.11668968850845024,-0.045425237711725734,-0.08275746436448775,0.2911464955015398,0.8308627442156521,-0.11524035208602186,-0.12067093789307003,-0.10749070261348137,-0.10888488956520054,-0.10190815451346721,0.004214402092692287,-0.10600097046302935,-0.048361647653798946,-0.04288707672906983,-0.013310032807512022,-0.032790904769380645
12,0.1148189921747937,0.9041200860245366,0.02909469515079646,-0.29853878214933444,-0.22468385069772148,-0.11277629316097844,-0.27345920474988794,0.09489087766651688,0.0011224893605727016,-0.18120717137935202,0.12776083054795728,-0.18463906621280235,-0.16436320471243127,0.05795376154429449,-0.023753484576965005,-0.11022639347200103,-0.028833405219522844,-0.05171830368756721,-0.006001447120322571,-0.038479424536963694
13,-0.16280521873722564,-0.06332977018144945,0.8594977427244781,-0.0951519152148074,-0.19421971147870684,0.01836808914389605,0.04844857290623555,-0.001103168204365649,0.02333235041999247,-0.1533105724336489,-0.16032851332441966,-0.03951663015366947,-0.13498016152165376,-0.04810934960981549,0.02973490176546644,0.007014126840585239,0.011452248356150366,0.036392602392153535,0.003720218793708723,0.013216344251868363
14,-0.05214449199299153,0.01587068501757278,0.010861583402511001,-0.12503533090726252,-0.08805545102723364,-0.011186554532016488,-0.11694899896397751,-0.10136253254563539,0.9329450981626224,-0.10892524593129334,-0.05683865370270394,-0.05070625235552306,-0.025099579422445558,0.006964032038110157,0.035374004397087634,-0.03746376023403361,0.00993227184934759,-0.01189675703137373,0.0007435785387262824,-0.006578180665660602
15,-0.2675107133649751,-0.22053781731287123,-0.18492440433486412,0.16351638210450695,-0.0763830234928367,-0.08557383107903095,0.19701634776541146,-0.15906078180888938,-0.11532587787899055,0.7446124072106515,-0.24738241335998104,0.0013965575936139652,-0.008868723644144899,-0.1809439047294176,-0.04934437085179269,0.7896910200964427,-0.07584482280758534,-0.0697974798193263,-0.0517396918357436,-0.03662362268080417
16,-0.04256521307811692,-0.029260422368834346,0.01471236308860425,-0.061400065519215064,-0.08122495540574784,-0.029144623249306882,-0.040551074923245056,0.023214967391640598,0.01979816748220659,-0.06068541489624272,-0.03715937163886232,-0.05228013955525689,-0.0747665312691375,-0.028184453993005506,0.9973112203341795,-0.04794637537576779,-0.02624744950144956,-0.030140482615814323,-0.012538211832268003,-0.022175638129218044
17,-0.11963686488237968,-0.03274800471544469,0.529228375920238,-0.08422408033481141,-0.0948426768888542,-0.02761241962774451,0.24233422178631883,-0.28938894842842,0.009150651795633078,-0.0902611835277654,-0.0990656839611533,0.07827115443526901,-0.09296423771853815,-0.04667761442800406,0.008700006602038927,0.08976874721103964,0.009541884431889197,0.11296096922881466,-0.010234816073341653,0.013709975241735676
18,-0.02529371377258701,-0.027057751932959014,0.022901485009278424,0.07118441477324894,-0.0208972799105738,-0.0033426944139877,-0.08323674003214793,0.05795323814363054,-0.00908573808313944,-0.03091829897356646,-0.03670973906316201,-0.00635192228575387,-0.0412664107437631,-0.01974219920942847,-0.013459319827569385,-0.027805658925424283,0.0992379293396495,0.14133544043967491,0.9894208615873004,0.7055650040845977
19,-0.019394807416559905,-0.021024418468812815,0.030026146703205674,-0.06253809705009797,-0.0114019749552035,-0.00748184075591502,-0.019080264444035436,0.008672430470251518,-0.007957100899810467,-0.016633188233177568,-0.01611647147103195,0.020965091343495282,0.0051039718651839676,-0.012919885964331574,-0.010044133381343762,-0.014977325630082082,0.15576042541696275,0.42976540826120063,0.708138425238959,0.9724974574790515
