label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,k,gep
k15_11,12.42612237300683,4.832312541290343,2.7517157360914446,12.000017474801071,7.551156125707422,33.63517657988122,5.432875481407268,-7.03426325131655,-19.661868184762984,26.733655098407944,15,11
k15_12,15.217013023497712,-7.905367976157349,-2.779752969710485,16.632063948798656,7.78623520089232,24.965445488385313,1.5165004071664565,-5.991032481258524,-2.7452120361244643,-26.344928936064157,15,12
k15_13,-0.7997162844329181,1.0063018159571853,5.522714514396733,1.0984604472596564,-0.17666674888260192,-7.377409838036622,-8.805387639908867,-0.8979441831698711,12.366200302053809,16.87375009708412,15,13
k15_14,9.418293176171842,1.7539567570604637,-8.392304366818902,-5.15003933088794,-2.6291790720945105,0.6912711366255794,15.658480906622508,9.136931593438321,9.564572022692737,1.8687627875779982,15,14
k15_15,11.516556519343263,-3.4812877776756697,-3.895381253043722,-13.70306344974854,9.664324201778461,-0.8359318556556049,7.783348521239046,-1.5553625166053404,4.6769615451414355,-2.380899157251829,15,15
k16_1,12.22106744333975,11.177250094279703,19.440470298308156,25.212541385588846,6.186960070085907,-18.13846983797732,9.649622152499076,-2.9106125235438687,-1.6899927202035199,1.383381641976008,16,1
k16_2,2.3781312575982647,-8.128329940604111,28.734358435399635,-19.464838892226815,-20.123869503311944,3.2052777300840107,-13.629251620842977,1.3687062996311334,-8.35832915990699,-6.290921795663493,16,2
k16_3,1.4882173042989688,29.660270779404904,-31.14587443470136,-17.637878124158085,0.024070710672973946,-3.18197571280684,-9.30955431392452,-26.02446621399023,8.550402961724153,-3.377735532380458,16,3
k16_4,-50.282973180201935,-26.22620170652666,-13.134429136850333,-4.07345993092447,0.8175312026918383,-5.733492572315834,0.2341613578455563,-2.8592371562796735,-6.127052434348942,0.3682983992014543,16,4
k16_5,0.7800234015627943,21.4708488634808,-29.213772324520335,-16.940218673624074,-3.1648619060164496,-7.372687122103556,11.481795652132751,31.812616371011366,-18.406303095232822,4.664219975748763,16,5
k16_6,12.91898924810886,-13.883412333046065,-9.597133306379153,19.242484247869744,-1.7970997166477274,14.597400445602718,-2.6993299322073603,-0.0878195485269937,4.509379649509948,-15.258876444416023,16,6
k16_7,0.581651123817344,3.9108650960321993,-1.225212528093265,-2.6393936967521636,6.684292280470336,8.406395524807598,7.179252476341044,22.671014032183717,24.170977474137878,-7.561015546327852,16,7
k16_8,-4.420073977319242,1.1282983627836933,16.354320233004987,-1.932221563604781,-15.503696882352209,3.5301796380127697,-28.289091977577982,8.414437277483422,3.524504796223256,1.4467834125619272,16,8
k16_9,21.982430386746685,33.68557355440314,-35.493662932867615,-20.961397833811084,-11.806751378534344,-5.472259546644955,-8.915100872011749,-27.69930457566256,1.2568193847959659,-0.25612507442074495,16,9
k16_10,3.0591055312012077,6.790076412711193,14.753292220282297,14.260715332286273,5.344575406729028,-24.6545723801115,12.407643182368773,-9.924393326236443,-18.8539582400392,-17.686427422678907,16,10
k16_11,12.351808015328075,4.71202506543165,2.940688963172502,12.290401130122403,7.736108618110716,33.57225029599381,5.681741446140549,-6.981394367725186,-19.166154025645934,27.20681637854473,16,11
k16_12,14.87289275097317,-8.027477802205068,-2.5252420057033804,17.038932745392188,8.054454850424333,24.768184244924857,1.6609916974901364,-5.934378341253013,-2.0126597557373826,-25.959503264808404,16,12
k16_13,-5.399657994080211,-0.3704063349512613,12.693414117694033,5.299142585977563,2.3312968490352888,-12.27233067505499,-11.179327075243258,0.46641555092351594,26.15138034196561,28.98836219204131,16,13
k16_14,11.727468563407717,-3.8064270873418895,-3.9274301299258205,-14.17452474891266,9.841918636996853,-0.6927649607965831,8.566812239999603,-1.4927785648794982,5.139461900328361,-2.6204444281707286,16,14
k16_15,2.704595970206679,2.1812423917767743,3.2164268281472785,2.828937393887231,-1.1542474853821494,-4.698655285291024,-3.64566848932835,-1.1180222707345289,6.188943082378018,7.815164881574328,16,15
k16_16,-0.4781756330011625,2.0931200154817944,3.839604142282274,2.0890875776041877,-0.5979985667421613,-6.478774072384672,-7.121672148597821,-1.6115229047430752,5.861097384530194,11.07741783223995,16,16
k17_1,5.198699959549528,-5.524628233530117,35.360785897423945,-10.605290687786631,-16.743831695010527,-4.544641878647494,-8.976003277281134,-0.1548593561111119,-9.368780509480924,-7.415224409471543,17,1
