,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,0.0992314824257517,-0.4103930044064185,0.7216078239000421,-0.33131596323393486,-0.05930211989804428,-0.15429223483911075,-0.3594791766227495,-0.12606783840678812,-0.14484854641473632,0.13049471270966956,0.023656991633552133,0.3529122300795096,-0.20736028663802172,-0.27796957669394473,-0.12422354583066314,0.3383943915687624,0.01568418518199714,-0.13057651820084223
2,0.18768541847584078,-0.2638898613657883,-0.22046880704638544,-0.24294388889719862,0.08850129533156316,0.01954681435499417,-0.017602457741133653,0.7706601801150043,0.14340571848319167,-0.09069555693589595,-0.1270538022218471,-0.19533550688876386,0.1599961635155837,-0.10821725580510218,0.027273838864551054,-0.32554727386190746,0.04356170741954925,-0.009200993241522043
3,-0.287368063833104,0.9808585038139017,-0.2998115019116515,0.21941052287327054,-0.2272827506021652,-0.10029268566745435,-0.014113149344369216,-0.17512616414531534,-0.15203169610376993,-0.0997569376376456,-0.12784251364659124,-0.18524755280370023,-0.18589448316303128,0.044157566430081854,-0.004544098941444579,-0.08189635501639514,-0.09578968417522266,0.0032945504686908646
4,-0.19675397728407998,0.17566085089945976,-0.272791561418431,0.9723683722838931,-0.1767578851375797,-0.03537759301229766,0.03753049818835061,-0.1567433681648015,-0.13884846024314218,-0.03928588021371398,-0.11823196190588622,-0.08325714561656268,-0.11010528833933274,0.7201651110061326,-0.0014631340234823706,-0.07808866981116484,-0.08405943125430056,0.00033968190279376383
5,-0.2865512351012257,0.8901404949215982,-0.31815019218657825,0.12436247772899706,-0.06377627190672344,-0.07214854449587817,-0.02524897928757968,-0.17949323631961603,-0.1450213953517116,-0.033083684349552174,-0.10672740444225517,-0.2544668010566018,-0.025885461224589894,0.1277693408301288,-0.02782314514046411,-0.053277853442451784,-0.02116445792606212,-0.034324456853808694
6,-0.1309554589437772,-0.18613206934478385,0.7864009369987836,-0.16540703646765517,0.021626105743153774,-0.06395693817069277,-0.1008634935925249,-0.10289797777699651,-0.06891541199630495,-0.10784397981825192,0.048892833782660974,-0.15763032990186235,-0.10190035595686756,-0.10604799332454783,-0.04523722081211739,-0.015784161557878276,0.007271898649000822,0.030942395779769073
7,-0.17057374129693675,-0.07529328920199865,-0.19809576893496472,-0.005504868589992145,-0.10068603078623366,-0.010145997404450284,0.9659078154811889,-0.005346312516874733,-0.009962501863728447,-0.02955940819254026,-0.0005683629373498016,0.7153267545118331,0.7010566809920961,0.01377715812393408,0.008777583395613225,-0.01672743614017237,-0.0061565303923084074,0.01955675820991897
8,-0.26821016661723646,0.1647514476269595,-0.25627741334147147,0.9225484587912313,-0.112265522942441,-0.006905421353473451,0.027955110504113884,-0.13942232022700451,-0.11101156021671883,-0.05902217015004572,-0.09247715494752706,-0.13330010649491184,0.03830777891857232,0.8064100016231295,-0.013219526800434742,-0.04416008742523225,-0.013788628592829014,-0.03408249550916074
9,0.2844987545782379,-0.22783240687097978,-0.15083729207593405,-0.18981559536970902,0.26856034785956,-0.10079448211636308,-0.03960852448959327,-0.13749409664968917,-0.11825020959619319,0.05568562223132289,0.8763198072545435,-0.13897125726422974,-0.040649878700074214,-0.1337972644860372,-0.07325948676732301,-0.0581712209550467,0.28286333410433406,0.3292470905849212
10,-0.3525910383698528,-0.020147093967272205,-0.1871354461760563,0.03367012642500396,-0.11369581369848263,0.03919628501714748,0.8952559529978997,0.06300062435102216,0.0702119733080096,-0.08067632514184273,0.04657136413114671,0.6123044794482937,0.87961064073519,0.06896083095129583,0.05098103591352004,0.020225136209110546,0.05873587245698344,0.01112931125273653
11,0.1089296457192352,-0.20070787830126288,-0.1790622902015915,-0.16527563624392405,0.18641353354733764,-0.0611212913735958,-0.040258355024116795,-0.0003050181293031001,0.8284814462821845,0.03419636149266358,-0.05769802727102579,-0.15485324420274238,0.025777285254859273,-0.09678696147860029,-0.049266934988813876,-0.046929974279347864,-0.014116943311429885,-0.01598287388925956
12,-0.19052340665112416,-0.060962601295485266,-0.08558438732209606,-0.004756175508613057,-0.08300565801746064,0.9823994792021536,0.0008481760831556293,-0.050205700414201186,-0.008824424809878878,-0.07106620158595967,-0.03467836496887627,-0.020774391971310566,0.044689309983712434,0.03728584305923971,0.041204143339122055,-0.02410303602303468,-0.008385323522951694,-0.011475662362128058
13,0.030632251563882957,-0.15400109299882125,-0.12572370756160609,-0.11891067014685804,-0.04819329861892462,-0.038976221179892,0.026533228147964796,0.01822146195709706,0.9234684691172084,-0.03700421346609561,-0.0540285007471328,0.010297914178584902,-0.046232367113711474,-0.1281452876371014,-0.01633708817952177,-0.05932319903162055,-0.08051380074245627,0.024032223121414766
14,0.14183919889754995,-0.18583275113649014,-0.1983013144384028,-0.10520190674652165,0.2046267912514275,0.7382590475762703,-0.020783734010608075,-0.14009199805649894,-0.10014306782373873,0.039595969998682416,-0.028030943717815646,-0.1189323719784618,-0.02091172085621328,-0.0716724369453253,-0.03994449984262945,0.08245733339457689,-0.008002806790490744,-0.02980908947808765
15,0.37778150060127413,-0.3012144408203993,-0.35649530270853763,-0.20882636671896154,0.4577706835030124,-0.11554086190632004,0.5504216956982486,-0.1172704058350152,-0.12283091152448679,0.24291511213851272,-0.10814509203299873,0.217971682043332,0.35558698992106474,-0.11714569699349711,-0.06115048377870081,-0.0664597148673623,-0.02865692951386588,0.04160155720139339
16,-0.037943580334066945,-0.027449609231211293,-0.09209363762462809,-0.015974101449618534,-0.029551378492250892,0.02042853093944205,0.026280484902752616,-0.027554746569234834,-0.03615926191052756,-0.010891068271863579,-0.03740003737741782,-0.03662358705886781,0.021382418774818047,-0.024026365544052262,0.9731631502913781,0.42665756436264274,-0.025290994419911457,-0.005418666483139741
17,-0.0622302776505687,-0.03082408476060525,0.02431468132204339,-0.03075717647368298,-0.019782586544753185,-0.011851488481599571,0.009468086612947773,-0.011885747781016098,-0.007651356008806343,-0.034516315992689145,0.2253364408427465,0.012059598309385937,0.03741480027588799,-0.022789094411873538,-0.011586289713138376,-0.002071792882860608,0.45986667813752374,0.9171954306538713
