,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,-0.25794905619724845,0.9902685282415955,-0.2976297913813469,0.1995536690845353,-0.05000610038129802,-0.2031988402595956,-0.07153923354557952,0.3683672060830783,-0.2086083052085252,-0.1519703256516108,-0.14421846003544905,-0.12885968283411456,-0.11144112822162577,-0.11205140622721343,-0.10037764960188984,-0.08661891541756528,-0.00016520571577531632,-0.08907249809480132,-0.050418805109580196,-0.044418691787416156,-0.08669198952645349
2,-0.24529540780058945,0.20523469919064938,-0.24907199170312253,0.9993227006868624,0.025911307177012666,-0.16890733945736056,-0.000291594873568019,0.09947398379118362,-0.1772423379665908,-0.13379425633203412,-0.12956505837770513,-0.11167195435548477,-0.10068535682148645,-0.09366078536376049,-0.07903778393446717,-0.01770708910049587,0.008582924741930705,-0.043914266280238666,-0.04224903039512779,-0.04270696430175252,-0.08040263943329443
3,-0.20602642783302796,-0.08932675437664962,-0.15085423814875387,-0.00048311530790649967,0.986128981925363,-0.09752333681752721,0.004232415239808134,-0.026937742477755888,-0.09754208248692653,-0.10114843707717014,-0.019905460128650427,-0.047815053550152836,0.02287317047093435,0.027204208738591865,4.916591069087366e-05,0.5397076408199661,0.009746470143794886,0.43492862337013477,0.04714268536000737,0.014877452831374349,0.08802824999621833
4,0.5041031264138347,-0.32672971135569423,0.12868466692502964,-0.2821241708279785,-0.17093845259459578,-0.01437613197343765,-0.12048916289838753,-0.2365194783754713,0.8486425617782036,-0.028118562881747553,-0.12547218394270507,-0.11602648305523683,-0.10871070081241485,-0.10649143499910563,-0.09361159424319633,-0.09914573048509819,-0.07811973895560231,-0.12694636705619336,0.07465351202596646,0.07703647773768572,-0.06200890310395104
5,0.4203048692837863,-0.27081263906745606,-0.16326947452590404,-0.23014063899419784,-0.12247601469140791,0.9107376705327315,-0.09654181153819115,-0.1950532835437174,0.015381218387413525,-0.08911642074674044,-0.049627901825296264,-0.067009546715415,0.03489810877101285,-0.07070115346407366,-0.04509536576656406,-0.0028176995181097976,-0.07262440464707408,-0.07288418081507388,-0.02650521029210104,-0.03622507021415003,-0.0562886786412418
6,-0.0353056575462129,-0.14166266834694952,-0.10116475606868948,-0.12023463286418035,0.00535142304985941,-0.049428009608541816,-0.021966029599378375,-0.10120390204855644,-0.07965847168864378,-0.05388085225718538,0.022572100502382474,-0.08146520842168463,0.13861228215398572,0.860852163705045,0.8797549108476279,0.050191514312779725,-0.020011407248036246,0.043364873162732534,-0.030157377569022738,-0.017241761743170894,-0.014057888073423331
7,-0.12569768732457745,-0.2783182882307146,0.8596936932069071,-0.24135730352877438,-0.15944408152251413,-0.1788563378302999,-0.12140406086514872,-0.20348337329574145,-0.07026403789417124,0.524210392663398,-0.13842152564206062,-0.09036990327703985,-0.05047678138666806,-0.061068647454659605,-0.09937327044502134,-0.28414496385698884,-0.08581650785418089,-0.027388412812020875,-0.024050446486263432,-0.0030828809609156948,0.15692322069611223
8,-0.04227177074539312,-0.1938540456700578,-0.1382977309272393,-0.17198863673727768,-0.04037944139043997,-0.0695059574348658,-0.03731519885530085,-0.13350250356563897,-0.11047236577409854,-0.09652351234038017,0.9548071601550998,-0.09599736749931065,0.44280502021915,0.02374158258388947,-0.04129312183802707,0.05609483840439656,-0.08358001485210804,0.1982292524401232,-0.030882977794393515,-0.01270872508017393,0.26413783017862574
9,-0.15782921902343494,-0.07929688028596532,-0.07427773122146868,-0.006573081647809938,-0.007476316327577124,-0.06039666308420745,0.9993139230567035,-0.03911875659586647,-0.062207421625778914,-0.061723728233685056,-0.01436164816437907,-0.07510321496139741,-0.02917414069782895,-0.008830924286872283,-0.009661358487333765,0.09642084852437277,0.038193132304518096,0.05450233754112926,-0.018386807416978516,-0.016991978647286576,-0.025801701941070142
10,0.4790424493820089,-0.19463108232961202,-0.16445724345579896,-0.16871043088671564,-0.09237428557587699,-0.06738606338479827,-0.10994503229706956,-0.13937202056186535,-0.12780100021769655,-0.10291923688521963,-0.09597034154411044,0.8560694573039275,-0.05767503754942068,-0.09820764910802994,-0.08315893782005332,-0.047971543055920794,-0.04941186231633245,-0.09933235596403048,-0.03933696094443369,-0.030866875974454703,-0.10002586584946731
11,-0.2996125644654935,0.8484099060362577,-0.26694254551332425,0.19496859513067227,-0.05566183502225389,-0.1786589450436628,-0.07025990181787023,0.6472332937841,-0.18837002805433592,-0.1331355441858405,-0.13759835228058323,-0.10577766863318656,-0.13917913190531636,-0.10469780744206723,-0.06730557596008183,-0.10530283374817172,0.014275883147520294,-0.1109527075310567,-0.03795378165967327,-0.04861089671228533,-0.13393550952213815
12,-0.26155351984469793,-0.20231861938384152,0.6545037122526206,-0.17965816039371438,-0.1532795649396494,-0.089845934549434,-0.07667672046983949,-0.13317171487678015,0.016663457077423616,0.8065311025514688,-0.10100876087599221,-0.07666417174546822,-0.09532665497490667,-0.06153523816276665,-0.04760018376647596,-0.09974972052983852,-0.035911627201818404,-0.08562920779893227,-0.0054919096406693246,0.03843129015985102,-0.07879943620998262
13,0.22456122122147834,-0.21642968421780584,-0.14036419109780693,-0.1848397163310172,-0.1382306313827836,0.9003771287397114,-0.04814178133562979,-0.14641445670937778,0.1243910636709717,-0.08310950729965318,-0.03957219848322434,-0.0030297041092601563,-0.020242509853073094,-0.0647667230469073,-0.008525319898857998,0.10382857507714721,-0.031173979267718088,-0.05746629198777343,-0.032382262563624024,-0.0433843982840809,-0.1930875109722657
14,-0.2440171028694923,0.36534348670837014,-0.1685462820532805,0.09449728896641106,0.0029308370479360015,-0.14034911374720033,-0.028596637159195023,0.9782651488202847,-0.14369765649527927,-0.10507429286737452,-0.09457392798434187,-0.08772707793943971,-0.06106258258425525,-0.08258071407914681,-0.06713644835080156,0.008555096394770537,0.004404355352962482,-0.05525027502232337,-0.02817944252396613,-0.03001233647500099,-0.07704452132982052
15,-0.073001589035673,-0.02109860699307467,-0.028095405751795113,-0.012205119541534457,0.019053282593830864,-0.060596711069071864,0.030270645205083345,-0.013197299556795819,-0.05461660647230793,-0.03952544362317731,-0.030946430016398182,-0.04125067227924982,0.023693950373055318,-0.008528448800537271,-0.02163034669066677,0.016615184290391043,0.9891022079002003,0.0007169988376043877,-0.020031139750209013,-0.016900689701822874,0.28803859001454835
16,-0.14354190182417942,-0.1251501864356206,0.10865877704594336,-0.10962038218203538,-0.039436172770293716,-0.007424369481038235,-0.06472870839917944,-0.0868462002862082,-0.037147347228308356,-0.07561974516721498,-0.06519287349589967,0.9282370564290933,-0.07115451193992477,-0.05480825744700612,-0.045649772393868915,-0.0031266937343770976,-0.028659149539139478,-0.03334680127812607,-0.02663494279637878,-0.017653851601396587,-0.027355333165067077
17,-0.24106276112771893,-0.02894917349458039,-0.035958818746926954,-0.02621876126115278,0.036684139193586394,0.046611091156524176,-0.00937914559135195,-0.014188074353711545,0.530634858178201,0.056628150391216055,-0.024195990719506975,-0.01014543072729484,-0.05723485644472803,-0.012929802757945297,-0.0014022361884211902,0.03800589225368196,-0.00046730243127525564,-0.0003290971403509561,0.7196007115094313,0.15074070590426078,-0.03867384643596094
18,-0.05704664110112179,-0.06926892285365871,0.012179986133748337,-0.060187624573159515,0.026263057629551997,0.007855579933171522,-0.022803038557730155,-0.041538831662073686,0.16114740282372336,0.004710580513892131,-0.03000410068241221,-0.02526828622656131,-0.030449827577176118,-0.035321224963173956,-0.020331827290548523,0.10623133889951526,-0.018596075304220205,0.006684299384883633,0.961355245448794,0.2624091208720519,-0.028227248589935243
19,-0.06664765924261212,-0.015493285262050982,-0.08593294197723986,-0.01801008918314454,0.02447750935435482,-0.015437706657631452,-0.004761123161055722,-0.015750772612689416,0.09986718246844464,0.06710986184143661,0.010536109200335347,-0.007018815661316748,0.004088589668433099,0.013598173099016836,-0.008161304013504872,0.04173143446389875,-0.009590991139683652,0.04414564815083569,0.14317629531196335,0.9298137828829434,0.021413720975989186
20,-0.03057877681674343,-0.04777738325739139,-0.02399949490503678,-0.04432546859650442,0.014030914929062003,-0.014061311547711687,-0.017145810833240342,-0.03264608519758253,0.12655341663197306,0.035009559524927174,-0.012562658820654077,-0.019794721386176533,-0.010892114657987458,-0.019310864901694626,-0.011280873598248791,0.05227892087986982,-0.013630726543684614,-0.011106564421428848,0.3400691099553512,0.9176689651425448,-0.02987750352756329
