,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.9999919607496427,-0.3280663437466987,-0.18274828552175146,-0.1983931877662879,-0.2630582104565541,0.09215250805265275,-0.08405818848948676,-0.12927282141683133,-0.15982120194459698,0.0010410127717470938,-0.06872895792354988,-0.06704581656443048,-0.03297709585070745,-0.10952000031199355,-0.08198783888819014
2,-0.32890613655763906,0.9999541396911226,-0.2962743512903998,-0.0551618193743684,0.21194120309571715,-0.24160680411513452,-0.18479339951970747,-0.1748684515043615,-0.05934056273603435,-0.12799780080946022,-0.11117195693972397,-0.13584865842437782,-0.07873387155180256,0.02576331746528958,0.00015603419074977632
3,-0.18297844190016346,-0.2960399706460718,0.9999971749670105,-0.18167639853849069,-0.24496998682313778,-0.12826919868134232,-0.14593374798233394,0.23339711512518047,-0.0981550907584444,-0.09141282940139722,-0.08510269999859874,-0.09005296259159482,-0.014336303172228816,-0.07367082662446746,-0.05406910756796862
4,-0.2657996672531531,0.21193407539040907,-0.24606869529561956,0.01901442927838145,0.9960276810658569,-0.1994814569019844,-0.1599993269351178,-0.15586259390147772,0.012999312918877274,-0.11476226333353402,-0.09000532996660321,-0.1108663825565065,-0.07162917275567453,0.1694855767585858,0.005610262124065542
5,-0.1984364587771407,-0.05520939358640748,-0.18213137949857827,0.9999930542019627,0.01728262007818335,-0.09858559211269781,-0.008552806350367556,-0.11148540177540515,0.013872033579899384,-0.04000224369474976,0.026767108580804323,0.01930013295021358,0.03228155087845082,0.0428984297390406,0.03204951417928696
6,0.0910165902567831,-0.24136003435136485,-0.12873399457815182,-0.09786440302897542,-0.1981145140996457,0.9999284892362641,-0.0696986955545348,-0.033418954688866215,-0.06690323842042621,-0.018031931656419163,-0.0436205832729212,-0.047378189629800935,0.03842372274798674,-0.03948338000122998,-0.05688455237516295
7,-0.08358927252436418,-0.18468560183309563,-0.14596587624292193,-0.008042543660163368,-0.1605221480835596,-0.06900061613838783,0.9999427672162107,-0.09427726482226326,-0.018661579800555383,-0.08264342614792286,0.05691747865355155,0.2137070637381027,-0.05400784491653101,-0.02755823751792793,-0.03338626140476952
8,-0.1616246577387559,-0.06265756090690225,-0.09672701160825344,0.018672013619176912,0.0005700275895681091,-0.06517950623579037,-0.01613484092560116,-0.05210898738991899,0.9915056155911282,-0.07732002627028683,-0.005092494257807139,-0.04079502879535453,-0.0245374579249905,0.22293689428187952,0.037000198948480535
9,-0.1291454109406991,-0.17465572150742498,0.2320936810045435,-0.11092414002738955,-0.15535052243520034,-0.03313716364529092,-0.09418279776082325,0.9999709296329085,-0.053927744109299305,-0.0775546867794987,-0.048512610536739435,-0.06860697560223149,0.05040542239175832,-0.03193667492130831,-0.0355293767232285
10,0.004975060834357291,-0.12981325614625125,-0.09193117576139465,-0.039581427279737624,-0.11732537266603564,-0.015183893849683227,-0.08220676701821755,-0.0776745829253356,-0.07970964108981787,0.9998253921306139,-0.06455803429181542,-0.04809856327648422,-0.05582565048377317,-0.033031218543997314,-0.03673963783735598
11,-0.06841137097513017,-0.11118258569754351,-0.0850214819631082,0.02744979763665232,-0.0898003651129981,-0.04332592494894933,0.05764242262669744,-0.04841178293058037,-0.005898387169818158,-0.06472801012779887,0.9999391896408322,0.02379130573607711,-0.03133262880320063,-0.009142520643356427,-0.009203459549483935
12,-0.06669074972199686,-0.13566962001538124,-0.09001573500830924,0.01975612567526767,-0.111045898117204,-0.04702083533647004,0.21373677154549414,-0.06870910942634996,-0.04272410770478399,-0.04853718316514995,0.023533132383037652,0.9999761673226327,-0.04785907357591698,-0.017202979949604257,-0.023536875257805626
13,-0.034402541510317707,-0.07862504479405125,-0.014576669837667599,0.03288821692626231,-0.07163071546574824,0.035221085879143535,-0.05355072326617373,0.05063218550069897,-0.025882521199723837,-0.054383174378139366,-0.031535440154708536,-0.047294131932254346,0.9999368523207407,-0.008118838825682885,-0.024345144428221277
14,-0.0820553232174667,0.00018775524468458434,-0.053730065587279545,0.03365780515993365,0.004234483377548244,-0.056662182031049876,-0.033178098823414236,-0.03521340651328028,0.03678804771143931,-0.036682317419542386,-0.009279121208035283,-0.02331348945549719,-0.0237678176307885,0.04633880527648457,0.999377630872167
