,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.5350125002645822,-0.10810344117395478,-0.25939016216536037,-0.0042327522447830855,-0.24411318133162394,-0.17064917489373638,0.11505128551991266,0.3862525289413049,-0.3423765397428425,-0.27888559726219914,-0.07505227913530425,-0.2970792123664057,-0.26100308341880224,-0.18899976388515535,0.18535021456954728,-0.05804731982063822,-0.2229981042573525,-0.0270706455591826,-0.08246796086063556
2,-0.35982951704084953,-0.31003475473968395,0.9093367204920585,-0.2002771665036142,0.20716390439954324,-0.061039557047105085,-0.15983691830571917,-0.2086146964130357,0.9204166561893268,0.6590692979401654,-0.14096176285626608,0.12285042935077763,-0.15874672062667633,-0.04619874740258873,-0.2779933083190741,-0.04476867205195256,-0.11850344594443604,-0.028620380527446927,-0.019485436176260414
3,-0.22169786387383322,0.9928776140371588,-0.28310145824198313,-0.1288611376470816,-0.22503904938015945,-0.24829502386041777,0.010096623339380729,-0.19262618492846265,-0.24821957112633278,-0.17696259120339322,-0.10152691844466415,-0.243511146453431,-0.004706587965688421,-0.08911279509523633,0.10807230361826316,-0.05239891432643427,0.14553249755843942,-0.03611502017499299,-0.009237662722401722
4,-0.29891191359773744,-0.26058190727651026,0.2272462727182293,-0.16518451928194333,0.9928125690731863,0.00459061373463205,-0.134087041745627,-0.17240848458071492,0.2193365147848078,0.053125311059710856,-0.053957884634636494,0.8413085879199913,-0.07618689097430065,-0.003730357828105378,-0.2177656311194519,-0.02686720736805973,-0.046788123987563435,-0.027136608684989853,-0.021829556607665813
5,0.8790838011036708,-0.1556810314638716,-0.2350720199064501,-0.09067621450536457,-0.19199395466363078,-0.10098088438940372,0.0026878005285924747,-0.08975709697094128,-0.18012659607776588,-0.1567576465030289,-0.109747353956864,-0.16247928111672819,-0.13201339644153282,-0.03409245223961386,-0.07032042711037831,-0.07834704956183036,-0.07584473025582522,-0.013786432499226413,-0.005740768246650639
6,-0.12613481091211617,-0.11977113237626956,-0.08771608961090901,-0.03576738124588601,-0.02134667349234234,-0.008731429175175429,-0.06270688537808453,-0.12700801230376213,-0.0744966302136535,-0.02777332883227996,0.8506031622936245,0.005060417046825716,0.013461521761714713,0.9232510516719609,-0.12420787135121379,0.018647198642069433,-0.020851075504638956,-0.0038927550266481727,-0.009324650418360557
7,-0.12815936957359259,-0.2730553036410433,-0.010635585177173446,0.0009402748089136252,0.028892463628766723,0.9752938573953669,-0.03425887814462536,-0.046813317296328254,-0.02727394660818478,0.011746701599857618,-0.016594797934873135,0.05382853966450285,0.74623643633919,0.00867271092103663,-0.22782243320650844,0.0103068492357168,0.3870324871713384,0.03595278935483322,0.02897049895396728
8,0.06933661069827542,-0.07637288660176395,-0.10206272453258636,0.3062080671951034,-0.19302700544874588,0.09559280758019637,-0.13121475697635374,-0.10370111089817986,-0.19450230435963364,-0.03799915901079609,0.20697031696270285,0.07695252372663117,0.020953142640028767,-0.11238871466576664,-0.1291366579185401,0.04678183474733037,-0.1853901926386583,0.04860166788686706,0.008221472512470678
9,-0.10121046593793188,-0.1083451323879964,-0.13869734808221548,0.9589031527649237,-0.11918175981847216,0.01160480190651119,-0.07392913779571551,-0.1264027273591353,-0.10592263170617752,-0.0975423907932256,-0.023904236422027197,-0.09207697820306908,0.019876258973316113,-0.012487850834034872,-0.09881915247663589,-0.030950072685857175,-0.050924877290118895,0.0046043883524485435,-0.005153172135358499
10,-0.09582402143883997,-0.07887459974020163,-0.15336470463872845,-0.12121890522501534,-0.1160995390771493,-0.07314281271372192,-0.06983693797893678,0.8911128056618888,-0.10992614913863498,-0.10199002755968972,-0.1239938981763713,-0.13297458092719944,-0.0491277721347167,-0.05786763345047563,0.8310781769834535,-0.05522055009655699,0.02300744424516144,-0.02435186004092225,-0.009824257832398257
11,-0.025462023516292003,0.015292937223050227,-0.1294992301851554,-0.08442865013402637,-0.10493420265008219,-0.02020729422576934,0.985848118510688,-0.10329949163546712,-0.10001352446503757,-0.08212330973537414,-0.06749889828861848,-0.1026137373850467,0.0243361112207509,-0.02115952823169972,-0.025375980440663096,-0.04565559485914281,0.0383616537694772,0.1754688491087435,0.22666320646703858
12,-0.25147865740838093,0.15885916962095606,-0.18780914375509247,-0.03905087454624606,-0.05955254222048202,0.6401979008736061,-0.0071101035393194454,-0.1201173840746696,-0.1863165486972508,-0.08112419337537818,-0.023431102507968867,-0.09776285892452666,0.7342587718594491,-0.040255522051991434,0.03120139156268621,0.0022300117287296873,0.6698418589561966,-0.03274081505207523,-0.012019335290436552
13,-0.12629899233445457,-0.17356549323254303,-0.14607911055817432,0.07750763203197815,-0.09118481521985847,0.724012359025142,0.00936384651610252,-0.11550096191217983,-0.12530570130106994,-0.001023621118154816,0.07501506041116521,0.08446540241894417,0.832146128149561,0.053191370539486076,-0.18586580550396858,0.033042475960325224,0.45044316400925116,0.04464153196640351,0.062219551599448225
14,-0.18789209939011822,-0.2023791957701121,-0.0019515373326513077,-0.11219347372901486,0.6741670146349739,0.028685016878413214,-0.09452507190382921,-0.12750085040728387,0.10436179585034847,0.1634895794906001,-0.0960168767485556,0.907101862250014,-0.023084044576412437,0.09689451096990184,-0.17502861556736646,-0.034414758801355805,0.0024598884986160416,-0.0117282974980373,-0.013594375315443186
15,-0.0859606569146227,-0.10412387529093359,0.000760073556551688,-0.01498496025948727,-0.0005767730069480712,0.022854223082323266,-0.05725989035805029,-0.06926773586884055,0.010581481308728687,-0.024160186979903193,0.045012277370322866,0.004914457891279732,0.007917420878321105,0.018116860152487528,-0.07752570678507066,0.9742140223070578,-0.04622406292076901,-0.001879923943780879,-0.003950483552095424
16,-0.1151500260194541,0.195379242922567,-0.11602401774561918,-0.1210198425782711,-0.03016881169629893,-0.06212071765390935,0.026472196889190204,-0.05084528958901926,-0.07860736301238204,0.048753023728702556,-0.1726498756831422,-0.12890630657744717,0.11923238395143168,0.09510759110638355,0.10101497138503457,0.4312813398021094,0.2580104266056623,-0.051014988153436344,-0.03338851231290994
17,-0.019088117149307703,0.02525407650521122,-0.06851198546970481,-0.014139449718343623,-0.06848241607569382,0.007317816310667412,0.1979077012517654,-0.038002200472522216,-0.07154570791232176,-0.016074170136048067,-0.00566232601658,-0.006270820530643338,0.07158505673263761,0.017071885974038886,-0.027125021336832065,-0.015098028133587939,0.04609558022710227,0.25160243381912334,0.6948501743137765
18,-0.019826219659092773,-0.05385887322145328,-0.00235473662253487,-0.001046339147771967,-0.01231283012784795,0.033579577644113436,0.14412251401417034,0.002708741864421167,-0.00483790386265259,-0.020712326958451262,-0.021205037870678064,-0.019862829919540994,-0.03684019946882998,-0.01472507045200075,-0.057593174656198926,-0.014272748646707032,-0.030449242614332513,0.9360553217879238,0.7529785558058889
