,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.9998294854636346,-0.329086593850156,-0.18383561917835511,-0.2659617851091575,-0.1983547168145571,0.08949481282260209,-0.08446550528338409,-0.1606751720867317,-0.12964965803183792,0.003932746090616334,-0.06912808151720147,-0.06818993383868605,-0.03406360223632605,-0.06383107738650362
2,-0.3300308783817159,0.9996211864038189,-0.29742597810462396,0.21174939534987944,-0.05400320735544551,-0.24224548016382288,-0.18565881360775288,-0.06230156719036925,-0.17501836323193495,-0.13035708657982745,-0.1119236143196267,-0.13732545709652566,-0.0788020785870648,0.027463316729328408
3,-0.18430585686432782,-0.29705925984980813,0.9997130915532743,-0.2475707048769507,-0.181292481300959,-0.12923900146965014,-0.1467084196839794,-0.0965504612870781,0.2318512149218202,-0.0918498425042918,-0.08598262213623947,-0.0913438319065956,-0.014581461401213016,-0.029995365147551162
4,-0.26822983041836856,0.21145906338325807,-0.24821097478654175,0.9982625774103444,0.02204596779127168,-0.20008513764340877,-0.16225340980916697,-0.0003341964410479865,-0.1566767716992862,-0.11889984819163761,-0.09175229946916531,-0.11440511546721602,-0.07230241266387527,0.06253640314204785
5,-0.19933111976428758,-0.05513880255035276,-0.18229056553462167,0.019490329712189596,0.999909403651456,-0.09847749521414206,-0.008713902229816198,0.0191019555153838,-0.11133201325735301,-0.03994122287427189,0.02681296171021387,0.01876708918395222,0.03267559721357438,0.04705424913830109
6,0.09167324052712417,-0.24156235250745972,-0.12874389557450855,-0.1979976065167676,-0.09846724166975238,0.9999860435344344,-0.06936570772987692,-0.06361674066937158,-0.03342826654524882,-0.015276999171153624,-0.04341214139634088,-0.046445561578094666,0.03685372929612355,-0.061336283757001946
7,-0.08427232239413616,-0.18456443447042029,-0.14597233392080353,-0.16021166051084215,-0.008316225048936267,-0.06945764904573193,0.9999988084218225,-0.015876566307910067,-0.09409540276622166,-0.0820820702260815,0.05745317924905486,0.2139104133239387,-0.0535386187007701,-0.034263432218023485
8,-0.16299013061996442,-0.06362102872629961,-0.09823161470947663,-0.0032516728129153597,0.021362155307651478,-0.06516660518379383,-0.017247270581003102,0.9982223517620195,-0.05205101633948188,-0.07974802059608402,-0.007190740996444502,-0.04504049934234869,-0.02480344205635104,0.09639932114047332
9,-0.129363951729532,-0.1750040282298896,0.23337926947976825,-0.1557022934964793,-0.1113540843177413,-0.03352277113440661,-0.09428373295598128,-0.051710203143946774,0.9999965042623591,-0.07774453519054947,-0.04851406114772387,-0.06865364832382446,0.05024949263184754,-0.034366700235157185
10,0.0039562334095914675,-0.12974885560208144,-0.09166325311647024,-0.11718288792873868,-0.03982868974691496,-0.015059217555626716,-0.0819716971068742,-0.07882288053736436,-0.07747217003554122,0.9999910030872544,-0.06455291894038687,-0.047962513913358686,-0.05514535177780187,-0.04061378598112376
11,-0.07033735678603587,-0.11191785151893607,-0.08630766962326061,-0.09164650814315016,0.02827744096922189,-0.04459657601024925,0.05638630997920768,-0.005797663200326309,-0.04887149441710447,-0.06533933355509106,0.9994511466450778,0.021908978933792803,-0.03199373673306747,0.02347906056085248
12,-0.07142648496411833,-0.13828727774652236,-0.09358761244703152,-0.11465299469545571,0.023143119634237694,-0.050167268957947125,0.21102188084539125,-0.042373948601860535,-0.0701639437587986,-0.050037501549111345,0.021406259122634476,0.9953576167674398,-0.04881173149745109,0.07249096510987664
13,-0.03401026096971748,-0.07878440623093286,-0.014599543137357979,-0.07198799580856452,0.03325707708112359,0.036776811821276116,-0.05374675954729654,-0.024376686755757528,0.05029437772046335,-0.05535353575406644,-0.03177614334533728,-0.04814159962211592,0.9999479341016769,-0.01382538095011417
