,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,0.9539669998938336,-0.17847318874696388,-0.3435993002024682,-0.2039085867021108,-0.26046898775989114,-0.08773147731532978,-0.15757835834408113,-0.136359439731257,-0.2378095528007334,-0.023338925825912547,-0.07197596507578932,-0.0712276412393009,-0.020258162875879667,-0.08034556878232074,-0.03442427165158412,-0.01449093430558943
2,-0.35972738842314855,-0.2973517348989756,0.9829217050012534,-0.06066903633428103,0.20854991213369925,-0.18848151838953472,-0.07462935782534609,-0.18162424741341396,0.8774903891259491,-0.14529569396390235,-0.11520629414345128,-0.13988655191253774,-0.1330312423276082,-0.0010897344704432397,-0.051574138044858865,-0.05387271831821031
3,-0.20983532781687236,0.9997354027555897,-0.2953300243837553,-0.18453741972467785,-0.24327243362533305,-0.14780621485047774,-0.09627215323693974,0.23129631483338944,-0.2495413759098874,-0.1020441777149558,-0.08676957718623464,-0.09256902954910515,-0.0178901585663456,-0.052808083972348235,-0.027584844090300483,-0.011797668773600665
4,-0.21437266301997898,-0.18065874638287202,-0.04738159278196673,0.9992236697358897,0.018463640606183537,-0.009305240311472243,0.012993881054813998,-0.11505996188185913,-0.06629143064129871,-0.049246803116169253,0.026171817653843046,0.017784249295988673,-0.006493470263947783,0.032021663459533264,0.020618715419606765,0.028607434095518337
5,-0.2880683066045953,-0.24515322982880558,0.19610104668129721,0.012650119457893317,0.9984922984616621,-0.16212244070917764,0.0003740731725579979,-0.15978372160971027,0.21144366210683743,-0.12669528638059435,-0.09187386358384397,-0.1132207431568637,-0.11083497862062255,0.005718228498975198,-0.046496049228681634,-0.05195331255997768
6,0.3648073978683445,-0.13567204310822906,-0.1990862295601754,-0.06430951005130976,-0.20599697981501505,-0.044362228119640856,-0.04014442470858369,0.015024633861312567,-0.3140070254687449,0.1311314490402014,-0.019151899368158323,-0.015992430548579576,0.39339227230057305,-0.059645578658686214,0.016663214733457107,-0.06613147200927141
7,-0.09528522158441168,-0.14486100323208942,-0.18440057774850444,-0.010687490321007527,-0.15903311521801153,0.999541681374597,-0.01485614598733343,-0.0978462415545942,-0.15388707329093954,-0.0935354525361066,0.05560417029374132,0.21121327094870432,-0.08358288676065756,-0.032958654179324184,-0.021021681486166528,-0.0336470224600885
8,-0.14192123365045076,0.2313693198198764,-0.16979998989976758,-0.11245006807676187,-0.15416397889062367,-0.09508871927791698,-0.0517465427880764,0.9985938903505766,-0.15723628172072662,-0.08134587902410356,-0.04931708692160906,-0.06997808477630454,0.03279984060670942,-0.03450374595385542,0.052214373331314574,0.03337948443514495
9,-0.17034095350898887,-0.0980065480733963,-0.04899180153999567,0.011174442118073048,0.014686507362020035,-0.020159801684908104,0.9948759210986814,-0.05570286227827694,-0.07564283107941727,-0.08095471809142651,-0.00635272466821819,-0.04347702531432169,-0.03590477136748322,0.039601452299757464,-0.01927873730171279,-0.022786926538566763
10,-0.0013934957170966338,-0.0895359002121372,-0.1237913399634356,-0.04187215197108186,-0.1121466180321821,-0.08455781004871603,-0.07690387516523489,-0.08026888053094466,-0.11724404284957625,0.9877604301518192,-0.06574769562385097,-0.050759033852011366,-0.09519095497836909,-0.035561523755179736,-0.01796106753947978,-0.02272845168666929
11,-0.07713536397818781,-0.08432899562942442,-0.11470570490191925,0.02505367919199223,-0.090404677606199,0.05523896567575532,-0.007178932425339222,-0.05130305996921038,-0.08581339230662129,-0.07265556329904355,0.9995310658219251,0.02146921946695465,-0.053310439935084344,-0.009152013144759722,-0.009625136479728704,-0.017863983910845732
12,-0.073737248078552,-0.08923549394772305,-0.1377973386712032,0.017791286407814945,-0.11063370315556074,0.2123867100084771,-0.04093161262379329,-0.07117626978226205,-0.10682857395528172,-0.05725189521123928,0.022173992530389784,0.999424917710298,-0.0725895383171184,-0.023215561263579217,-0.020497720201042745,-0.024451508124179566
13,-0.07661770224462854,-0.019045551518472457,-0.07873787232577319,0.02811715771966076,-0.0721568669040731,-0.05595139950646311,-0.02765522178359133,0.043514272305003134,-0.07574544944045417,-0.05679854158761192,-0.03396439451364058,-0.04959917117763219,0.7441991257085139,-0.024506504504781375,0.6716731075558441,0.8540258790614841
14,-0.10205803984523514,-0.06806601992743871,0.06881702972626799,0.05883837708293785,0.1344111401401633,-0.024245101441916557,0.1904921539916382,-0.032743842758394474,-0.03166356364943025,-0.0372019623354418,-0.004784767552186129,-0.01641755271416532,-0.03174439522077002,0.035741566977515335,0.028786079417188446,-0.009324954161288607
15,-0.08865458865922894,-0.05354485951521271,-0.0010405629025083578,0.03076341650494063,0.0062799598823110245,-0.033800415917776314,0.03530420060656734,-0.03691656457542715,0.0008236604277223806,-0.040394835871979916,-0.009512744032403013,-0.023903277807980784,-0.03315774056647264,0.9997174008324129,-0.016484259738630172,-0.01805670090924614
