sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,31,2,Ambiguous/Mixed,ambiguous,0.9408052029969192,645
GSM4138156,31,2,Ambiguous/Mixed,ambiguous,0.9056064211614702,500
GSM4138123,31,3,Ambiguous/Mixed,ambiguous,0.6592656155797775,371
GSM4138116,31,2,Ambiguous/Mixed,ambiguous,0.9402761973573579,362
GSM4138132,31,2,Ambiguous/Mixed,ambiguous,0.9369684694261073,341
GSM4138120,31,2,Ambiguous/Mixed,ambiguous,0.8808579552048554,340
GSM4138131,31,3,Ambiguous/Mixed,ambiguous,0.6855763014591851,335
GSM4138135,31,2,Ambiguous/Mixed,ambiguous,0.7087302504113652,332
GSM4138140,31,2,Ambiguous/Mixed,ambiguous,0.9334808598390267,309
GSM4138145,31,3,Ambiguous/Mixed,ambiguous,0.703250089492675,309
GSM4138142,31,2,Ambiguous/Mixed,ambiguous,0.9153927062517014,303
GSM4138137,31,2,Ambiguous/Mixed,ambiguous,0.7316371849801248,287
GSM4138138,31,2,Ambiguous/Mixed,ambiguous,0.9136642007196171,266
GSM4138136,31,2,Ambiguous/Mixed,ambiguous,0.9417574819000679,266
GSM4138128,31,3,Ambiguous/Mixed,ambiguous,0.8786967199774878,263
GSM4138122,31,3,Ambiguous/Mixed,ambiguous,0.8786967199774878,263
GSM4138155,31,3,Ambiguous/Mixed,ambiguous,0.5993749562355036,261
GSM4138152,31,3,Ambiguous/Mixed,ambiguous,0.8476776185059424,260
GSM4138126,31,5,Ambiguous/Mixed,ambiguous,0.9674615757787564,255
GSM4138141,31,3,Ambiguous/Mixed,ambiguous,0.6939219459561629,254
GSM4138126,31,2,Ambiguous/Mixed,ambiguous,0.9652465969983762,252
GSM4138134,31,3,Ambiguous/Mixed,ambiguous,0.9301365618833887,245
GSM4138110,31,3,Ambiguous/Mixed,ambiguous,0.8912886533437179,227
GSM4138162,31,3,Ambiguous/Mixed,ambiguous,0.8817421154286378,227
GSM4138134,31,5,Ambiguous/Mixed,ambiguous,0.9133620746722526,219
GSM4138130,31,2,Ambiguous/Mixed,ambiguous,0.9318905477644802,217
GSM4138140,31,3,Ambiguous/Mixed,ambiguous,0.8921128839660539,209
GSM4138139,31,3,Ambiguous/Mixed,ambiguous,0.6650916079340095,209
GSM4138110,31,2,Ambiguous/Mixed,ambiguous,0.9582727716151394,208
GSM4138120,31,3,Ambiguous/Mixed,ambiguous,0.813387891142938,208
GSM4138141,31,2,Ambiguous/Mixed,ambiguous,0.7006131506962479,206
GSM4138136,31,3,Ambiguous/Mixed,ambiguous,0.87607627915526,203
GSM4138163,31,3,Ambiguous/Mixed,ambiguous,0.8874710454521667,200
GSM4138161,31,3,Ambiguous/Mixed,ambiguous,0.6223600641680834,197
GSM4138156,31,3,Ambiguous/Mixed,ambiguous,0.864666976671137,196
GSM4138160,31,2,Ambiguous/Mixed,ambiguous,0.923554652350812,196
GSM4138126,31,3,Ambiguous/Mixed,ambiguous,0.9225530035085566,190
GSM4138142,31,3,Ambiguous/Mixed,ambiguous,0.8741691654484425,188
GSM4138154,31,2,Ambiguous/Mixed,ambiguous,0.9129085047515917,187
GSM4138156,31,5,Ambiguous/Mixed,ambiguous,0.8937242364339746,185
GSM4138130,31,5,Ambiguous/Mixed,ambiguous,0.8895475643321312,180
GSM4138135,31,3,Ambiguous/Mixed,ambiguous,0.6723636491740208,180
GSM4138111,31,3,Ambiguous/Mixed,ambiguous,0.7085792826918971,174
GSM4138166,31,2,Ambiguous/Mixed,ambiguous,0.9069427414911573,173
GSM4138138,31,3,Ambiguous/Mixed,ambiguous,0.886279431063833,173
GSM4138165,31,2,Ambiguous/Mixed,ambiguous,0.9036744393029436,171
GSM4138131,31,2,Ambiguous/Mixed,ambiguous,0.7290618299946999,171
GSM4138160,31,3,Ambiguous/Mixed,ambiguous,0.8771644519380477,170
