sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,28,1,Ambiguous/Mixed,ambiguous,0.9353346846304276,1215
GSM4138156,28,1,Ambiguous/Mixed,ambiguous,0.8871971696170342,920
GSM4138135,28,1,Ambiguous/Mixed,ambiguous,0.6754981690439089,781
GSM4138126,28,1,Ambiguous/Mixed,ambiguous,0.9524638586524139,758
GSM4138116,28,1,Ambiguous/Mixed,ambiguous,0.9194511038188075,703
GSM4138140,28,1,Ambiguous/Mixed,ambiguous,0.9131955201466445,701
GSM4138142,28,1,Ambiguous/Mixed,ambiguous,0.8940926192501456,688
GSM4138137,28,1,Ambiguous/Mixed,ambiguous,0.7078154994041912,684
GSM4138132,28,1,Ambiguous/Mixed,ambiguous,0.9245279100620212,643
GSM4138136,28,1,Ambiguous/Mixed,ambiguous,0.900254442022012,641
GSM4138110,28,1,Ambiguous/Mixed,ambiguous,0.9197206852826431,629
GSM4138120,28,1,Ambiguous/Mixed,ambiguous,0.8350058803258972,609
GSM4138155,28,1,Ambiguous/Mixed,ambiguous,0.55250096426323,586
GSM4138130,28,1,Ambiguous/Mixed,ambiguous,0.9147261454358978,584
GSM4138123,28,1,Ambiguous/Mixed,ambiguous,0.6537971898988688,581
GSM4138138,28,1,Ambiguous/Mixed,ambiguous,0.8917051116700222,577
GSM4138131,28,1,Ambiguous/Mixed,ambiguous,0.7130939579612516,552
GSM4138122,28,1,Ambiguous/Mixed,ambiguous,0.8849556735029042,545
GSM4138128,28,1,Ambiguous/Mixed,ambiguous,0.8849556735029042,545
GSM4138139,28,1,Ambiguous/Mixed,ambiguous,0.6486590592168541,545
GSM4138125,28,1,Ambiguous/Mixed,ambiguous,0.6787042122958049,506
GSM4138141,28,1,Ambiguous/Mixed,ambiguous,0.7091004290377114,488
GSM4138162,28,1,Ambiguous/Mixed,ambiguous,0.8902115800213349,486
GSM4138160,28,1,Ambiguous/Mixed,ambiguous,0.9043595733831085,485
GSM4138166,28,1,Ambiguous/Mixed,ambiguous,0.8787661686891861,468
GSM4138152,28,1,Ambiguous/Mixed,ambiguous,0.8579958550273622,462
GSM4138146,28,1,Ambiguous/Mixed,ambiguous,0.8766444694029204,461
GSM4138145,28,1,Ambiguous/Mixed,ambiguous,0.6826337028951968,452
GSM4138165,28,1,Ambiguous/Mixed,ambiguous,0.8800031964381653,437
GSM4138163,28,1,Ambiguous/Mixed,ambiguous,0.9087111349062196,424
GSM4138127,28,1,Ambiguous/Mixed,ambiguous,0.690798837760783,395
GSM4138154,28,1,Ambiguous/Mixed,ambiguous,0.8256502423023702,358
GSM4138112,28,1,Ambiguous/Mixed,ambiguous,0.8714054117517415,356
GSM4138114,28,1,Ambiguous/Mixed,ambiguous,0.8669014489056055,353
GSM4138124,28,1,Ambiguous/Mixed,ambiguous,0.9286797788464348,340
GSM4138167,28,1,Ambiguous/Mixed,ambiguous,0.8924861629313795,339
GSM4138117,28,1,Ambiguous/Mixed,ambiguous,0.6693889066908604,306
GSM4138161,28,1,Ambiguous/Mixed,ambiguous,0.6252183745306065,305
GSM4138144,28,1,Ambiguous/Mixed,ambiguous,0.8395919137126256,297
GSM4138118,28,1,Ambiguous/Mixed,ambiguous,0.8707060076322368,292
GSM4138158,28,1,Ambiguous/Mixed,ambiguous,0.8965744124234709,278
GSM4138143,28,1,Ambiguous/Mixed,ambiguous,0.6649588967722473,269
GSM4138111,28,1,Ambiguous/Mixed,ambiguous,0.6899234541580936,264
GSM4138133,28,1,Ambiguous/Mixed,ambiguous,0.7113916353747676,261
GSM4138129,28,1,Ambiguous/Mixed,ambiguous,0.7232898282067646,225
GSM4138150,28,1,Ambiguous/Mixed,ambiguous,0.8893628817520021,190
GSM4138148,28,1,Ambiguous/Mixed,ambiguous,0.8320514530999539,178
GSM4138121,28,1,Ambiguous/Mixed,ambiguous,0.6109837787441618,171
GSM4138164,28,1,Ambiguous/Mixed,ambiguous,0.8545286700211668,156
GSM4138157,28,1,Ambiguous/Mixed,ambiguous,0.6833975651167489,141
GSM4138113,28,1,Ambiguous/Mixed,ambiguous,0.7346955074612032,131
GSM4138159,28,1,Ambiguous/Mixed,ambiguous,0.6860967519174013,127
GSM4138115,28,1,Ambiguous/Mixed,ambiguous,0.7530149123050307,120
GSM4138119,28,1,Ambiguous/Mixed,ambiguous,0.6088887244640118,104
GSM4138161,28,4,Ambiguous/Mixed,ambiguous,0.7990199182737336,75
GSM4138131,28,2,DC_family,family,0.738221459920813,74
GSM4138141,28,2,DC_family,family,0.8109490440973122,59
GSM4138139,28,10,Ambiguous/Mixed,ambiguous,0.9534121024081565,55
GSM4138153,28,1,Ambiguous/Mixed,ambiguous,0.7270392660067989,50
GSM4138131,28,9,Ambiguous/Mixed,ambiguous,0.919647263348009,48
GSM4138143,28,2,DC_family,family,0.789952333131078,45
GSM4138155,28,4,Ambiguous/Mixed,ambiguous,0.7858213901116556,42
GSM4138123,28,4,Ambiguous/Mixed,ambiguous,0.8790229631471558,39
GSM4138161,28,9,Ambiguous/Mixed,ambiguous,0.9432116640925178,37
GSM4138131,28,4,Ambiguous/Mixed,ambiguous,0.8718435697275224,37
GSM4138111,28,4,Ambiguous/Mixed,ambiguous,0.8954207040642882,36
GSM4138145,28,4,Ambiguous/Mixed,ambiguous,0.8439648623143924,35
GSM4138155,28,2,DC_family,family,0.7670178596540993,35
GSM4138141,28,4,Ambiguous/Mixed,ambiguous,0.8854708693741496,34
GSM4138135,28,2,DC_family,family,0.863973947726944,33
GSM4138145,28,2,DC_family,family,0.7715073645977042,31
GSM4138143,28,10,Ambiguous/Mixed,ambiguous,0.9481207650499451,30
GSM4138172,28,1,Ambiguous/Mixed,ambiguous,0.8831788458330716,29
GSM4138133,28,2,DC_family,family,0.8183925274244187,28
GSM4138123,28,2,DC_family,family,0.884768214262144,28
GSM4138111,28,10,Ambiguous/Mixed,ambiguous,0.8803526117515438,27
GSM4138147,28,1,Ambiguous/Mixed,ambiguous,0.7661304202442376,25
GSM4138139,28,2,DC_family,family,0.913046114178964,24
GSM4138111,28,9,Ambiguous/Mixed,ambiguous,0.9277282337689634,24
GSM4138149,28,1,Ambiguous/Mixed,ambiguous,0.8214008712094035,23
GSM4138113,28,9,Ambiguous/Mixed,ambiguous,0.9196176962202021,22
GSM4138160,28,9,Ambiguous/Mixed,ambiguous,0.9618161262174573,22
GSM4138131,28,3,Ambiguous/Mixed,ambiguous,0.9459903439049905,22
GSM4138143,28,9,Ambiguous/Mixed,ambiguous,0.9112499390340993,22
GSM4138141,28,9,Ambiguous/Mixed,ambiguous,0.9230484397377309,21
GSM4138115,28,2,DC_family,family,0.8842485745967884,21
GSM4138112,28,9,Ambiguous/Mixed,ambiguous,0.9762515962780991,21
GSM4138171,28,1,Ambiguous/Mixed,ambiguous,0.9061727757724232,21
GSM4138137,28,2,DC_family,family,0.9452122655265767,20
GSM4138151,28,1,Ambiguous/Mixed,ambiguous,0.9490662021067536,20
GSM4138127,28,4,Ambiguous/Mixed,ambiguous,0.9364282474710293,20
GSM4138168,28,9,Ambiguous/Mixed,ambiguous,0.9338021553786492,19
GSM4138141,28,3,Ambiguous/Mixed,ambiguous,0.9694967748236955,19
GSM4138135,28,10,Ambiguous/Mixed,ambiguous,0.9669093528677933,19
GSM4138147,28,9,Ambiguous/Mixed,ambiguous,0.9446674372239038,19
GSM4138129,28,4,Ambiguous/Mixed,ambiguous,0.9754225850316842,17
GSM4138155,28,10,Ambiguous/Mixed,ambiguous,0.9315457635796554,17
GSM4138170,28,1,Ambiguous/Mixed,ambiguous,0.923322245297981,16
GSM4138161,28,2,DC_family,family,0.8773338049646828,16
GSM4138130,28,9,Ambiguous/Mixed,ambiguous,0.9750586036492248,16
GSM4138143,28,4,Ambiguous/Mixed,ambiguous,0.9177907048166696,16
GSM4138169,28,1,Ambiguous/Mixed,ambiguous,0.9460898387695723,15
GSM4138151,28,9,Ambiguous/Mixed,ambiguous,0.9660966498243028,15
GSM4138111,28,2,DC_family,family,0.8908467094789637,15
