sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,17,1,Ambiguous/Mixed,ambiguous,0.9372820927805617,1208
GSM4138156,17,1,Ambiguous/Mixed,ambiguous,0.8879287147387943,910
GSM4138135,17,1,Ambiguous/Mixed,ambiguous,0.6725484371915706,791
GSM4138126,17,1,Ambiguous/Mixed,ambiguous,0.9522329588481567,754
GSM4138116,17,1,Ambiguous/Mixed,ambiguous,0.9173076740833546,703
GSM4138140,17,1,Ambiguous/Mixed,ambiguous,0.9139324931183874,700
GSM4138142,17,1,Ambiguous/Mixed,ambiguous,0.8937279302886323,686
GSM4138137,17,1,Ambiguous/Mixed,ambiguous,0.7184491762245646,676
GSM4138136,17,1,Ambiguous/Mixed,ambiguous,0.9028028998279906,638
GSM4138132,17,1,Ambiguous/Mixed,ambiguous,0.9247846929826158,634
GSM4138110,17,1,Ambiguous/Mixed,ambiguous,0.9184866843580517,625
GSM4138155,17,1,Ambiguous/Mixed,ambiguous,0.5512689705070374,607
GSM4138120,17,1,Ambiguous/Mixed,ambiguous,0.8347177620846604,606
GSM4138123,17,1,Ambiguous/Mixed,ambiguous,0.6584726603365766,594
GSM4138130,17,1,Ambiguous/Mixed,ambiguous,0.9145687621065008,574
GSM4138138,17,1,Ambiguous/Mixed,ambiguous,0.8916294005835986,574
GSM4138128,17,1,Ambiguous/Mixed,ambiguous,0.8860574786477566,543
GSM4138122,17,1,Ambiguous/Mixed,ambiguous,0.8860574786477566,543
GSM4138125,17,1,Ambiguous/Mixed,ambiguous,0.6789020587763965,507
GSM4138141,17,1,Ambiguous/Mixed,ambiguous,0.6827649972921526,488
GSM4138160,17,1,Ambiguous/Mixed,ambiguous,0.9042981957586844,483
GSM4138162,17,1,Ambiguous/Mixed,ambiguous,0.8900820543974373,482
GSM4138139,17,1,Ambiguous/Mixed,ambiguous,0.6606422818286362,469
GSM4138145,17,1,Ambiguous/Mixed,ambiguous,0.6863397965540049,464
GSM4138166,17,1,Ambiguous/Mixed,ambiguous,0.8738313395029882,462
GSM4138152,17,1,Ambiguous/Mixed,ambiguous,0.8573682293179015,458
GSM4138146,17,1,Ambiguous/Mixed,ambiguous,0.8790036073174932,453
GSM4138165,17,1,Ambiguous/Mixed,ambiguous,0.8808127830103192,434
GSM4138163,17,1,Ambiguous/Mixed,ambiguous,0.9093561396785959,423
GSM4138131,17,1,Ambiguous/Mixed,ambiguous,0.6874453119549597,379
GSM4138154,17,1,Ambiguous/Mixed,ambiguous,0.8256502423023702,358
GSM4138112,17,1,Ambiguous/Mixed,ambiguous,0.8715541607377193,353
GSM4138114,17,1,Ambiguous/Mixed,ambiguous,0.8664467481327408,349
GSM4138127,17,1,Ambiguous/Mixed,ambiguous,0.6982937186429805,342
GSM4138167,17,1,Ambiguous/Mixed,ambiguous,0.8924861629313795,339
GSM4138124,17,1,Ambiguous/Mixed,ambiguous,0.9316459200906385,332
GSM4138143,17,1,Ambiguous/Mixed,ambiguous,0.6560720578177827,309
GSM4138117,17,1,Ambiguous/Mixed,ambiguous,0.6712146850467465,299
GSM4138144,17,1,Ambiguous/Mixed,ambiguous,0.8405292665232333,296
GSM4138118,17,1,Ambiguous/Mixed,ambiguous,0.8741229683350646,291
GSM4138133,17,1,Ambiguous/Mixed,ambiguous,0.6785171213318371,285
GSM4138161,17,1,Ambiguous/Mixed,ambiguous,0.6282454809881284,283
GSM4138158,17,1,Ambiguous/Mixed,ambiguous,0.8963709050387719,277
GSM4138111,17,1,Ambiguous/Mixed,ambiguous,0.6763176035706394,273
GSM4138131,17,3,Ambiguous/Mixed,ambiguous,0.7225165050038271,239
GSM4138129,17,1,Ambiguous/Mixed,ambiguous,0.7380891658329087,230
