gep_int,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,0.873682732072613,0.8756874058558768,0.8745130423998829,0.8727498378105167,0.8834218635833747,0.8814385581067307,0.8854431068143448,0.9257659345937999,0.8780600322777153,0.9247395288443367,0.9237029445726587,0.9266804905979875,0.8587775702386073,0.8045339514656793,0.8068663398438142,0.8053281295632637,0.8825294350385758,0.9480973510152272,0.8758421081476835,0.9527084731670733,0.9574701771162112,0.8365800943425805,0.8699673058950781,0.7983933370527657,0.8062248126997935,0.8099752848697903,0.8261631283673313,0.8066211096125394,0.8966637439839374,0.7986082472006415,0.8894073095422607,0.8149665088404475,0.8181668813396334
2,0.6801260107220941,0.7016727211387516,0.7111238610241468,0.7190266649872873,0.8000812868623883,0.7992193878944391,0.805236021020061,0.9246022551066078,0.7923341541606593,0.9267261066982314,0.9271928628107318,0.9250982025645875,0.8729137069586884,0.9301100389388165,0.9014028968804507,0.90628530522809,0.887016079236074,0.8588595570179014,0.9525457726813386,0.8810620001365009,0.8794827186691377,0.7374950525074927,0.8474588322841744,0.923486547964364,,0.8427284784277299,0.862723945297721,0.8658428018675453,0.8446475035202999,,0.8059022771789086,0.9099077933455676,0.9098005169429039
3,0.9081460547158595,0.9133460310608734,0.9125250834249042,0.7901669062877429,0.7959324585481988,0.8014220909142401,0.8145805928001905,0.8081783345840347,0.8150733705634848,0.8060275143206667,0.8017115370725927,0.8215921593557073,0.8066965112198952,,0.8106052538819786,0.9656498312672168,0.8551653100427736,0.9574677175641838,0.8280124846580678,0.9587753064034853,0.9613361067235129,0.7824681155520892,0.8266076364112628,,0.9390984948440565,0.957743559364343,0.8548987518931451,,0.800772321833616,,0.8504663164528333,0.7840522532332932,0.9514943147704458
4,,0.8106190729993659,0.8104129262172474,0.8110434809120306,0.7423276068726173,0.7451986911028172,0.7500387710108308,0.8314116834613949,0.8109047363814503,0.8231430181017548,0.8088106358328436,0.8304842862029881,0.9185595782164682,0.878948547808652,0.9597245088012464,,0.8465711581667826,0.819514253814163,0.9080217122361907,0.821898689849876,0.8244421496207438,0.9310928065242473,0.9177503635930305,0.8642550266428869,0.8899296426101402,0.879020581433228,,,0.8003334126903022,,,0.8312773504466718,0.8285311931517971
5,,,0.9397213882624851,0.9284169539963291,0.8047034030574998,0.8015096941572545,0.7987367797126242,0.7909433086370489,0.7346538417783773,0.7441496121542143,0.7498532915685994,0.8907852303603444,0.8346708117967448,0.9649404853904349,,0.9102157378028283,0.8291655966947589,0.8102720270581134,0.9237015313448292,0.8929975132868249,0.8947561038951793,0.8310468192382698,0.8040076703890687,0.8882570691826198,,,,0.9604191326958119,0.8618414016352358,,,0.8620561876838365,0.8964110788109764
6,,,,0.9417149478585763,0.9261558530934115,0.9251711723632641,0.9255672919191681,0.7485503706646525,0.9243512302295276,0.8041295704545589,0.9233891741660517,0.7448600504448599,0.852609840256345,,,0.8235872179251353,0.8924003968909527,0.7399420602341903,0.8114906012466035,0.9230832188322077,0.9246004646549676,0.8842003898642963,0.9305638231107711,0.9608300621145012,,,0.9089519218533982,0.8413795301657203,0.8788436355434255,0.9055385025528139,0.9504871917194264,0.9474784673540129,0.7791329955391726
7,,,,,0.9418693566229549,0.7717897791395151,0.7691364606944289,0.9233893660814915,0.7682069504871739,0.923509701487644,0.8101156445914731,0.9248360973128942,0.7613873279964878,,,,0.814923169740713,0.8261534731902374,0.741184818878803,0.8089358095898763,0.8452633416387741,0.8988441809604436,0.9367776916264904,0.8505410562681829,,,,0.9716635014425338,0.9181045741644768,,0.8758953222010972,,0.9433796166244371
8,,,,,,0.9418693566229549,0.8797385136403156,0.773616470154816,0.8772306687677542,0.7706785333797994,0.7733082992363184,0.7687350390448663,0.8957585844037512,,,,0.8702105070315024,0.9241815963827815,0.8060736689025452,0.8027185554051878,0.7377874597521865,0.8074136193717892,0.9188051243281052,,0.7510478071202288,,0.9052696180356353,0.9025753215495644,,0.9565893571133647,,,0.7869043165147478
9,,,,,,,0.9418693566229549,0.8802279933407029,0.8814960070154559,0.8825580914647367,0.8789948503736599,0.8148275314037231,0.8048182319074896,0.927161662531479,0.9376362573578834,,0.8896413182549584,0.7755112918770448,0.80103561727967,0.7416750398352279,0.8104025130572504,,0.8291534931725415,,,0.9418496503977632,0.9233187432590082,,,,,0.9416668780319184,0.9470682942729423
