sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,3,1,Ambiguous/Mixed,ambiguous,0.9375265302853202,1213
GSM4138156,3,1,Ambiguous/Mixed,ambiguous,0.8872548812707727,921
GSM4138126,3,1,Ambiguous/Mixed,ambiguous,0.9524638586524139,758
GSM4138135,3,2,Ambiguous/Mixed,ambiguous,0.6564988257794164,757
GSM4138116,3,1,Ambiguous/Mixed,ambiguous,0.9173589317471659,704
GSM4138140,3,1,Ambiguous/Mixed,ambiguous,0.9132339081662535,702
GSM4138142,3,1,Ambiguous/Mixed,ambiguous,0.8939122300750916,689
GSM4138132,3,1,Ambiguous/Mixed,ambiguous,0.9245017598925419,643
GSM4138136,3,1,Ambiguous/Mixed,ambiguous,0.900254442022012,641
GSM4138110,3,1,Ambiguous/Mixed,ambiguous,0.9189053976740237,628
GSM4138120,3,1,Ambiguous/Mixed,ambiguous,0.8350058803258972,609
GSM4138137,3,2,Ambiguous/Mixed,ambiguous,0.7017061104587874,609
GSM4138123,3,2,Ambiguous/Mixed,ambiguous,0.6366317250817843,597
GSM4138130,3,1,Ambiguous/Mixed,ambiguous,0.9144422904626787,586
GSM4138138,3,1,Ambiguous/Mixed,ambiguous,0.8917051116700222,577
GSM4138128,3,1,Ambiguous/Mixed,ambiguous,0.8848603499237071,545
GSM4138122,3,1,Ambiguous/Mixed,ambiguous,0.8848603499237071,545
GSM4138131,3,2,Ambiguous/Mixed,ambiguous,0.651456611089368,538
GSM4138139,3,2,Ambiguous/Mixed,ambiguous,0.6293473734254722,502
GSM4138162,3,1,Ambiguous/Mixed,ambiguous,0.8899451442375059,485
GSM4138160,3,1,Ambiguous/Mixed,ambiguous,0.9043595733831085,485
GSM4138155,3,2,Ambiguous/Mixed,ambiguous,0.5335574056956156,472
GSM4138166,3,1,Ambiguous/Mixed,ambiguous,0.8787661686891861,468
GSM4138152,3,1,Ambiguous/Mixed,ambiguous,0.8579958550273622,462
GSM4138146,3,1,Ambiguous/Mixed,ambiguous,0.8766444694029204,461
GSM4138165,3,1,Ambiguous/Mixed,ambiguous,0.8800031964381653,437
GSM4138163,3,1,Ambiguous/Mixed,ambiguous,0.9087111349062196,424
GSM4138125,3,2,Ambiguous/Mixed,ambiguous,0.6664908644063515,393
GSM4138154,3,1,Ambiguous/Mixed,ambiguous,0.8306580194411339,356
GSM4138112,3,1,Ambiguous/Mixed,ambiguous,0.8710378138208937,355
GSM4138114,3,1,Ambiguous/Mixed,ambiguous,0.8669014489056055,353
GSM4138124,3,1,Ambiguous/Mixed,ambiguous,0.9287415601125042,341
GSM4138167,3,1,Ambiguous/Mixed,ambiguous,0.8926047298520585,340
GSM4138141,3,1,Ambiguous/Mixed,ambiguous,0.8644043440019915,300
GSM4138127,3,2,Ambiguous/Mixed,ambiguous,0.6670379665961677,300
GSM4138144,3,1,Ambiguous/Mixed,ambiguous,0.8395818442923761,298
GSM4138118,3,1,Ambiguous/Mixed,ambiguous,0.8707060076322368,292
GSM4138145,3,1,Ambiguous/Mixed,ambiguous,0.8013543644020593,290
GSM4138158,3,1,Ambiguous/Mixed,ambiguous,0.8937477002522067,277
GSM4138141,3,2,Ambiguous/Mixed,ambiguous,0.6376957193379349,257
GSM4138133,3,2,Ambiguous/Mixed,ambiguous,0.6543184248575297,234
GSM4138161,3,2,Ambiguous/Mixed,ambiguous,0.6042175339904976,200
GSM4138145,3,2,Ambiguous/Mixed,ambiguous,0.6592061349125975,197
GSM4138150,3,1,Ambiguous/Mixed,ambiguous,0.8893628817520021,190
GSM4138117,3,2,Ambiguous/Mixed,ambiguous,0.6832966071943741,182
GSM4138148,3,1,Ambiguous/Mixed,ambiguous,0.8320514530999539,178
GSM4138143,3,1,Ambiguous/Mixed,ambiguous,0.8192126481446224,176
GSM4138143,3,2,Ambiguous/Mixed,ambiguous,0.6109645173967979,170
GSM4138155,3,1,Ambiguous/Mixed,ambiguous,0.7799353402624333,169
GSM4138111,3,2,Ambiguous/Mixed,ambiguous,0.6298627836623951,162
GSM4138129,3,2,Ambiguous/Mixed,ambiguous,0.7040098082479593,161
GSM4138164,3,1,Ambiguous/Mixed,ambiguous,0.8498413236837918,155
GSM4138111,3,1,Ambiguous/Mixed,ambiguous,0.7605835059563701,148
GSM4138121,3,2,Ambiguous/Mixed,ambiguous,0.5964377476822584,147
GSM4138117,3,1,Ambiguous/Mixed,ambiguous,0.796345356628499,143
GSM4138161,3,1,Ambiguous/Mixed,ambiguous,0.8026136883454329,129
GSM4138127,3,1,Ambiguous/Mixed,ambiguous,0.8811718035368108,129
GSM4138139,3,1,Ambiguous/Mixed,ambiguous,0.8282577691269681,125
GSM4138125,3,1,Ambiguous/Mixed,ambiguous,0.856757554094669,124
GSM4138161,3,3,Ambiguous/Mixed,ambiguous,0.7861723827885154,114
GSM4138131,3,3,Ambiguous/Mixed,ambiguous,0.8727891936617708,112
GSM4138157,3,2,Ambiguous/Mixed,ambiguous,0.6618766993278877,106
GSM4138137,3,1,Ambiguous/Mixed,ambiguous,0.8967774320378931,103
GSM4138115,3,2,Ambiguous/Mixed,ambiguous,0.6917745653384216,103
GSM4138131,3,1,Ambiguous/Mixed,ambiguous,0.8872688346219206,102
GSM4138113,3,1,Ambiguous/Mixed,ambiguous,0.7961175146374182,93
GSM4138159,3,2,Ambiguous/Mixed,ambiguous,0.6460334112232176,88
GSM4138129,3,1,Ambiguous/Mixed,ambiguous,0.8556444866417943,85
GSM4138135,3,1,Ambiguous/Mixed,ambiguous,0.9103715829893827,83
GSM4138141,3,3,Ambiguous/Mixed,ambiguous,0.8934944874676117,75
GSM4138119,3,2,Ambiguous/Mixed,ambiguous,0.6025476195857516,74
GSM4138111,3,3,Ambiguous/Mixed,ambiguous,0.7304192708886548,72
GSM4138133,3,1,Ambiguous/Mixed,ambiguous,0.8842966793807653,63
GSM4138155,3,3,Ambiguous/Mixed,ambiguous,0.8065072308234937,56
GSM4138157,3,1,Ambiguous/Mixed,ambiguous,0.846698337641533,53
GSM4138123,3,3,Ambiguous/Mixed,ambiguous,0.89082161286665,50
GSM4138143,3,3,Ambiguous/Mixed,ambiguous,0.854836173635095,47
GSM4138145,3,3,Ambiguous/Mixed,ambiguous,0.8910345097419601,47
GSM4138115,3,1,Ambiguous/Mixed,ambiguous,0.8733544180322814,46
GSM4138113,3,2,Ambiguous/Mixed,ambiguous,0.6942686935590024,46
GSM4138159,3,1,Ambiguous/Mixed,ambiguous,0.8770521503913169,46
GSM4138119,3,1,Ambiguous/Mixed,ambiguous,0.8907264916806871,43
GSM4138153,3,2,Ambiguous/Mixed,ambiguous,0.7293645585847299,38
GSM4138113,3,3,Ambiguous/Mixed,ambiguous,0.7799159025409726,38
GSM4138121,3,1,Ambiguous/Mixed,ambiguous,0.8957715012116396,37
GSM4138127,3,3,Ambiguous/Mixed,ambiguous,0.8841099372340152,33
GSM4138147,3,3,Ambiguous/Mixed,ambiguous,0.8610042948818039,32
GSM4138129,3,3,Ambiguous/Mixed,ambiguous,0.9162232384408977,28
GSM4138149,3,2,Ambiguous/Mixed,ambiguous,0.7844084055793299,28
GSM4138112,3,3,Ambiguous/Mixed,ambiguous,0.9480145225252716,25
