sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,14,1,Monocyte_family,family,0.9828586028829801,807
GSM4138116,14,1,Monocyte_family,family,0.9471304533166903,679
GSM4138126,14,1,Monocyte_family,family,0.973304699158504,664
GSM4138156,14,1,Monocyte_family,family,0.9425852736664696,654
GSM4138120,14,1,Monocyte_family,family,0.8930049164816263,511
GSM4138142,14,1,Monocyte_family,family,0.9540129182273509,479
GSM4138110,14,1,Monocyte_family,family,0.9649740736985983,460
GSM4138140,14,1,Monocyte_family,family,0.9652229528208703,453
GSM4138132,14,1,Monocyte_family,family,0.9680840308563754,417
GSM4138160,14,1,Monocyte_family,family,0.9470522676689287,412
GSM4138134,14,2,Mono_CD16,specific,0.9564712888217628,404
GSM4138123,14,4,Macrophage_family,family,0.7010371375669068,398
GSM4138136,14,1,Monocyte_family,family,0.9573055069082101,384
GSM4138138,14,1,Monocyte_family,family,0.9720019607775426,371
GSM4138125,14,8,Macrophage_family,family,0.6970810531653913,338
GSM4138163,14,1,Monocyte_family,family,0.9521450543603868,337
GSM4138128,14,2,Mono_CD16,specific,0.9074134794443407,326
GSM4138122,14,2,Mono_CD16,specific,0.9074134794443407,326
GSM4138135,14,4,Macrophage_family,family,0.7480823188914211,307
GSM4138162,14,1,Monocyte_family,family,0.9588902248732293,303
GSM4138130,14,1,Monocyte_family,family,0.9434473347373669,297
GSM4138152,14,1,Monocyte_family,family,0.9430791041165995,294
GSM4138146,14,2,Mono_CD16,specific,0.9221682157203762,290
GSM4138154,14,1,Monocyte_family,family,0.9102557496583127,289
GSM4138130,14,2,Mono_CD16,specific,0.9482701398067159,283
GSM4138165,14,1,Monocyte_family,family,0.9477859667850509,268
GSM4138118,14,1,Monocyte_family,family,0.9131439708578447,259
GSM4138156,14,2,Mono_CD16,specific,0.9338395563419329,250
GSM4138166,14,1,Monocyte_family,family,0.9620178198961116,247
GSM4138136,14,2,Mono_CD16,specific,0.9308288376161805,245
GSM4138140,14,2,Mono_CD16,specific,0.9243895344282702,235
GSM4138114,14,1,Monocyte_family,family,0.9369779150440043,232
GSM4138124,14,1,Monocyte_family,family,0.9764879472790453,230
GSM4138137,14,4,Macrophage_family,family,0.8071796919747635,224
GSM4138158,14,1,Monocyte_family,family,0.9496763661584475,218
GSM4138132,14,2,Mono_CD16,specific,0.945007843711444,217
GSM4138167,14,1,Monocyte_family,family,0.9651334012431291,210
GSM4138166,14,2,Mono_CD16,specific,0.8906691589982203,206
GSM4138128,14,1,Monocyte_family,family,0.9630360043035798,205
GSM4138122,14,1,Monocyte_family,family,0.9630360043035798,205
GSM4138142,14,2,Mono_CD16,specific,0.9383000656206524,204
GSM4138141,14,1,Monocyte_family,family,0.8983150171940097,203
GSM4138138,14,2,Mono_CD16,specific,0.9462590069029869,200
GSM4138135,14,9,Ambiguous/Mixed,ambiguous,0.7511856805653874,193
GSM4138112,14,1,Monocyte_family,family,0.949776297893215,185
GSM4138145,14,1,Monocyte_family,family,0.8487800851598534,181
GSM4138145,14,3,DC_family,family,0.709192767427122,167
GSM4138112,14,2,Mono_CD16,specific,0.9121123737011807,163
GSM4138155,14,3,DC_family,family,0.6365173564785699,162
GSM4138110,14,2,Mono_CD16,specific,0.9303923068383129,161
GSM4138162,14,2,Mono_CD16,specific,0.8951494758858562,161
GSM4138165,14,2,Mono_CD16,specific,0.9215186711555683,160
GSM4138144,14,1,Monocyte_family,family,0.9299640724760738,160
GSM4138146,14,1,Monocyte_family,family,0.9425934536735219,160
GSM4138155,14,1,Monocyte_family,family,0.7987990799397477,159
GSM4138131,14,10,Ambiguous/Mixed,ambiguous,0.777066779326971,156
GSM4138152,14,2,Mono_CD16,specific,0.8844598716492642,152
GSM4138150,14,1,Monocyte_family,family,0.9492612328231325,122
GSM4138127,14,1,Monocyte_family,family,0.881239427871464,121
GSM4138117,14,1,Monocyte_family,family,0.8272947448088738,121
GSM4138167,14,2,Mono_CD16,specific,0.8900582119984831,117
GSM4138127,14,6,Ambiguous/Mixed,ambiguous,0.7070319228861265,116
GSM4138155,14,9,Ambiguous/Mixed,ambiguous,0.7327678591194627,114
GSM4138139,14,1,Monocyte_family,family,0.8563610008773793,114
GSM4138144,14,2,Mono_CD16,specific,0.9231365797023366,113
GSM4138131,14,7,DC_pDC,specific,0.8805059006911912,111
GSM4138139,14,9,Ambiguous/Mixed,ambiguous,0.818743432636533,111
GSM4138161,14,7,DC_pDC,specific,0.824790628121445,109
GSM4138148,14,1,Monocyte_family,family,0.9502068358895701,106
GSM4138124,14,2,Mono_CD16,specific,0.9215282815400098,105
GSM4138114,14,2,Mono_CD16,specific,0.9063053039482215,104
GSM4138131,14,4,Macrophage_family,family,0.7852839449138556,104
GSM4138135,14,1,Monocyte_family,family,0.9141102754334289,100
GSM4138137,14,1,Monocyte_family,family,0.8922256276408884,99
GSM4138161,14,1,Monocyte_family,family,0.8503688655113433,97
GSM4138137,14,5,Ambiguous/Mixed,ambiguous,0.8339823749035261,95
GSM4138126,14,2,Mono_CD16,specific,0.9431608325575057,93
GSM4138164,14,1,Monocyte_family,family,0.9707397056209864,90
GSM4138139,14,8,Macrophage_family,family,0.728426987309652,88
GSM4138143,14,3,DC_family,family,0.7244516284669602,88
GSM4138139,14,4,Macrophage_family,family,0.7870457028986345,88
GSM4138161,14,3,DC_family,family,0.6785633891372695,86
GSM4138137,14,9,Ambiguous/Mixed,ambiguous,0.7889648421280155,85
GSM4138111,14,6,Ambiguous/Mixed,ambiguous,0.6959646832078914,85
GSM4138123,14,6,Ambiguous/Mixed,ambiguous,0.640104494605591,84
GSM4138125,14,1,Monocyte_family,family,0.9345940517305612,84
GSM4138155,14,8,Macrophage_family,family,0.6668938373644356,79
GSM4138121,14,9,Ambiguous/Mixed,ambiguous,0.7204427790362589,77
GSM4138137,14,8,Macrophage_family,family,0.7657908452479703,77
GSM4138120,14,2,Mono_CD16,specific,0.8879742271461972,77
GSM4138141,14,3,DC_family,family,0.7340258744643707,77
GSM4138131,14,6,Ambiguous/Mixed,ambiguous,0.679505985104966,76
GSM4138143,14,1,Monocyte_family,family,0.8429719722824546,76
GSM4138163,14,2,Mono_CD16,specific,0.9041574497216255,74
GSM4138133,14,4,Macrophage_family,family,0.7546363026941311,74
GSM4138141,14,7,DC_pDC,specific,0.8970391206424041,72
GSM4138129,14,1,Monocyte_family,family,0.9183766129076995,71
GSM4138115,14,3,DC_family,family,0.760729899502255,70
GSM4138141,14,2,Mono_CD16,specific,0.9143546038587234,69
GSM4138127,14,9,Ambiguous/Mixed,ambiguous,0.8512313890418941,66
GSM4138160,14,2,Mono_CD16,specific,0.9403691186681559,66
GSM4138133,14,3,DC_family,family,0.7634379281989404,66
GSM4138150,14,2,Mono_CD16,specific,0.9051766599522295,66
GSM4138111,14,7,DC_pDC,specific,0.8819018174764236,65
GSM4138131,14,11,DC_family,family,0.8075020684650094,62
GSM4138117,14,6,Ambiguous/Mixed,ambiguous,0.7367496206995322,61
GSM4138131,14,1,Monocyte_family,family,0.9137188076614521,60
GSM4138133,14,6,Ambiguous/Mixed,ambiguous,0.7370518080405508,60
GSM4138139,14,12,Mast,specific,0.954392453358975,59
GSM4138148,14,2,Mono_CD16,specific,0.8744093928189702,57
GSM4138164,14,2,Mono_CD16,specific,0.8709233290278271,56
GSM4138141,14,4,Macrophage_family,family,0.8354806699511034,55
GSM4138111,14,3,DC_family,family,0.7643890630326657,54
GSM4138137,14,6,Ambiguous/Mixed,ambiguous,0.7689755911942069,54
GSM4138117,14,4,Macrophage_family,family,0.8033081421500717,54
GSM4138141,14,11,DC_family,family,0.8349495349747638,52
GSM4138154,14,2,Mono_CD16,specific,0.9179210034386218,52
GSM4138155,14,7,DC_pDC,specific,0.822255839416768,52
GSM4138111,14,1,Monocyte_family,family,0.8223475652446004,51
GSM4138135,14,5,Ambiguous/Mixed,ambiguous,0.9151381735819533,51
GSM4138139,14,3,DC_family,family,0.817999688781579,50
GSM4138123,14,7,DC_pDC,specific,0.9006334149339715,49
GSM4138157,14,3,DC_family,family,0.7289832497995434,49
GSM4138113,14,1,Monocyte_family,family,0.8884098916456589,48
GSM4138111,14,2,Mono_CD16,specific,0.8317653235533422,47
GSM4138145,14,2,Mono_CD16,specific,0.9127923942531242,47
GSM4138143,14,2,Mono_CD16,specific,0.9083012776409941,46
GSM4138143,14,7,DC_pDC,specific,0.8686542379614236,46
GSM4138158,14,2,Mono_CD16,specific,0.9447002614996116,46
GSM4138121,14,1,Monocyte_family,family,0.8633611562557609,46
GSM4138145,14,7,DC_pDC,specific,0.9147704153933427,45
GSM4138159,14,3,DC_family,family,0.7244950000195556,44
GSM4138129,14,8,Macrophage_family,family,0.8224239966811868,44
GSM4138131,14,3,DC_family,family,0.8020799742103599,44
GSM4138127,14,10,Ambiguous/Mixed,ambiguous,0.8560574375059741,42
GSM4138143,14,11,DC_family,family,0.8368985469709751,42
GSM4138131,14,5,Ambiguous/Mixed,ambiguous,0.8647841111418023,41
GSM4138119,14,5,Ambiguous/Mixed,ambiguous,0.7438795841748809,41
GSM4138161,14,6,Ambiguous/Mixed,ambiguous,0.7320932575911753,40
GSM4138131,14,2,Mono_CD16,specific,0.9138549699982433,40
GSM4138135,14,8,Macrophage_family,family,0.8268658438397143,37
GSM4138123,14,3,DC_family,family,0.701130163527468,37
GSM4138139,14,6,Ambiguous/Mixed,ambiguous,0.7576108920310796,36
GSM4138129,14,4,Macrophage_family,family,0.8713036832199642,36
GSM4138141,14,6,Ambiguous/Mixed,ambiguous,0.7266933775871273,35
GSM4138131,14,9,Ambiguous/Mixed,ambiguous,0.8404755406650732,35
GSM4138139,14,2,Mono_CD16,specific,0.9306768935512089,35
GSM4138125,14,4,Macrophage_family,family,0.8670686200714244,34
GSM4138159,14,1,Monocyte_family,family,0.9439593958120782,33
GSM4138113,14,7,DC_pDC,specific,0.9011511681561437,33
GSM4138123,14,9,Ambiguous/Mixed,ambiguous,0.8431310263978821,32
GSM4138135,14,2,Mono_CD16,specific,0.9593269116198672,31
GSM4138135,14,6,Ambiguous/Mixed,ambiguous,0.8104648900725777,31
GSM4138147,14,7,DC_pDC,specific,0.8800969637734649,31
GSM4138143,14,12,Mast,specific,0.9499099441330963,31
GSM4138133,14,1,Monocyte_family,family,0.9473559393448309,30
GSM4138135,14,11,DC_family,family,0.9292739378036523,29
GSM4138111,14,12,Mast,specific,0.8559705668702753,29
GSM4138161,14,9,Ambiguous/Mixed,ambiguous,0.8698526789605273,29
GSM4138141,14,10,Ambiguous/Mixed,ambiguous,0.8761918577413053,28
GSM4138127,14,7,DC_pDC,specific,0.9313771396418056,28
GSM4138155,14,4,Macrophage_family,family,0.8483988436671235,28
GSM4138113,14,2,Mono_CD16,specific,0.9041856696589132,27
GSM4138127,14,8,Macrophage_family,family,0.8570630962014787,27
GSM4138129,14,9,Ambiguous/Mixed,ambiguous,0.8349988993340165,27
GSM4138135,14,3,DC_family,family,0.8104634392757396,27
GSM4138157,14,1,Monocyte_family,family,0.9538045760058871,26
GSM4138118,14,2,Mono_CD16,specific,0.9463397182600347,26
GSM4138113,14,3,DC_family,family,0.8140202254952212,25
GSM4138155,14,11,DC_family,family,0.8335783958712156,25
GSM4138129,14,7,DC_pDC,specific,0.9522192501682015,25
GSM4138112,14,7,DC_pDC,specific,0.9480145225252716,25
GSM4138137,14,3,DC_family,family,0.7738569233713473,25
GSM4138119,14,1,Monocyte_family,family,0.9305243217202054,24
GSM4138137,14,2,Mono_CD16,specific,0.9807351642422377,24
GSM4138144,14,3,DC_family,family,0.9247324436105974,24
GSM4138119,14,8,Macrophage_family,family,0.7853346525491016,24
