sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,34,1,Ambiguous/Mixed,ambiguous,0.9283149575896089,705
GSM4138156,34,1,Ambiguous/Mixed,ambiguous,0.8774206952501368,595
GSM4138120,34,1,Ambiguous/Mixed,ambiguous,0.8318749893961915,520
GSM4138116,34,1,Ambiguous/Mixed,ambiguous,0.9091638058577706,506
GSM4138140,34,1,Ambiguous/Mixed,ambiguous,0.899011378784059,471
GSM4138126,34,1,Ambiguous/Mixed,ambiguous,0.9406742719331219,471
GSM4138142,34,1,Ambiguous/Mixed,ambiguous,0.8850400368021977,466
GSM4138110,34,1,Ambiguous/Mixed,ambiguous,0.9087760546869434,441
GSM4138122,34,1,Ambiguous/Mixed,ambiguous,0.8855274638290331,435
GSM4138128,34,1,Ambiguous/Mixed,ambiguous,0.8855274638290331,435
GSM4138136,34,1,Ambiguous/Mixed,ambiguous,0.8883875792434865,424
GSM4138152,34,1,Ambiguous/Mixed,ambiguous,0.8548476533481253,401
GSM4138162,34,1,Ambiguous/Mixed,ambiguous,0.8840477950874845,387
GSM4138130,34,1,Ambiguous/Mixed,ambiguous,0.9188751552291516,379
GSM4138131,34,1,Ambiguous/Mixed,ambiguous,0.7154587682262981,370
GSM4138160,34,1,Ambiguous/Mixed,ambiguous,0.896428548808418,358
GSM4138123,34,1,Ambiguous/Mixed,ambiguous,0.6661802188184508,357
GSM4138138,34,1,Ambiguous/Mixed,ambiguous,0.8824313795732214,355
GSM4138146,34,1,Ambiguous/Mixed,ambiguous,0.8701238762338115,352
GSM4138132,34,1,Ambiguous/Mixed,ambiguous,0.9137564540784444,348
GSM4138163,34,1,Ambiguous/Mixed,ambiguous,0.9056086203591786,345
GSM4138141,34,1,Ambiguous/Mixed,ambiguous,0.7091676007852094,342
GSM4138166,34,1,Ambiguous/Mixed,ambiguous,0.8641081230182615,331
GSM4138145,34,1,Ambiguous/Mixed,ambiguous,0.7254131043878518,329
GSM4138155,34,1,Ambiguous/Mixed,ambiguous,0.6156565137480376,313
GSM4138154,34,1,Ambiguous/Mixed,ambiguous,0.8125834418477873,310
GSM4138135,34,3,Mac_IL1B,specific,0.7268658279282744,309
GSM4138165,34,1,Ambiguous/Mixed,ambiguous,0.8653526134714781,286
GSM4138112,34,1,Ambiguous/Mixed,ambiguous,0.8608750969261764,270
GSM4138114,34,1,Ambiguous/Mixed,ambiguous,0.8583624466778376,257
GSM4138124,34,1,Ambiguous/Mixed,ambiguous,0.9244177103680655,245
GSM4138144,34,1,Ambiguous/Mixed,ambiguous,0.8319888666423082,245
GSM4138118,34,1,Ambiguous/Mixed,ambiguous,0.8593895214384373,243
