sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,13,1,Monocyte_family,family,0.9828902478835186,809
GSM4138116,13,1,Monocyte_family,family,0.9471786657498115,680
GSM4138126,13,1,Monocyte_family,family,0.9733835261781631,670
GSM4138156,13,1,Monocyte_family,family,0.9457590745770327,651
GSM4138120,13,1,Monocyte_family,family,0.8930049164816263,511
GSM4138142,13,1,Monocyte_family,family,0.9566128477714092,484
GSM4138110,13,1,Monocyte_family,family,0.9649740736985983,460
GSM4138140,13,1,Monocyte_family,family,0.9676001752485175,454
GSM4138132,13,1,Monocyte_family,family,0.9679897395004652,419
GSM4138160,13,1,Monocyte_family,family,0.9487211632798583,413
GSM4138134,13,2,Mono_CD16,specific,0.9567166394328742,402
GSM4138123,13,4,Macrophage_family,family,0.7088322024432752,396
GSM4138136,13,1,Monocyte_family,family,0.9596274619129129,384
GSM4138138,13,1,Monocyte_family,family,0.9737451374328367,371
GSM4138163,13,1,Monocyte_family,family,0.9525414350280397,345
GSM4138125,13,8,Macrophage_family,family,0.7004494020302008,335
GSM4138122,13,2,Mono_CD16,specific,0.89769983810358,326
GSM4138128,13,2,Mono_CD16,specific,0.89769983810358,326
GSM4138162,13,1,Monocyte_family,family,0.9592218358900891,317
GSM4138135,13,4,Macrophage_family,family,0.7489258952010267,307
GSM4138130,13,1,Monocyte_family,family,0.9445604454138197,300
GSM4138152,13,1,Monocyte_family,family,0.9417871962938346,297
GSM4138154,13,1,Monocyte_family,family,0.9102557496583127,289
GSM4138146,13,2,Mono_CD16,specific,0.9218723108213028,289
GSM4138130,13,2,Mono_CD16,specific,0.9495204453317625,281
GSM4138165,13,1,Monocyte_family,family,0.9523148620831073,267
GSM4138118,13,1,Monocyte_family,family,0.9141355858000082,266
GSM4138156,13,2,Mono_CD16,specific,0.9316258667427897,256
GSM4138166,13,1,Monocyte_family,family,0.9624008735917619,249
GSM4138136,13,2,Mono_CD16,specific,0.9279679716566804,246
GSM4138140,13,2,Mono_CD16,specific,0.9257418713413165,235
GSM4138114,13,1,Monocyte_family,family,0.9425400450606869,230
GSM4138137,13,4,Macrophage_family,family,0.7972062625824038,230
GSM4138124,13,1,Monocyte_family,family,0.977196725325232,229
GSM4138158,13,1,Monocyte_family,family,0.9496763661584475,218
GSM4138132,13,2,Mono_CD16,specific,0.9451530514902806,215
GSM4138128,13,1,Monocyte_family,family,0.9638696264434626,211
GSM4138167,13,1,Monocyte_family,family,0.9804619852469814,211
