sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,33,3,DC_pDC,specific,0.9322299576324873,669
GSM4138156,33,3,DC_pDC,specific,0.9022822175095786,594
GSM4138120,33,2,Ambiguous/Mixed,ambiguous,0.8273061885138008,460
GSM4138126,33,3,DC_pDC,specific,0.9649549930342913,447
GSM4138123,33,2,Ambiguous/Mixed,ambiguous,0.6558079497013585,432
GSM4138132,33,3,DC_pDC,specific,0.937380873136527,414
GSM4138145,33,2,Ambiguous/Mixed,ambiguous,0.6937843891713816,401
GSM4138155,33,2,Ambiguous/Mixed,ambiguous,0.5670355525626845,401
GSM4138131,33,2,Ambiguous/Mixed,ambiguous,0.6743329234305665,393
GSM4138134,33,2,Ambiguous/Mixed,ambiguous,0.9296952190719237,390
GSM4138130,33,3,DC_pDC,specific,0.9022959120043059,373
GSM4138152,33,2,Ambiguous/Mixed,ambiguous,0.8517828529819569,366
GSM4138141,33,2,Ambiguous/Mixed,ambiguous,0.6832255017652173,357
GSM4138116,33,3,DC_pDC,specific,0.948264191815897,331
GSM4138125,33,2,Ambiguous/Mixed,ambiguous,0.6856493168173349,331
GSM4138140,33,3,DC_pDC,specific,0.9288546458337653,330
GSM4138128,33,2,Ambiguous/Mixed,ambiguous,0.8773012096840584,330
GSM4138122,33,2,Ambiguous/Mixed,ambiguous,0.8773012096840584,330
GSM4138135,33,3,DC_pDC,specific,0.7164455680943224,319
GSM4138110,33,2,Ambiguous/Mixed,ambiguous,0.8949310043948332,317
GSM4138142,33,3,DC_pDC,specific,0.9111564697493604,306
GSM4138136,33,2,Ambiguous/Mixed,ambiguous,0.8939210352400672,305
GSM4138142,33,2,Ambiguous/Mixed,ambiguous,0.8826162884524053,298
GSM4138162,33,2,Ambiguous/Mixed,ambiguous,0.8795777878263964,291
GSM4138116,33,2,Ambiguous/Mixed,ambiguous,0.9003923600226754,290
GSM4138140,33,2,Ambiguous/Mixed,ambiguous,0.9007527492023694,290
GSM4138154,33,2,Ambiguous/Mixed,ambiguous,0.810158817159535,288
GSM4138161,33,2,Ambiguous/Mixed,ambiguous,0.6047493652175687,288
GSM4138165,33,3,DC_pDC,specific,0.9051474447572776,287
GSM4138139,33,2,Ambiguous/Mixed,ambiguous,0.6614386155941645,283
GSM4138137,33,3,DC_pDC,specific,0.7471989309010871,275
GSM4138135,33,2,Ambiguous/Mixed,ambiguous,0.6759894016593555,275
GSM4138156,33,2,Ambiguous/Mixed,ambiguous,0.8688305515711712,270
GSM4138163,33,2,Ambiguous/Mixed,ambiguous,0.8948808269272922,261
GSM4138138,33,2,Ambiguous/Mixed,ambiguous,0.8799260369624182,259
GSM4138160,33,2,Ambiguous/Mixed,ambiguous,0.8873446309630711,255
GSM4138138,33,3,DC_pDC,specific,0.9130860884263253,252
GSM4138136,33,3,DC_pDC,specific,0.933639833390642,251
GSM4138137,33,2,Ambiguous/Mixed,ambiguous,0.7278307766717189,246
GSM4138110,33,3,DC_pDC,specific,0.9268181326410679,239
GSM4138126,33,2,Ambiguous/Mixed,ambiguous,0.9325729147816008,233
GSM4138131,33,3,DC_pDC,specific,0.6879556883929139,228
GSM4138166,33,3,DC_pDC,specific,0.9062585928009429,226
GSM4138118,33,2,Ambiguous/Mixed,ambiguous,0.8558302976605472,225
GSM4138146,33,2,Ambiguous/Mixed,ambiguous,0.8587794215801837,224
GSM4138111,33,2,Ambiguous/Mixed,ambiguous,0.6864114421875075,221
GSM4138112,33,3,DC_pDC,specific,0.8485906023869173,211
GSM4138160,33,3,DC_pDC,specific,0.8561708980595957,210
GSM4138146,33,3,DC_pDC,specific,0.8975615892472295,208
