sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,29,1,Ambiguous/Mixed,ambiguous,0.9350232638727825,682
GSM4138156,29,1,Ambiguous/Mixed,ambiguous,0.8829425515198659,653
GSM4138126,29,1,Ambiguous/Mixed,ambiguous,0.9504686433760765,555
GSM4138116,29,1,Ambiguous/Mixed,ambiguous,0.925531821538055,495
GSM4138140,29,1,Ambiguous/Mixed,ambiguous,0.8991419504249493,455
GSM4138142,29,1,Ambiguous/Mixed,ambiguous,0.8927400941239253,435
GSM4138110,29,1,Ambiguous/Mixed,ambiguous,0.9129845303550747,433
GSM4138130,29,1,Ambiguous/Mixed,ambiguous,0.9183440671140775,429
GSM4138128,29,1,Ambiguous/Mixed,ambiguous,0.8844580913585578,391
GSM4138122,29,1,Ambiguous/Mixed,ambiguous,0.8844580913585578,391
GSM4138162,29,1,Ambiguous/Mixed,ambiguous,0.8857503966485659,380
GSM4138120,29,1,Ambiguous/Mixed,ambiguous,0.8222310637629133,374
GSM4138136,29,1,Ambiguous/Mixed,ambiguous,0.8877307121194788,372
GSM4138160,29,1,Ambiguous/Mixed,ambiguous,0.8953061733358568,369
GSM4138152,29,1,Ambiguous/Mixed,ambiguous,0.8592281453316208,357
GSM4138132,29,1,Ambiguous/Mixed,ambiguous,0.9141366496805441,347
GSM4138138,29,1,Ambiguous/Mixed,ambiguous,0.8874781240030879,331
GSM4138163,29,1,Ambiguous/Mixed,ambiguous,0.902873234980207,327
GSM4138165,29,1,Ambiguous/Mixed,ambiguous,0.877268884173106,326
GSM4138146,29,1,Ambiguous/Mixed,ambiguous,0.8644917630589364,318
GSM4138125,29,1,Ambiguous/Mixed,ambiguous,0.6850797907746615,294
GSM4138166,29,1,Ambiguous/Mixed,ambiguous,0.8729580548525517,284
GSM4138135,29,3,DC_family,family,0.6666134046528092,274
GSM4138114,29,1,Ambiguous/Mixed,ambiguous,0.8622381172769755,271
GSM4138124,29,1,Ambiguous/Mixed,ambiguous,0.9276478932225212,263
GSM4138112,29,1,Ambiguous/Mixed,ambiguous,0.8654232111656168,260
GSM4138123,29,1,Ambiguous/Mixed,ambiguous,0.6533278054553324,257
GSM4138167,29,1,Ambiguous/Mixed,ambiguous,0.8827543955481468,254
GSM4138141,29,1,Ambiguous/Mixed,ambiguous,0.7747664669890817,251
GSM4138135,29,2,Ambiguous/Mixed,ambiguous,0.6720134652585014,251
GSM4138154,29,1,Ambiguous/Mixed,ambiguous,0.8217314122867725,248
GSM4138137,29,3,DC_family,family,0.7287897477945162,229
GSM4138155,29,1,Ambiguous/Mixed,ambiguous,0.5940558466297303,225
GSM4138139,29,1,Ambiguous/Mixed,ambiguous,0.7497122136621914,214
GSM4138134,29,2,Ambiguous/Mixed,ambiguous,0.9430232102065629,214
