sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,5,1,Ambiguous/Mixed,ambiguous,0.9375265302853202,1213
GSM4138156,5,1,Ambiguous/Mixed,ambiguous,0.8898235532929372,919
GSM4138126,5,1,Ambiguous/Mixed,ambiguous,0.9524638586524139,758
GSM4138116,5,1,Ambiguous/Mixed,ambiguous,0.9194511038188075,703
GSM4138140,5,1,Ambiguous/Mixed,ambiguous,0.9181030810489229,700
GSM4138142,5,1,Ambiguous/Mixed,ambiguous,0.8939122300750916,689
GSM4138132,5,1,Ambiguous/Mixed,ambiguous,0.9245017598925419,643
GSM4138136,5,1,Ambiguous/Mixed,ambiguous,0.900254442022012,641
GSM4138110,5,1,Ambiguous/Mixed,ambiguous,0.9189053976740237,628
GSM4138120,5,1,Ambiguous/Mixed,ambiguous,0.8350058803258972,609
GSM4138130,5,1,Ambiguous/Mixed,ambiguous,0.9145429713993988,585
GSM4138138,5,1,Ambiguous/Mixed,ambiguous,0.8946940598911253,576
GSM4138123,5,2,Ambiguous/Mixed,ambiguous,0.666782490478695,550
GSM4138122,5,1,Ambiguous/Mixed,ambiguous,0.888430729830415,544
GSM4138128,5,1,Ambiguous/Mixed,ambiguous,0.888430729830415,544
GSM4138135,5,2,Ambiguous/Mixed,ambiguous,0.7087859089894566,493
GSM4138162,5,1,Ambiguous/Mixed,ambiguous,0.8899451442375059,485
GSM4138160,5,1,Ambiguous/Mixed,ambiguous,0.9043595733831085,485
GSM4138166,5,1,Ambiguous/Mixed,ambiguous,0.8748052691542805,467
GSM4138146,5,1,Ambiguous/Mixed,ambiguous,0.8766444694029204,461
GSM4138152,5,1,Ambiguous/Mixed,ambiguous,0.861871870831414,461
GSM4138137,5,2,Ambiguous/Mixed,ambiguous,0.7252770551626463,460
GSM4138165,5,1,Ambiguous/Mixed,ambiguous,0.8800031964381653,437
GSM4138163,5,1,Ambiguous/Mixed,ambiguous,0.9087111349062196,424
GSM4138131,5,2,Ambiguous/Mixed,ambiguous,0.70487932427237,409
GSM4138125,5,2,Ambiguous/Mixed,ambiguous,0.6845844622939111,379
GSM4138112,5,1,Ambiguous/Mixed,ambiguous,0.8692096204364403,354
GSM4138114,5,1,Ambiguous/Mixed,ambiguous,0.8727743280621546,352
GSM4138154,5,1,Ambiguous/Mixed,ambiguous,0.8554243030770464,352
GSM4138167,5,1,Ambiguous/Mixed,ambiguous,0.8926047298520585,340
GSM4138124,5,1,Ambiguous/Mixed,ambiguous,0.9286797788464348,340
GSM4138155,5,2,Ambiguous/Mixed,ambiguous,0.5764498656311816,300
GSM4138144,5,1,Ambiguous/Mixed,ambiguous,0.8395818442923761,298
GSM4138141,5,1,Ambiguous/Mixed,ambiguous,0.8683274332887482,294
GSM4138118,5,1,Ambiguous/Mixed,ambiguous,0.8707060076322368,292
GSM4138139,5,2,Ambiguous/Mixed,ambiguous,0.691754213376736,286
GSM4138145,5,1,Ambiguous/Mixed,ambiguous,0.794564535315921,283
GSM4138158,5,1,Ambiguous/Mixed,ambiguous,0.8925965768186321,276
GSM4138133,5,2,Ambiguous/Mixed,ambiguous,0.6531416439980401,239
GSM4138141,5,2,Ambiguous/Mixed,ambiguous,0.6530014377900972,235
GSM4138135,5,4,Ambiguous/Mixed,ambiguous,0.7455364916872056,209
GSM4138155,5,1,Ambiguous/Mixed,ambiguous,0.7678295423707263,190
GSM4138150,5,1,Ambiguous/Mixed,ambiguous,0.8893628817520021,190
GSM4138148,5,1,Ambiguous/Mixed,ambiguous,0.8433939758251854,177
GSM4138145,5,2,Ambiguous/Mixed,ambiguous,0.6604202553332438,166
GSM4138127,5,2,Ambiguous/Mixed,ambiguous,0.6707316859581609,164
GSM4138143,5,2,Ambiguous/Mixed,ambiguous,0.6493285550939301,159
GSM4138117,5,2,Ambiguous/Mixed,ambiguous,0.6903560859932671,157
GSM4138164,5,1,Ambiguous/Mixed,ambiguous,0.8498413236837918,155
GSM4138143,5,1,Ambiguous/Mixed,ambiguous,0.8102051526021767,153
GSM4138117,5,1,Ambiguous/Mixed,ambiguous,0.7938389863817706,150
GSM4138127,5,1,Ambiguous/Mixed,ambiguous,0.8711429173309513,148
GSM4138139,5,1,Ambiguous/Mixed,ambiguous,0.834290847198747,145
GSM4138161,5,1,Ambiguous/Mixed,ambiguous,0.80924039533667,140
GSM4138111,5,2,Ambiguous/Mixed,ambiguous,0.6195726228401437,139
GSM4138139,5,4,Ambiguous/Mixed,ambiguous,0.8084416438187683,137
GSM4138111,5,1,Ambiguous/Mixed,ambiguous,0.7534022936455689,137
GSM4138161,5,2,Ambiguous/Mixed,ambiguous,0.5998862160810031,136
GSM4138155,5,4,Ambiguous/Mixed,ambiguous,0.6830662760832653,136
GSM4138137,5,4,Ambiguous/Mixed,ambiguous,0.7771255156817489,131
GSM4138125,5,1,Ambiguous/Mixed,ambiguous,0.8597859015246782,130
GSM4138129,5,2,Ambiguous/Mixed,ambiguous,0.7387712241856241,122
GSM4138131,5,1,Ambiguous/Mixed,ambiguous,0.8426406620104,121
GSM4138135,5,1,Ambiguous/Mixed,ambiguous,0.9009569228315604,118
GSM4138127,5,4,Ambiguous/Mixed,ambiguous,0.7735484817142165,117
GSM4138137,5,1,Ambiguous/Mixed,ambiguous,0.8810181361681796,115
GSM4138161,5,3,Ambiguous/Mixed,ambiguous,0.7961539325378617,113
GSM4138131,5,3,Ambiguous/Mixed,ambiguous,0.8727891936617708,112
GSM4138115,5,2,Ambiguous/Mixed,ambiguous,0.690773063365853,110
GSM4138113,5,1,Ambiguous/Mixed,ambiguous,0.79875145105165,93
GSM4138131,5,4,Ambiguous/Mixed,ambiguous,0.7475409810064171,91
GSM4138129,5,1,Ambiguous/Mixed,ambiguous,0.881235890066883,89
