sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,15,1,Mono_CD14_ID1,specific,0.9607623321295946,930
GSM4138126,15,1,Mono_CD14_ID1,specific,0.9602580386070678,703
GSM4138156,15,1,Mono_CD14_ID1,specific,0.9149716771680081,690
GSM4138116,15,1,Mono_CD14_ID1,specific,0.9473027902343436,682
GSM4138120,15,1,Mono_CD14_ID1,specific,0.8572614155320885,557
GSM4138140,15,1,Mono_CD14_ID1,specific,0.9337163139906107,532
GSM4138142,15,1,Mono_CD14_ID1,specific,0.9288273271777807,529
GSM4138110,15,1,Mono_CD14_ID1,specific,0.9359076703834907,497
GSM4138132,15,1,Mono_CD14_ID1,specific,0.950086858487153,491
GSM4138160,15,1,Mono_CD14_ID1,specific,0.9275850689371301,431
GSM4138136,15,1,Mono_CD14_ID1,specific,0.9163919983526765,429
GSM4138138,15,1,Mono_CD14_ID1,specific,0.9378857080794073,406
GSM4138163,15,1,Mono_CD14_ID1,specific,0.9101908216771675,378
GSM4138162,15,1,Mono_CD14_ID1,specific,0.9074633173426285,373
GSM4138130,15,1,Mono_CD14_ID1,specific,0.9354000871525118,344
GSM4138152,15,1,Mono_CD14_ID1,specific,0.8869852171772109,338
GSM4138154,15,1,Mono_CD14_ID1,specific,0.8591187367880687,310
GSM4138123,15,3,Ambiguous/Mixed,ambiguous,0.7000080006741429,306
GSM4138122,15,1,Mono_CD14_ID1,specific,0.8714028378744205,305
GSM4138128,15,1,Mono_CD14_ID1,specific,0.8714028378744205,305
GSM4138166,15,1,Mono_CD14_ID1,specific,0.8988223864351911,299
GSM4138165,15,1,Mono_CD14_ID1,specific,0.933069723044019,294
GSM4138145,15,1,Mono_CD14_ID1,specific,0.7780858855219368,285
GSM4138134,15,2,Mono_CD16,specific,0.9674532732551159,284
GSM4138118,15,1,Mono_CD14_ID1,specific,0.8793502834555005,281
GSM4138114,15,1,Mono_CD14_ID1,specific,0.872898011603498,269
GSM4138146,15,2,Mono_CD16,specific,0.9256677648296543,269
GSM4138167,15,1,Mono_CD14_ID1,specific,0.9015035221047084,260
GSM4138124,15,1,Mono_CD14_ID1,specific,0.9625743572804519,259
GSM4138141,15,1,Mono_CD14_ID1,specific,0.8461669482468885,259
GSM4138125,15,1,Mono_CD14_ID1,specific,0.7266220688212504,257
GSM4138155,15,1,Mono_CD14_ID1,specific,0.6747166728060301,240
GSM4138158,15,1,Mono_CD14_ID1,specific,0.9084440578299641,240
GSM4138130,15,2,Mono_CD16,specific,0.9591014728399608,240
GSM4138122,15,2,Mono_CD16,specific,0.9240198268250968,239
GSM4138128,15,2,Mono_CD16,specific,0.9240198268250968,239
GSM4138156,15,2,Mono_CD16,specific,0.9291172622689756,230
GSM4138135,15,3,Ambiguous/Mixed,ambiguous,0.773186675954572,229
GSM4138112,15,1,Mono_CD14_ID1,specific,0.901334260402584,213
GSM4138136,15,2,Mono_CD16,specific,0.9143157551675979,212
GSM4138139,15,1,Mono_CD14_ID1,specific,0.7606574265497854,208
GSM4138137,15,7,Macrophage_family,family,0.761407089711422,208
GSM4138144,15,1,Mono_CD14_ID1,specific,0.8651071287655894,199
GSM4138146,15,1,Mono_CD14_ID1,specific,0.8866633660526034,191
GSM4138137,15,1,Mono_CD14_ID1,specific,0.8109852720447828,185
GSM4138131,15,6,Ambiguous/Mixed,ambiguous,0.7367371838459953,184
GSM4138117,15,1,Mono_CD14_ID1,specific,0.7145905475921626,184
GSM4138127,15,1,Mono_CD14_ID1,specific,0.8311970258616557,179
GSM4138123,15,7,Macrophage_family,family,0.6841830462632726,174
GSM4138138,15,2,Mono_CD16,specific,0.9233426831605076,170
GSM4138140,15,2,Mono_CD16,specific,0.9123691925666871,169
GSM4138166,15,2,Mono_CD16,specific,0.8927231405119599,169
GSM4138135,15,1,Mono_CD14_ID1,specific,0.8346803487667779,161
GSM4138161,15,1,Mono_CD14_ID1,specific,0.7463192486754389,160
GSM4138142,15,2,Mono_CD16,specific,0.9507189188383228,160
GSM4138125,15,3,Ambiguous/Mixed,ambiguous,0.7249374938671054,156
GSM4138143,15,1,Mono_CD14_ID1,specific,0.6990823527785237,156
GSM4138132,15,2,Mono_CD16,specific,0.9477290825487533,151
GSM4138165,15,2,Mono_CD16,specific,0.9059956261746385,143
GSM4138112,15,2,Mono_CD16,specific,0.9170456024810475,141
GSM4138150,15,1,Mono_CD14_ID1,specific,0.9207988880756783,140
GSM4138135,15,7,Macrophage_family,family,0.7537137520149899,132
GSM4138110,15,2,Mono_CD16,specific,0.9342823343559006,131
GSM4138148,15,1,Mono_CD14_ID1,specific,0.8496508533561775,128
GSM4138152,15,2,Mono_CD16,specific,0.9004800987026673,124
GSM4138111,15,1,Mono_CD14_ID1,specific,0.7418232791008627,122
GSM4138137,15,5,Ambiguous/Mixed,ambiguous,0.7772922554136815,119
GSM4138135,15,5,Ambiguous/Mixed,ambiguous,0.7974910712355824,118
GSM4138162,15,2,Mono_CD16,specific,0.8879485491743625,112
GSM4138129,15,1,Mono_CD14_ID1,specific,0.8198974816228358,108
GSM4138131,15,1,Mono_CD14_ID1,specific,0.8438628364835425,107
GSM4138164,15,1,Mono_CD14_ID1,specific,0.8729215202068938,106
GSM4138161,15,4,DC_pDC,specific,0.8046527153002956,105
GSM4138137,15,3,Ambiguous/Mixed,ambiguous,0.774379768344401,104
GSM4138144,15,2,Mono_CD16,specific,0.8783409486737183,99
GSM4138135,15,11,Ambiguous/Mixed,ambiguous,0.7372660754925532,98
GSM4138131,15,4,DC_pDC,specific,0.892916536167808,97
GSM4138139,15,3,Ambiguous/Mixed,ambiguous,0.7952274618551982,95
GSM4138133,15,3,Ambiguous/Mixed,ambiguous,0.7470751914277911,90
GSM4138155,15,5,Ambiguous/Mixed,ambiguous,0.7145542068256063,88
GSM4138145,15,2,Mono_CD16,specific,0.7862105335400693,87
GSM4138111,15,2,Mono_CD16,specific,0.7178190472013144,87
GSM4138133,15,1,Mono_CD14_ID1,specific,0.8446903160472523,86
GSM4138114,15,2,Mono_CD16,specific,0.8789731489163481,84
GSM4138141,15,2,Mono_CD16,specific,0.788585364497224,83
GSM4138124,15,2,Mono_CD16,specific,0.9177940043143722,81
GSM4138167,15,2,Mono_CD16,specific,0.8908951463113397,80
GSM4138131,15,3,Ambiguous/Mixed,ambiguous,0.8236121520458541,76
GSM4138141,15,3,Ambiguous/Mixed,ambiguous,0.7903621309281208,76
GSM4138113,15,1,Mono_CD14_ID1,specific,0.8020932044192135,75
GSM4138119,15,1,Mono_CD14_ID1,specific,0.6817684314061596,74
GSM4138155,15,3,Ambiguous/Mixed,ambiguous,0.6620060011879214,73
GSM4138139,15,5,Ambiguous/Mixed,ambiguous,0.8739915253695509,73
GSM4138141,15,4,DC_pDC,specific,0.8886253168257634,73
GSM4138111,15,4,DC_pDC,specific,0.8860371470445845,71
GSM4138127,15,2,Mono_CD16,specific,0.7607014953311902,66
GSM4138143,15,2,Mono_CD16,specific,0.8082281833878149,66
GSM4138131,15,2,Mono_CD16,specific,0.8455024121673647,65
GSM4138121,15,5,Ambiguous/Mixed,ambiguous,0.7379787455440014,63
GSM4138155,15,2,Mono_CD16,specific,0.7522392762301869,60
GSM4138139,15,10,Mast,specific,0.9469565804195199,60
GSM4138155,15,7,Macrophage_family,family,0.6353746476770628,60
GSM4138129,15,3,Ambiguous/Mixed,ambiguous,0.790217615094936,58
GSM4138121,15,1,Mono_CD14_ID1,specific,0.7806949356152824,57
GSM4138139,15,7,Macrophage_family,family,0.7775655516347324,57
GSM4138157,15,1,Mono_CD14_ID1,specific,0.8598531938706576,56
GSM4138131,15,7,Macrophage_family,family,0.8245107164408122,55
GSM4138126,15,2,Mono_CD16,specific,0.9637596267909109,55
GSM4138127,15,5,Ambiguous/Mixed,ambiguous,0.8486471921230861,55
GSM4138160,15,2,Mono_CD16,specific,0.9197563875300396,54
GSM4138161,15,2,Mono_CD16,specific,0.6988692556707822,52
GSM4138120,15,2,Mono_CD16,specific,0.8919081946686076,52
GSM4138139,15,2,Mono_CD16,specific,0.845136500108905,51
GSM4138148,15,2,Mono_CD16,specific,0.8739529670326222,50
GSM4138125,15,2,Mono_CD16,specific,0.785317121316067,50
GSM4138123,15,4,DC_pDC,specific,0.8923753245432726,50
GSM4138150,15,2,Mono_CD16,specific,0.9066600683326577,50
GSM4138133,15,2,Mono_CD16,specific,0.8035028999179581,50
GSM4138155,15,9,DC_family,family,0.7548884433864639,50
GSM4138164,15,2,Mono_CD16,specific,0.8624922198179309,49
GSM4138154,15,2,Mono_CD16,specific,0.8405167356008892,48
GSM4138143,15,4,DC_pDC,specific,0.8319984665490483,47
GSM4138117,15,7,Macrophage_family,family,0.7288226513405007,47
GSM4138131,15,8,DC_family,family,0.8094278163925996,47
GSM4138145,15,4,DC_pDC,specific,0.8936345407781184,47
GSM4138163,15,2,Mono_CD16,specific,0.9354020599154858,46
GSM4138159,15,1,Mono_CD14_ID1,specific,0.8377772570463584,46
GSM4138127,15,6,Ambiguous/Mixed,ambiguous,0.8511189585427151,46
GSM4138137,15,2,Mono_CD16,specific,0.8743227422559711,45
GSM4138155,15,11,Ambiguous/Mixed,ambiguous,0.7898527521872509,43
GSM4138115,15,2,Mono_CD16,specific,0.8274041646787674,42
GSM4138155,15,4,DC_pDC,specific,0.8343626306721328,41
GSM4138139,15,11,Ambiguous/Mixed,ambiguous,0.8682575292872531,41
GSM4138123,15,1,Mono_CD14_ID1,specific,0.799284918319118,41
GSM4138125,15,7,Macrophage_family,family,0.7390981726561937,40
GSM4138157,15,2,Mono_CD16,specific,0.7837033758275749,40
GSM4138115,15,1,Mono_CD14_ID1,specific,0.8793221135574749,39
GSM4138158,15,2,Mono_CD16,specific,0.9228334648324448,37
GSM4138143,15,3,Ambiguous/Mixed,ambiguous,0.7532296818917216,37
GSM4138113,15,2,Mono_CD16,specific,0.8010059024779317,37
GSM4138141,15,6,Ambiguous/Mixed,ambiguous,0.8575938354694094,36
GSM4138141,15,8,DC_family,family,0.8853461134224074,36
GSM4138113,15,4,DC_pDC,specific,0.8858432462991777,34
GSM4138131,15,5,Ambiguous/Mixed,ambiguous,0.8682205961033197,34
GSM4138143,15,8,DC_family,family,0.887066862989647,34
GSM4138131,15,9,DC_family,family,0.7576207409508018,34
GSM4138159,15,2,Mono_CD16,specific,0.7493482121924021,34
GSM4138135,15,2,Mono_CD16,specific,0.867971339456908,33
GSM4138127,15,11,Ambiguous/Mixed,ambiguous,0.8479577460788659,32
GSM4138147,15,4,DC_pDC,specific,0.8610042948818039,32
GSM4138117,15,2,Mono_CD16,specific,0.8664779139818078,32
GSM4138117,15,3,Ambiguous/Mixed,ambiguous,0.8297217064610022,32
GSM4138143,15,10,Mast,specific,0.9499099441330963,31
GSM4138145,15,9,DC_family,family,0.7662231822793092,31
GSM4138141,15,9,DC_family,family,0.7863803302122486,31
GSM4138161,15,5,Ambiguous/Mixed,ambiguous,0.8487524894872847,31
