sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,10,1,Monocyte_family,family,0.9827129559925734,822
GSM4138116,10,1,Monocyte_family,family,0.9471786657498115,680
GSM4138126,10,1,Monocyte_family,family,0.97390495753314,676
GSM4138156,10,1,Monocyte_family,family,0.9491437816688213,649
GSM4138120,10,1,Monocyte_family,family,0.8925108331000933,512
GSM4138142,10,1,Monocyte_family,family,0.9525008159360487,489
GSM4138110,10,1,Monocyte_family,family,0.9651208398018782,463
GSM4138140,10,1,Monocyte_family,family,0.9637842611109121,460
GSM4138132,10,1,Monocyte_family,family,0.9720947672612998,416
GSM4138160,10,1,Monocyte_family,family,0.9491453467375328,414
GSM4138123,10,4,Macrophage_family,family,0.713178221388548,396
GSM4138136,10,1,Monocyte_family,family,0.9573273494363665,390
GSM4138134,10,2,Mono_CD16,specific,0.9601348543444226,389
GSM4138138,10,1,Monocyte_family,family,0.9721461391612704,377
GSM4138163,10,1,Monocyte_family,family,0.952032676349445,347
GSM4138125,10,8,Macrophage_family,family,0.7010592974739833,337
GSM4138162,10,1,Monocyte_family,family,0.9582785069077534,324
GSM4138128,10,2,Mono_CD16,specific,0.9020586127201388,319
GSM4138122,10,2,Mono_CD16,specific,0.9020586127201388,319
GSM4138135,10,4,Macrophage_family,family,0.7507726002191892,307
GSM4138152,10,1,Monocyte_family,family,0.9440611992636638,303
GSM4138130,10,1,Monocyte_family,family,0.9473944003526167,302
GSM4138146,10,2,Mono_CD16,specific,0.9223675091952239,291
GSM4138154,10,1,Monocyte_family,family,0.9102557496583127,289
GSM4138130,10,2,Mono_CD16,specific,0.9483076710367764,280
GSM4138118,10,1,Monocyte_family,family,0.9119188243139865,269
GSM4138165,10,1,Monocyte_family,family,0.95093564677008,268
GSM4138156,10,2,Mono_CD16,specific,0.9299954224260336,259
GSM4138166,10,1,Monocyte_family,family,0.9599938546089503,252
GSM4138135,10,5,Ambiguous/Mixed,ambiguous,0.7379148876838528,245
GSM4138136,10,2,Mono_CD16,specific,0.9282218501593864,240
GSM4138114,10,1,Monocyte_family,family,0.9394211550109249,234
GSM4138124,10,1,Monocyte_family,family,0.9771814541061202,229
GSM4138140,10,2,Mono_CD16,specific,0.922952774609545,229
GSM4138137,10,4,Macrophage_family,family,0.7996796985292668,228
GSM4138158,10,1,Monocyte_family,family,0.9481892145136562,220
GSM4138132,10,2,Mono_CD16,specific,0.948146559317122,220
GSM4138128,10,1,Monocyte_family,family,0.9585170399577531,216
GSM4138122,10,1,Monocyte_family,family,0.9585170399577531,216
GSM4138167,10,1,Monocyte_family,family,0.9642718438578479,215
GSM4138141,10,1,Monocyte_family,family,0.9212515130649878,207
GSM4138166,10,2,Mono_CD16,specific,0.8966008468206088,200
GSM4138138,10,2,Mono_CD16,specific,0.9464672577827905,194
GSM4138142,10,2,Mono_CD16,specific,0.9532542421832185,192
GSM4138145,10,1,Monocyte_family,family,0.8363906222294103,186
GSM4138112,10,1,Monocyte_family,family,0.949776297893215,185
GSM4138145,10,3,DC_family,family,0.7007558664294927,184
GSM4138155,10,3,DC_family,family,0.6275620751110562,175
GSM4138131,10,4,Macrophage_family,family,0.7701031651213451,169
GSM4138137,10,5,Ambiguous/Mixed,ambiguous,0.7631921541009843,167
GSM4138112,10,2,Mono_CD16,specific,0.9124959625229736,164
GSM4138144,10,1,Monocyte_family,family,0.9299162663047571,162
GSM4138165,10,2,Mono_CD16,specific,0.9219222317881856,161
GSM4138146,10,1,Monocyte_family,family,0.9454642473933665,159
GSM4138110,10,2,Mono_CD16,specific,0.9299294904536306,157
GSM4138155,10,1,Monocyte_family,family,0.8104940579271687,154
GSM4138139,10,5,Ambiguous/Mixed,ambiguous,0.8056650184301944,147
GSM4138162,10,2,Mono_CD16,specific,0.9015587248939865,139
GSM4138155,10,5,Ambiguous/Mixed,ambiguous,0.6943678566040706,138
GSM4138152,10,2,Mono_CD16,specific,0.9113169602773324,138
GSM4138150,10,1,Monocyte_family,family,0.9426615231711083,127
GSM4138117,10,1,Monocyte_family,family,0.8124473612437274,124
GSM4138127,10,1,Monocyte_family,family,0.9032177448604849,116
GSM4138127,10,5,Ambiguous/Mixed,ambiguous,0.7764886252725216,116
GSM4138127,10,6,Ambiguous/Mixed,ambiguous,0.703545192606601,115
