K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
16,1,MERGED_BRAIN_IMMUNE,-3.2484920059216233,0.0,0.0,prerank,-0.7395886188241066,0.0,77/97,16.86%,ARHGEF1;AKNA;CORO1A;ADGRE5;CD74;ACAP1;ARHGAP15;ITGAL;IL2RG;TMC8;RAC2;SEPTIN1;ARHGAP45;TBC1D10C;ARHGAP9;IL16;SRGN;HCLS1;STK17B;LCP1;ARHGDIB;LTB;PTPRC;STK10;FERMT3;CYTIP;CD37;LSP1;ETS1;CD96;FYB1;IL32;FOS;ABI3;ITGB2;FCMR;RCSD1;EVI2B;ZFP36;CD3E;CD52;ICAM3;GPSM3;BIN2;GIMAP4;RIPOR2;LCK;GIMAP7;KLF2;PLAC8;CLEC2D;PTPN6;SELL;CD48;LIMD2;SP100;RHOH;GMFG;IRF1;LY9;ISG20;DOK2;DENND2D;TSC22D3;SKAP1;SP110;CD7;GZMA;CRIP1;TAGAP;EMP3;S100A4;BTN3A2;CD69;RNF213;SH2D1A;DUSP1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_B_T,-3.196674512470861,0.0,0.0,prerank,-0.7290248715516014,0.0,93/123,17.10%,ARHGEF1;CORO1A;ADGRE5;ACAP1;LAPTM5;ARHGAP15;ITGAL;IL2RG;TMC8;WIPF1;RAC2;SEPTIN1;CD53;ARHGAP45;TBC1D10C;ARHGAP9;IL16;SRGN;HCLS1;STK17B;LCP1;ARHGDIB;LTB;PIM2;PTPRC;SASH3;CYTIP;CD37;LSP1;ETS1;EVL;CD96;FYB1;IL32;LPXN;ZAP70;SH3KBP1;ITGB2;FCMR;SPOCK2;CXCR4;ZFP36;CD3E;CD52;GPSM3;BIN2;GIMAP4;IL7R;RIPOR2;CD3D;LAT;LCK;GIMAP7;STK4;PLAC8;ITK;CLEC2D;SELL;CD48;LIMD2;RHOH;GMFG;CDC42SE2;IL2RB;GPR183;IRF1;CCL5;ISG20;PTPN22;DENND2D;TSC22D3;CD247;SKAP1;COTL1;CD3G;SEPTIN6;NKG7;CST7;GNG2;CD7;PTGER4;GZMA;TAGAP;TNFAIP3;SAMD3;RGS1;SAMSN1;TCF7;CD69;RNF213;SLC2A3;SH2D1A;TXK,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_CI_MESENCHYMAL,-3.142847414453512,0.0,0.0,prerank,-0.6074616385144069,0.0,180/261,19.84%,CORO1A;IKZF1;ACAP1;LAPTM5;ARHGAP15;ITGAL;TMC8;WIPF1;DOCK2;ARHGAP4;SEPTIN1;CD53;TBC1D10C;ARHGAP9;IL16;GPR15;CD79A;TRAF3IP3;SRGN;HCLS1;ITGA4;LCP1;MZB1;ARHGDIB;ADA2;CD2;ARHGAP30;PARVG;MYO1G;RASAL3;CYTH4;ANKRD44;ITGB7;PTPRC;SASH3;CYTIP;CD37;LSP1;APBB1IP;KLHL6;FYB1;DOCK8;SLAMF7;CD27;CCDC69;ZAP70;POU2AF1;MAP4K1;NLRP1;PECAM1;ABI3;ITGB2;FGD2;ANXA6;ADAM19;NCKAP1L;SP140;FCMR;SPOCK2;SFMBT2;RCSD1;PRDM1;EVI2B;NUGGC;PTPN7;IL10RA;ALOX5;TRPV2;CD3E;PPP1R16B;IRF4;CD52;P2RX5;EMB;GPSM3;DERL3;GIMAP4;IL7R;INPP5D;ZBP1;GLIPR1;CHST11;SLA;CYBB;NCF4;CD3D;PRKCB;ADAM28;TNFRSF13B;LCK;SLAMF1;SELENOM;FYN;CEP85L;ADGRG5;CD48;LIMD2;FGL2;MEF2C;WAS;FCRL5;KCNA3;RHOH;CD300A;GMFG;ERN1;BLK;CSF2RB;ELMO1;ADAM8;KCNAB2;GPR183;LY9;ISG20;AIM2;C16orf54;DOK2;FCRL2;SUSD3;ALOX5AP;ATP8B2;CD19;PDK1;IL12RB1;STAT4;POU2F2;CD79B;SELPLG;RASGRP3;THEMIS2;ARHGAP25;P2RY10;GLCCI1;RASSF5;SKAP1;SEPTIN6;P2RX1;BTK;NKG7;CST7;EVI2A;SIT1;GNG2;CD7;LAX1;PDE4B;LILRB1;TAGAP;EMP3;CPNE5;IGFLR1;TMEM156;S100A4;SYNE3;ICAM1;DAPP1;RGS1;ITGA8;FCGR2B;SAMSN1;CD69;RELT;SLC2A3;STAP1;IL27RA;EAF2;C1QC;SLC7A7;JSRP1;DENND5B;HVCN1;GPR65;DUSP5;SPAG4;ZEB1;CERCAM;HCST;CSGALNACT2;DOK3;LY96,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_BRAIN_NAIVE_LIKE_T,-3.008640610058323,0.0,0.0,prerank,-0.6741195924836895,0.0,80/110,17.30%,ARHGEF1;CORO1A;ACAP1;ARHGAP15;IL2RG;RAC2;SEPTIN1;TBC1D10C;IL16;TRAF3IP3;STK17B;ARHGDIB;CD2;LTB;PIM2;PTPRC;CYTIP;LSP1;ETS1;CD96;IL32;CD27;ZAP70;FCMR;FGD3;JAML;CXCR4;CD3E;CD52;ICAM3;GPSM3;GIMAP4;IL7R;TC2N;RIPOR2;THEMIS;CD6;CD3D;LAT;LCK;GIMAP7;STK4;PLAC8;ITK;CLEC2D;SELL;CD48;LIMD2;RHOH;GMFG;CDC42SE2;LY9;ISG20;C16orf54;TESPA1;CD5;DENND2D;CYFIP2;TSC22D3;SKAP1;CD3G;SEPTIN6;LPIN1;CD7;CRIP1;EMP3;TNFAIP3;SAMD3;SCML4;ICOS;TCF7;BTN3A2;CD69;OXNAD1;CD40LG;SH2D1A;GPR171;IL27RA;TXK;CCR7,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_CL12_T_LYMPHOCYTE_NK,-2.8910858510886195,0.0,0.0,prerank,-0.7148966903100034,0.0,49/65,16.18%,CYBA;CORO1A;LAPTM5;IL2RG;WIPF1;CD53;SRGN;ARHGDIB;CD2;LTB;TRAC;PTPRC;CYTIP;IL32;STK17A;SSR4;FNBP1;TRBC2;SPOCK2;EVI2B;CXCR4;TRBC1;CD52;IL7R;GLIPR1;CD6;CD3D;GIMAP7;STK4;FYN;CLEC2D;ITM2A;CDC42SE2;GPR183;CCL5;ISG20;ALOX5AP;TSC22D3;BIRC3;CST7;EVI2A;CD7;CRIP1;EMP3;TNFAIP3;S100A4;SAMSN1;CD69;PBXIP1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_B,-2.8729597225921455,0.0,0.0,prerank,-0.6289860717623912,0.0,88/123,19.38%,CYBA;CTSS;ATP2A3;CORO1A;CD74;LAPTM5;RAC2;CD53;JCHAIN;TBC1D10C;CD79A;LTB;SEL1L3;PTPRC;RASGRP2;CD37;IRF8;POU2AF1;IKZF3;PLCG2;FGD2;ADAM19;SP140;MS4A1;FCMR;TRIM22;HSH2D;RCSD1;EVI2B;CXCR4;CD22;CD52;P2RX5;CD40;PRKCB;ADAM28;TNFRSF13B;STK4;PAX5;PLAC8;PTPN6;SELL;CD48;LIMD2;MEF2C;SP100;RHOH;GMFG;ST6GAL1;BLK;GPR183;CD24;FCRL2;ALOX5AP;CD19;NIBAN3;POU2F2;CD79B;FCRL1;RASGRP3;TSC22D3;P2RY10;RNASET2;BANK1;BTK;SP110;CXXC5;BIRC3;TAGAP;TLR10;TMEM156;DAPP1;CXCR5;FCGR2B;CD69;STAP1;RALGPS2;CD72;CCR7;EAF2;AFF3;SPIB;SCIMP;SNX22;HVCN1;TNFRSF13C;KIAA0040;LY86,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_NK_NKT,-2.8482835688675503,0.0,0.0,prerank,-0.5511102948134529,0.0,161/308,17.36%,CTSS;AKNA;CORO1A;ADGRE5;IKZF1;LAPTM5;ITGAL;IL2RG;TMC8;WIPF1;RAC2;CD53;CELF2;ARHGAP45;TBC1D10C;ARHGAP9;CCND2;TENT5C;SRGN;HCLS1;STK17B;LCP1;ARHGDIB;ADA2;CD2;ARHGAP30;NLRC5;RASAL3;LTB;PIM2;TRAC;PTPRC;STK10;SASH3;CYTIP;CD37;ETS1;EVL;CST3;CD96;FYB1;IL32;SLAMF7;STK17A;SH3KBP1;IKZF3;ITGB2;FNBP1;TRBC2;RESF1;PAG1;FCMR;SPOCK2;PTK2B;PRDM1;EVI2B;JAML;CXCR4;TRBC1;ALOX5;KCTD12;CD3E;CD52;P2RX5;GPRIN3;EMB;LYZ;BIN2;TNFRSF1B;AOAH;IL7R;TC2N;SLA;CYBB;THEMIS;CD6;CD3D;MPEG1;PRKCB;PYHIN1;LCK;GIMAP7;SAMHD1;KLF2;STK4;FYN;ITK;CLEC2D;PTPN6;CD48;FGL2;RHOH;TIGIT;ERN1;SMAP2;CDC42SE2;IL2RB;GPR183;RASGRP1;KLRK1;CCL5;ISG20;ALOX5AP;PTPN22;POU2F2;SLAMF6;DENND2D;CYFIP2;TSC22D3;ARHGAP25;PITPNC1;RASSF5;S100A8;CD247;COTL1;CD3G;SIRPG;FGR;ATM;NKG7;CST7;CD8A;EVI2A;GBP5;GNG2;CD7;PTGER4;GZMA;LILRB1;TAGAP;GCSAM;CLEC7A;HCK;TNFAIP3;CCR5;S100A4;SCML4;RNF125;MCTP2;HSPA6;PLEK;RGS1;KLRG1;CSF1R;SAMSN1;TCF7;PRKCQ;CD163;CD69;MS4A7;PARP8;ITGAX;PBXIP1;CPVL;CD40LG;SH2D1A;GPR171;SH2D2A;TXK;MYBL1;SLC7A7,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_MHC_II_POS_B,-2.8437611041354085,0.0,0.0,prerank,-0.7041394057506446,0.0,61/76,21.14%,ITM2C;CORO1A;LAPTM5;CD79A;LTB;CD37;IRF8;POU2AF1;CIITA;SP140;MS4A1;FCMR;HSH2D;RCSD1;EVI2B;CXCR4;CD22;CD52;P2RX5;PARP15;RIPOR2;CYBB;MPEG1;PRKCB;KLF2;PAX5;PLAC8;CLEC2D;PTPN6;SELL;LIMD2;SMAP2;ISG20;FCRL2;AEBP1;CD19;NIBAN3;POU2F2;CD79B;FCRL1;CYFIP2;RNASET2;BANK1;SEPTIN6;TTN;CXXC5;BIRC3;MAP3K8;TLR6;TLR10;RUBCNL;RALGPS2;CCR7;AFF3;SPIB;TNFRSF13C;KIAA0040;DOK3;TCL1A;CNTRL;FCRLA,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_BRAIN_B,-2.841999261625766,0.0,0.0,prerank,-0.7163519787254514,0.0,57/64,22.22%,ATP2A3;CORO1A;CD74;ACAP1;ARHGAP15;IL2RG;RAC2;SEPTIN1;CD79A;MZB1;LTB;PIM2;CYTIP;CD37;LSP1;IKZF3;SP140;MS4A1;FCMR;CXCR4;CD22;ALOX5;CD52;P2RX5;RIPOR2;CD55;PAX5;PLAC8;CLEC2D;PTPN6;CD48;LIMD2;RHOH;LY9;ISG20;FCRL2;CD19;NIBAN3;CD79B;FCRL1;BANK1;SEPTIN6;TTN;SP110;BIRC3;CRIP1;PDE4B;CD69;RALGPS2;CD72;AFF3;SPIB;KIAA0040;TCL1A;FCRLA;GPR18;PPP1R14A,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
16,1,MERGED_CD5_POS_CCL22_NEG_MATURE_B,-2.7575201376539566,0.0,0.0,prerank,-0.6045391429536489,0.0,81/117,26.20%,ITGAL;TMC8;ARHGAP9;CCND2;TENT5C;SRGN;ITGB7;SEL1L3;FCGBP;TRAC;CTSZ;DENND1C;CD27;LPXN;ABI3;TRBC2;SP140;SPOCK2;EVI2B;NFKBIZ;IL10RA;PPP1R16B;BIN2;ZBP1;CYBB;KCNN4;MPEG1;CD40;ADAM28;TNFRSF13B;SELL;FCRL5;ENTPD1;ADAM8;GPR183;LY9;CCR6;MCOLN2;DOK2;FCRL2;MS4A6A;PTPN22;CD5;SKAP1;PCED1B;TTN;BIRC3;SEMA7A;EVI2A;PTGER4;TLR10;IGFLR1;S100A4;SCML4;SIGLEC10;PLEK;CXCR5;RGS1;RHOF;IL27RA;CCR7;CD1D;CLEC17A;SH2B2;TNFRSF13C;HCST;FCRL3;ACP5;RAB8B;COL19A1;PLK3;SHISAL2A;RHEX;RUNX3;APOBEC3G;CR2;CTSH;TRAF5;FCER2;PKIG;CD1C,anal_pc5_c21_S1.filtered.gene_spectra_score.k_16.dt_0_01.txt
