K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
19,1,MERGED_LYMPHOID,-2.803235931831241,0.0,0.0,prerank,-0.5775270144099492,0.0,239/378,26.34%,ARHGEF1;AKNA;CORO1A;IL2RG;ACAP1;TMC8;RAC2;SEPTIN1;TRAF3IP3;STK17B;TBC1D10C;PIM2;JCHAIN;ARHGAP9;TXNDC5;CD79A;ARHGDIB;MYO1G;FMNL1;LTB;CD2;RASAL3;MZB1;CD27;CARMIL2;SASH3;LAT;LLGL2;IGKC;CYTIP;TRBC2;POU2AF1;CD37;ITGB7;TC2N;DENND1C;ZAP70;IKZF3;LIMD2;MAP4K1;CD96;PLCG2;RASGRP2;SLAMF7;FCMR;CD3E;CCR4;NLRC3;CD22;KIF21B;NUGGC;ALOX5;HDHD3;PTPN7;HSH2D;SP140L;P2RX5;IL32;CCDC141;PTGDR;SP140;MS4A1;MFNG;LCK;ICAM3;SLAMF1;CD52;PARP15;PSTPIP1;ATP13A4;CD6;IRF4;CD3D;EMB;ADAM19;CARD11;SKAP1;TIGIT;CYFIP2;PAX5;GPSM3;IGHA1;ITK;PLAC8;ISG20;RIPOR2;SLC25A45;RASGRP1;DGKA;SELL;GRK6;IL7R;RHOH;ADGRG5;GIMAP2;CXCR4;CD38;CD28;SULT1B1;FCRL5;TRAF5;GIMAP7;TTN;TESPA1;CD5;IL2RB;CCR6;STK17A;ZBP1;DAPK2;MCTP2;CCDC88C;BLK;CD247;C16orf54;AGAP2;TNFRSF13B;THEMIS;PBXIP1;TNFRSF13C;PYHIN1;CLIC3;PTPN22;BTN3A2;LY9;CD19;SIRPG;FCRL2;CD79B;ICOS;SNX20;DENND2D;FCRL1;NIBAN3;SLAMF6;RNF125;BIRC3;MYBL1;ABCB1;ADAM8;IL21R;CD48;P2RY10;MYB;DTX1;CD7;OXNAD1;CTLA4;SIT1;PRKCQ;HIP1R;STAT4;ALOX5AP;SLFN5;VAMP1;FOXP3;TLR10;RALGPS2;GPR174;GZMA;FGR;IKZF2;TMEM156;LAX1;TMEM71;LCN6;CDHR1;IL2RA;GFI1;SP110;NOD2;SH2D2A;TNFRSF25;TCF7;GPR68;CD69;SLA2;CD40LG;ZNF101;CD3G;TAGAP;MEOX1;RHOF;IL27RA;CXCR5;KLRK1;GPR171;S1PR4;STAP1;SLFN12L;HS3ST3B1;CD72;SAMD3;TRAT1;CXCR6;APOBEC3D;ZNF831;SCML4;KLRG1;SYTL3;UBASH3A;PLEKHF1;CCR7;CNR2;SFI1;TXK;FCRLA;TCL1A;KIT;GBP5;CXorf65;FCRL3;IL1RL1;CAMK4;VNN2;NKG7;SH2D1A;CD8A;KLRB1;MATK;GATA3;HS3ST1;GPR18;CST7;CXCR3;SPIB;KLRC4;TRIM14;SHISAL2A;LRRN3;IL18R1;GIPR;CD244;PRF1;CRIP1;APOBEC3G;RASAL1;FASLG;PDCD1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_B_T,-2.782825750108896,0.0,0.0,prerank,-0.664644580437445,0.0,97/123,23.60%,ARHGEF1;CORO1A;EVL;IL2RG;ACAP1;ITGAL;LAPTM5;TMC8;ARHGAP15;ADGRE5;CD53;RAC2;WIPF1;SEPTIN1;STK17B;ARHGAP45;HCLS1;TBC1D10C;PIM2;ARHGAP9;IL16;ARHGDIB;ETS1;LCP1;LTB;SRGN;SASH3;LAT;CYTIP;PTPRC;FYB1;CD37;SPOCK2;LPXN;ZAP70;LIMD2;CD96;CLEC2D;LSP1;SH3KBP1;ZFP36;FCMR;SEPTIN6;CD3E;STK4;ITGB2;IL32;BIN2;LCK;CD52;CD3D;GIMAP4;SKAP1;GPSM3;ITK;PLAC8;GMFG;ISG20;RIPOR2;SELL;IL7R;RHOH;CXCR4;GIMAP7;IL2RB;CDC42SE2;CD247;PTPN22;GPR183;DENND2D;CD48;COTL1;CD7;SAMSN1;GZMA;RGS1;PIK3IP1;FAM107B;CCL5;TCF7;CD69;GNG2;IRF1;CD3G;TAGAP;GPR65;SAMD3;PTGER4;CCND3;SATB1;UCP2;HCST;TXK;NKG7;PRKCH;SH2D1A;KLRB1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_MHC_II_POS_B,-2.707269900201766,0.0,0.0,prerank,-0.7021462684018467,0.0,60/76,22.62%,ITM2C;CORO1A;LAPTM5;CD79A;LTB;IRF8;CNTRL;POU2AF1;CD37;CIITA;LIMD2;KLF2;CLEC2D;FCMR;SEPTIN6;CD22;EVI2B;PTPN6;HSH2D;P2RX5;SP140;MS4A1;CD52;PARP15;PRKCB;MPEG1;RCSD1;CYFIP2;PAX5;PLAC8;ISG20;RIPOR2;SELL;CYBB;CXCR4;POU2F2;TTN;SMAP2;TNFRSF13C;RNASET2;CD19;FCRL2;CD79B;FCRL1;NIBAN3;BIRC3;BANK1;CXXC5;TLR10;RALGPS2;RUBCNL;TLR6;MAP3K8;RHEX;UCP2;CCR7;AFF3;FCRLA;TCL1A;DOK3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_BRAIN_B,-2.7019935152518997,0.0,0.0,prerank,-0.7180004366869752,0.0,53/64,22.46%,ATP2A3;CORO1A;IL2RG;ACAP1;CD74;ARHGAP15;RAC2;SEPTIN1;PIM2;CD79A;LTB;MZB1;CYTIP;CD37;IKZF3;LIMD2;CLEC2D;LSP1;FCMR;SEPTIN6;CD22;PTPN6;ALOX5;P2RX5;SP140;MS4A1;CD52;PAX5;PLAC8;ISG20;RIPOR2;RHOH;CXCR4;TTN;LY9;CD19;FCRL2;CD79B;FCRL1;NIBAN3;BIRC3;BANK1;CD48;CD55;RALGPS2;SP110;CD69;UTRN;CD72;PDE4B;AFF3;FCRLA;TCL1A,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_CD4_MEMORY_EFFECTOR_T,-2.675999207588768,0.0,0.0,prerank,-0.7611164564435872,0.0,39/47,17.96%,CORO1A;EVL;IL2RG;ARHGAP15;SEPTIN1;TRAF3IP3;ETS1;CD2;SPOCK2;IL10RA;CD96;CLEC2D;CD3E;IL32;LCK;ICAM3;SLAMF1;CD52;CD6;PRDM1;CD3D;SKAP1;ITK;RASGRP1;IL7R;CD28;GIMAP7;CD5;CCR6;PBXIP1;SUSD3;GPR183;RORA;ICOS;CTLA4;SIT1;SLFN5;TNFRSF25;CD40LG,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_BRAIN_IMMUNE,-2.667898257713338,0.0,0.0,prerank,-0.6675139139241708,0.0,66/97,14.34%,ARHGEF1;AKNA;CORO1A;IL2RG;ACAP1;ITGAL;CD74;TMC8;ARHGAP15;ADGRE5;RAC2;SEPTIN1;STK17B;ARHGAP45;HCLS1;TBC1D10C;ARHGAP9;IL16;ARHGDIB;ETS1;LCP1;LTB;SRGN;CYTIP;PTPRC;FYB1;FERMT3;CD37;STK10;FOS;LIMD2;CD96;KLF2;CLEC2D;LSP1;ZFP36;ABI3;FCMR;CD3E;EVI2B;PTPN6;ITGB2;IL32;BIN2;LCK;ICAM3;CD52;GIMAP4;SKAP1;RCSD1;GPSM3;PLAC8;GMFG;ISG20;RIPOR2;SELL;RHOH;SP100;GIMAP7;DUSP1;BTN3A2;LY9;DENND2D;CD48;CD7;DOK2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_B,-2.6385273653242534,0.0,0.0,prerank,-0.6301912439518961,0.0,93/123,25.14%,CYBA;ATP2A3;CORO1A;CD74;LAPTM5;CTSS;CD53;RAC2;TBC1D10C;JCHAIN;CD79A;LTB;IRF8;PTPRC;POU2AF1;CD37;FGD2;IKZF3;LIMD2;PLCG2;RASGRP2;FCMR;CD24;ST6GAL1;CD22;EVI2B;STK4;PTPN6;HSH2D;P2RX5;SEL1L3;SP140;MS4A1;CD52;PRKCB;ADAM19;RCSD1;PAX5;PLAC8;GMFG;SELL;RHOH;SP100;CD40;CXCR4;POU2F2;MEF2C;TRAF5;EAF2;BLK;TNFRSF13B;TNFRSF13C;RNASET2;GPR183;CD19;FCRL2;CD79B;FCRL1;RASGRP3;NIBAN3;BIRC3;BANK1;CD48;P2RY10;CXXC5;TRIM22;HIP1R;ALOX5AP;TLR10;RALGPS2;BTK;TMEM156;SNX22;DAPP1;SP110;CD69;TAGAP;CXCR5;STAP1;CD72;ADAM28;CCR7;AFF3;FCRLA;TCL1A;FCGR2B;LY86;SCIMP;HVCN1;SPIB;C1orf162;PLPP5;TSC22D3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_BRAIN_NAIVE_LIKE_T,-2.6317756934649847,0.0,0.0,prerank,-0.6371599778336395,0.0,86/110,23.44%,ARHGEF1;CORO1A;IL2RG;ACAP1;ARHGAP15;RAC2;SEPTIN1;TRAF3IP3;STK17B;TBC1D10C;PIM2;IL16;ARHGDIB;ETS1;LTB;CD2;CD27;LAT;CYTIP;PTPRC;TC2N;ZAP70;LIMD2;CD96;FGD3;CLEC2D;LSP1;FCMR;SEPTIN6;CD3E;STK4;IL32;LCK;ICAM3;CD52;CD6;JAML;CD3D;GIMAP4;SKAP1;CYFIP2;GPSM3;ITK;PLAC8;GMFG;ISG20;RIPOR2;DGKA;SELL;IL7R;RHOH;CXCR4;GIMAP7;TESPA1;CD5;MTERF4;CDC42SE2;C16orf54;THEMIS;BTN3A2;LY9;ICOS;DENND2D;CD48;CD7;OXNAD1;PIK3IP1;FAM107B;TCF7;CD69;CD40LG;LPIN1;CD3G;IL27RA;GPR171;MAL;SAMD3;TRAT1;CCND3;SATB1;SCML4;CCR7;TXK;CAMK4;PRKCH;SH2D1A,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_NAIVE_T,-2.5168819772337336,0.0,0.0,prerank,-0.5809480452494397,0.0,114/170,25.34%,ARHGEF1;EVL;ACAP1;TMC8;ARHGAP15;SEPTIN1;TRAF3IP3;ARHGAP45;PIM2;ANKRD44;IL16;ANO9;TRAC;ETS1;RESF1;LTB;FNBP1;CD2;ADTRP;CD27;TNIK;LAT;TMEM63A;FYB1;MGAT4A;TRBC2;SPOCK2;TC2N;CD96;KLF2;TMC6;CLEC2D;SEPTIN6;CD3E;PAG1;STK4;TRBC1;ATM;TRAF1;LCK;ICAM3;ZC3H12D;CD6;ITM2A;CD3D;GIMAP4;GPSM3;ITK;ISG20;RIPOR2;SLC25A45;RASGRP1;DGKA;IL7R;RHOH;CD28;GIMAP7;TESPA1;CD5;CCR6;MTERF4;CDC42SE2;THEMIS;PBXIP1;SUSD3;RORA;SIRPG;ICOS;RNF125;GRAMD1A;CD48;P2RY10;PDE3B;OXNAD1;PCED1B;BCL2;SIT1;SLFN5;P2RY8;HELB;RASA3;PIK3IP1;FAM107B;IL2RA;TNFRSF25;TCF7;CD69;CD40LG;DPP4;ZNF101;CD3G;IL27RA;GPR171;BTG2;ARID5A;MAL;TRAT1;GIMAP1;PTGER4;SATB1;SCML4;UBASH3A;CCR7;SFI1;TNFRSF4;CAMK4;PBX4;GATA3;ANXA2R;SH2D3A;INPP4B;TSC22D3;SHISAL2A;LRRN3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
19,1,MERGED_NK_NKT,-2.5146579253122505,0.0,0.0,prerank,-0.524510149940914,0.0,188/308,25.14%,AKNA;CORO1A;EVL;IL2RG;IKZF1;ITGAL;LAPTM5;TMC8;CTSS;CELF2;ADGRE5;CD53;RAC2;WIPF1;STK17B;ARHGAP45;ARHGAP30;HCLS1;TBC1D10C;PIM2;ARHGAP9;TENT5C;ARHGDIB;TRAC;ETS1;LCP1;RESF1;PTK2B;LTB;SRGN;FNBP1;CD2;RASAL3;SASH3;ADA2;CYTIP;PTPRC;FYB1;NLRC5;TRBC2;CD37;SPOCK2;TC2N;STK10;CCND2;IKZF3;CD96;SLAMF7;KLF2;CLEC2D;SH3KBP1;FCMR;CD3E;TNFRSF1B;SLA;PAG1;EVI2B;STK4;GPRIN3;TRBC1;PTPN6;ALOX5;ITGB2;P2RX5;IL32;ATM;BIN2;LCK;FYN;CD52;CD6;JAML;PRDM1;CD3D;EMB;PRKCB;PITPNC1;TIGIT;MPEG1;CYFIP2;ITK;ISG20;RASGRP1;DGKA;IL7R;RHOH;CYBB;CXCR4;POU2F2;CST3;GIMAP7;IL2RB;STK17A;CDC42SE2;ARHGAP25;MCTP2;CD247;SMAP2;THEMIS;MS4A7;PBXIP1;KCTD12;PYHIN1;FGL2;PARP8;PTPN22;AOAH;GPR183;RORA;SIRPG;DENND2D;SLAMF6;RNF125;RASSF5;MYBL1;ERN1;CD48;SAMHD1;GCSAM;COTL1;HSPA6;CD7;CLEC7A;BCL2;SAT1;PRKCQ;CD163;ALOX5AP;SLFN5;SAMSN1;CSF1R;EVI2A;GZMA;LILRB1;RGS1;FGR;IKZF2;SEMA4D;LYZ;PIK3IP1;FGD4;RUNX2;CPVL;IPCEF1;SH2D2A;CCL5;TCF7;CD69;CD40LG;GNG2;CD3G;TAGAP;KLRK1;GPR171;SLC7A7;C3AR1;BTG2;CCR5;BTN3A1;TRAT1;CXCR6;PTGER4;HOPX;ITGAX;SATB1;SCML4;KLRG1;HCK;SYTL3;HCST;TXK;KIT;GBP5;CAMK4;NKG7;PRKCH;SH2D1A;CD8A;TOX;KLRB1;PRKACB;GATA3;SCIMP;CST7;INPP4B;C1orf162;LST1;TSC22D3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_19.dt_0_01.txt
