K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
21,1,MERGED_BRAIN_IMMUNE,-3.328574334808385,0.0,0.0,prerank,-0.7577591560545274,0.0,74/97,12.82%,CORO1A;ADGRE5;AKNA;CD74;ARHGEF1;IL2RG;ITGAL;ACAP1;ARHGAP15;SRGN;RAC2;SEPTIN1;TMC8;ARHGDIB;LTB;IL32;HCLS1;LCP1;IL16;TBC1D10C;ARHGAP45;STK17B;CD37;ARHGAP9;ETS1;CYTIP;PTPRC;STK10;PLAC8;LSP1;ITGB2;FYB1;FERMT3;CD96;FCMR;CD3E;CD52;ABI3;RCSD1;ICAM3;GPSM3;EVI2B;FOS;GIMAP4;RIPOR2;ZFP36;GIMAP7;SELL;LCK;BIN2;CD48;KLF2;IRF1;RHOH;PTPN6;SP100;CLEC2B;DOK2;CLEC2D;IFITM2;S100A4;ISG20;RNF213;LY9;PLAAT4;GMFG;CD7;TSC22D3;EMP3;DENND2D;TAGAP;CRIP1;LIMD2;SP110,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_B_T,-3.2774884717608788,0.0,0.0,prerank,-0.7291348279294111,0.0,106/123,22.22%,CORO1A;LAPTM5;ADGRE5;ARHGEF1;IL2RG;ITGAL;ACAP1;ARHGAP15;CD53;WIPF1;SRGN;RAC2;SEPTIN1;TMC8;ARHGDIB;LTB;IL32;HCLS1;LCP1;IL16;TBC1D10C;ARHGAP45;STK17B;CD37;ARHGAP9;ETS1;PIM2;CYTIP;PTPRC;SASH3;PLAC8;LSP1;ITGB2;SPOCK2;FYB1;SH3KBP1;LPXN;CD96;ZAP70;FCMR;CD3E;CD52;CXCR4;GPSM3;IL7R;TNFAIP3;EVL;CD3D;GIMAP4;RIPOR2;ZFP36;GIMAP7;SELL;NFKBIA;LCK;BIN2;CD48;ITK;GPR183;IRF1;RHOH;STK4;IL2RB;LAT;CLEC2B;CD247;CLEC2D;IFITM2;ISG20;RNF213;PLAAT4;CDC42SE2;GMFG;SAMSN1;CD7;TSC22D3;CD3G;COTL1;CCL5;PTPN22;DENND2D;TAGAP;LIMD2;GNG2;CST7;RGS1;SLC2A3;SKAP1;NKG7;GZMA;SEPTIN6;PTGER4;HCST;CD69;SH2D1A;SAMD3;KLRB1;RGCC;TCF7;GPR65;TXK;TUBA4A;FAM107B;PRKCH;PRF1;CCND3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_CL12_T_LYMPHOCYTE_NK,-3.065689618018278,0.0,0.0,prerank,-0.7402323289564424,0.0,48/65,13.50%,CYBA;CORO1A;LAPTM5;IL2RG;CD53;WIPF1;SRGN;ARHGDIB;LTB;IL32;TRAC;CD2;CYTIP;PTPRC;TRBC2;SPOCK2;STK17A;CD52;TRBC1;CXCR4;SSR4;FNBP1;EVI2B;IL7R;TNFAIP3;CD3D;BIRC3;CD6;GIMAP7;GLIPR1;GPR183;STK4;ITM2A;ALOX5AP;CLEC2D;S100A4;ISG20;CDC42SE2;FYN;SAMSN1;CD7;TSC22D3;EMP3;CCL5;CRIP1;EVI2A;CST7;PBXIP1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_CI_MESENCHYMAL,-3.046957606133233,0.0,0.0,prerank,-0.6032151178401942,0.0,183/261,20.22%,CORO1A;LAPTM5;IKZF1;TNFRSF17;ITGAL;ACAP1;ARHGAP15;CD53;WIPF1;SRGN;SEPTIN1;TMC8;ARHGDIB;DOCK2;HCLS1;CD79A;LCP1;IL16;TBC1D10C;GPR15;TRAF3IP3;ARHGAP30;ARHGAP4;CD2;CD37;ARHGAP9;RASAL3;MYO1G;ITGB7;MZB1;ITGA4;CYTIP;PTPRC;CD27;SASH3;ADA2;KLHL6;PARVG;LSP1;CCDC69;ITGB2;SPOCK2;CYTH4;FYB1;ADAM19;ANXA6;APBB1IP;DOCK8;ANKRD44;POU2AF1;ZAP70;FCMR;MAP4K1;CD3E;CD52;ABI3;PECAM1;SLAMF7;RCSD1;NLRP1;PPP1R16B;SP140;FGD2;PTPN7;PRDM1;IL10RA;SLA;GPSM3;NCKAP1L;EVI2B;IL7R;P2RX5;SELENOM;CD3D;GIMAP4;ALOX5;TNFRSF13B;LCK;NUGGC;SLAMF1;CAV1;CYBB;ZBP1;CD48;IRF4;GLIPR1;TRPV2;INPP5D;GPR183;ATP8B2;AIM2;RHOH;EMB;CHST11;SFMBT2;PRKCB;PDK1;ERN1;ADAM8;BLK;WAS;KCNA3;ELMO1;CD79B;MEF2C;CSF2RB;IL12RB1;FCRL5;DERL3;CLEC2B;DOK2;ALOX5AP;S100A4;CEP85L;ISG20;ADGRG5;RASSF5;LY9;SELPLG;CD19;FCRL2;CD300A;DAPP1;FYN;P2RY10;NCF4;SUSD3;ADAM28;GMFG;SAMSN1;CD7;SIT1;ARHGAP25;EMP3;C16orf54;RASGRP3;POU2F2;BTK;KCNAB2;FGL2;NFATC1;ICAM1;TAGAP;PDE4B;EVI2A;STAT4;LIMD2;THEMIS2;GNG2;CST7;RGS1;SLC2A3;SKAP1;NKG7;IGFLR1;LAX1;DUSP5;TMEM156;GLCCI1;CPNE5;C1QC;JSRP1;IL27RA;SEPTIN6;TMEM45A;FCGR2B;STAP1;SLC7A7;P2RX1;LILRB1;LAMP3;HCST;ZEB1;HVCN1;CD69;DENND5B;ITGA8;SPAG4;RGCC;RELT;GPR65;SYNE3;TNFRSF4,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_BRAIN_NAIVE_LIKE_T,-3.0037853541126553,0.0,0.0,prerank,-0.6583835475546876,0.0,89/110,22.22%,CORO1A;ARHGEF1;IL2RG;ACAP1;ARHGAP15;RAC2;SEPTIN1;ARHGDIB;LTB;IL32;IL16;TBC1D10C;TRAF3IP3;STK17B;CD2;ETS1;PIM2;CYTIP;PTPRC;CD27;PLAC8;LSP1;CD96;ZAP70;FCMR;CD3E;CD52;CXCR4;ICAM3;GPSM3;IL7R;TNFAIP3;CD3D;GIMAP4;RIPOR2;CD6;GIMAP7;SELL;LCK;FGD3;CD48;ITK;JAML;RHOH;STK4;TC2N;THEMIS;LAT;CLEC2D;CCR7;ISG20;LY9;CD5;PLAAT4;CDC42SE2;GMFG;CD7;TSC22D3;CD3G;EMP3;C16orf54;TESPA1;DENND2D;GBP2;CRIP1;ICOS;LIMD2;SKAP1;CYFIP2;BTN3A2;IL27RA;SEPTIN6;TRAT1;LPIN1;CD40LG;SCML4;CD69;SH2D1A;SAMD3;GPR171;RGCC;TCF7;TXK;TUBA4A;FLT3LG;FAM107B;PRKCH;OXNAD1;CCND3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_BRAIN_EFFECTOR_T,-2.9114185743008747,0.0,0.0,prerank,-0.64774187957043,0.0,74/105,22.22%,CORO1A;ADGRE5;AKNA;IL2RG;ITGAL;ACAP1;SRGN;RAC2;SEPTIN1;LCP1;TBC1D10C;STK17B;CYTIP;PTPRC;STK10;PLAC8;LSP1;CD96;ZAP70;CD3E;ABI3;SLAMF7;ICAM3;HSH2D;FKBP11;GIMAP4;RIPOR2;GIMAP7;LCK;CD48;PYHIN1;IRF1;IL2RB;ADAM8;CLEC2B;DOK2;CD247;IFITM2;S100A4;IQGAP2;RASSF5;PLAAT4;CDC42SE2;FYN;GMFG;CD7;EMP3;CLIC3;DENND2D;CRIP1;STAT4;LIMD2;CST7;PLEK;SKAP1;NKG7;ID2;BTN3A2;SH2D2A;GZMA;SEPTIN6;FGR;TMEM71;HCST;CD69;SH2D1A;SAMD3;KLRB1;GPR65;TXK;ARID5A;PRKCH;PRF1;CCND3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_MHC_II_POS_B,-2.8929567363916013,0.0,0.0,prerank,-0.6814950112299485,0.0,62/76,22.64%,ITM2C;CORO1A;LAPTM5;LTB;CD79A;CD37;PLAC8;MS4A1;POU2AF1;CIITA;IRF8;FCMR;CD52;RCSD1;SP140;CD22;CXCR4;HSH2D;EVI2B;P2RX5;PARP15;RIPOR2;BIRC3;SELL;CYBB;KLF2;SMAP2;PAX5;PRKCB;PTPN6;CD79B;CLEC2D;CCR7;ISG20;MPEG1;CD19;FCRL2;TTN;CXXC5;POU2F2;FCRL1;NIBAN3;MAP3K8;LIMD2;BANK1;RNASET2;TLR10;TLR6;CYFIP2;SEPTIN6;KIAA0040;SPIB;RALGPS2;AEBP1;DOK3;AFF3;RUBCNL;LYST;FCRLA;SWAP70;TCL1A;CD83,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_CL4_T_LYMPHOCYTE_NK,-2.8913505915965785,0.0,0.0,prerank,-0.6586403503151188,0.0,60/97,16.08%,CYBA;CORO1A;LAPTM5;ADGRE5;AKNA;IL2RG;CD53;WIPF1;SRGN;ARHGDIB;IL32;TRAC;LCP1;CD2;CD37;CYTIP;PTPRC;TRBC2;LSP1;ITGB2;SPOCK2;TNFRSF1B;CD3E;CD52;TRBC1;CXCR4;SSR4;FNBP1;CD3D;BIRC3;ZFP36;GIMAP7;IRF1;STK4;ITM2A;DOK2;CD247;ALOX5AP;CLEC2D;IFITM2;S100A4;ISG20;PLAAT4;CDC42SE2;FYN;SAMSN1;CD7;TSC22D3;EMP3;COTL1;CCL5;CRIP1;LIMD2;GNG2;CST7;NKG7;ID2;SH2D2A;GZMA;S1PR4,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_LYMPHOID,-2.879276647103912,0.0,0.0,prerank,-0.5446255190570412,0.0,212/378,22.20%,CORO1A;AKNA;ARHGEF1;IL2RG;ACAP1;RAC2;SEPTIN1;TMC8;ARHGDIB;LTB;IL32;CD79A;TBC1D10C;FMNL1;TRAF3IP3;IGKC;JCHAIN;STK17B;CD2;TXNDC5;CD37;ARHGAP9;RASAL3;MYO1G;ITGB7;MZB1;CARMIL2;PIM2;CYTIP;CD27;TRBC2;SASH3;RASGRP2;PLAC8;ADAM19;STK17A;DENND1C;IKZF3;CD96;MS4A1;POU2AF1;ZAP70;NLRC3;FCMR;MAP4K1;CD3E;CD52;SLAMF7;SP140;PTPN7;KIF21B;PLCG2;CD22;CXCR4;ICAM3;HSH2D;GPSM3;PSTPIP1;IL7R;P2RX5;CCR4;PARP15;CD3D;RIPOR2;ALOX5;TIGIT;BIRC3;TNFRSF13B;CD6;GIMAP7;SELL;LCK;NUGGC;SLAMF1;CARD11;SP140L;CD38;ZBP1;CD48;ITK;IRF4;SULT1B1;PYHIN1;RASGRP1;RHOH;PAX5;EMB;CCDC141;TC2N;IL2RB;CCR6;CD28;THEMIS;ADAM8;BLK;MFNG;IL21R;LAT;CD79B;GIMAP2;GBP5;FCRL5;AGAP2;CD247;ALOX5AP;CCR7;IGHA1;ISG20;CEP55;ADGRG5;LY9;CD5;CD19;FCRL2;PLAAT4;SLFN5;SIRPG;TTN;P2RY10;CD7;SIT1;SNX20;CD3G;SLAMF6;C16orf54;CLIC3;TESPA1;FCRL1;NIBAN3;PTPN22;DENND2D;GPR68;GBP2;TAGAP;CRIP1;ICOS;STAT4;LIMD2;DAPK2;SP110;CST7;PBXIP1;RHOF;SKAP1;NKG7;TLR10;DTX1;ATP13A4;IGHG1;GPR174;CXCR5;KLRK1;CYFIP2;LAX1;BTN3A2;SH2D2A;TMEM156;GRK6;CD8A;CXCR6;JSRP1;IL27RA;GZMA;SLFN12L;S1PR4;ABCB1;CTLA4;FGR;TRAT1;CXCR3;SLC25A45;FOXP3;STAP1;RNF125;CNR2;TMEM71;IL2RA;CD40LG;SPIB;MME;CD72;RALGPS2;VNN2;SCML4;PRKCQ;TRIM14;UBASH3A;CD69;SH2D1A;SAMD3;PLEKHF1;ITGA8;GPR171;GPR18;KLRB1;KLRG1;VAMP1;FCRL3;SLA2;TCF7;TXK;ZNF831;TNFSF14;FLT3LG;NOD2;IGHM;OXNAD1;PRF1;FCRLA;PTGDR;TCL1A;OAS2,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
21,1,MERGED_CD4_MEMORY_EFFECTOR_T,-2.8606213005277734,0.0,0.0,prerank,-0.7366154864176444,0.0,38/47,17.46%,CORO1A;IL2RG;ARHGAP15;SEPTIN1;IL32;TRAF3IP3;CD2;ETS1;SPOCK2;CD96;CD3E;CD52;PRDM1;IL10RA;ICAM3;IL7R;EVL;CD3D;CD6;GIMAP7;LCK;SLAMF1;ITK;GPR183;RASGRP1;CCR6;CD28;CLEC2D;CD5;SLFN5;SUSD3;SIT1;ICOS;PBXIP1;SKAP1;CTLA4;TRAT1;CD40LG,anal_pc5_c21_S1.filtered.gene_spectra_score.k_21.dt_0_01.txt
