sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,11,1,Ambiguous/Mixed,ambiguous,0.956170354549491,1214
GSM4138156,11,1,Ambiguous/Mixed,ambiguous,0.9020571584237381,915
GSM4138126,11,1,Ambiguous/Mixed,ambiguous,0.9529039457285877,758
GSM4138116,11,1,Ambiguous/Mixed,ambiguous,0.9303430193458323,701
GSM4138140,11,1,Ambiguous/Mixed,ambiguous,0.9177226957902214,696
GSM4138142,11,1,Ambiguous/Mixed,ambiguous,0.9052958356018415,686
GSM4138132,11,1,Ambiguous/Mixed,ambiguous,0.9350220168984388,642
GSM4138136,11,1,Ambiguous/Mixed,ambiguous,0.9030420718636254,639
GSM4138110,11,1,Ambiguous/Mixed,ambiguous,0.9109487623685143,625
GSM4138120,11,1,Ambiguous/Mixed,ambiguous,0.8700638234745288,594
GSM4138130,11,1,Ambiguous/Mixed,ambiguous,0.9223221264230032,585
GSM4138138,11,1,Ambiguous/Mixed,ambiguous,0.90393497044711,573
GSM4138128,11,1,Ambiguous/Mixed,ambiguous,0.8901411878830076,540
GSM4138122,11,1,Ambiguous/Mixed,ambiguous,0.8901411878830076,540
GSM4138160,11,1,Ambiguous/Mixed,ambiguous,0.9140249351178305,482
GSM4138162,11,1,Ambiguous/Mixed,ambiguous,0.9093887290882252,474
GSM4138166,11,1,Ambiguous/Mixed,ambiguous,0.9072470159221634,461
GSM4138146,11,1,Ambiguous/Mixed,ambiguous,0.8958474724633743,456
GSM4138152,11,1,Ambiguous/Mixed,ambiguous,0.8950058053173011,449
GSM4138165,11,1,Ambiguous/Mixed,ambiguous,0.9064512272842953,434
GSM4138163,11,1,Ambiguous/Mixed,ambiguous,0.9106057456052996,421
GSM4138123,11,3,Macrophage_family,family,0.7546265596706583,389
GSM4138112,11,1,Ambiguous/Mixed,ambiguous,0.8960687168604251,352
GSM4138154,11,1,Ambiguous/Mixed,ambiguous,0.8680948189420876,348
GSM4138114,11,1,Ambiguous/Mixed,ambiguous,0.8889788195008883,348
GSM4138124,11,1,Ambiguous/Mixed,ambiguous,0.9237456780946116,339
GSM4138167,11,1,Ambiguous/Mixed,ambiguous,0.8934830859956312,337
GSM4138125,11,7,Macrophage_family,family,0.7557976687136225,330
GSM4138141,11,1,Ambiguous/Mixed,ambiguous,0.8529343021025548,290
GSM4138118,11,1,Ambiguous/Mixed,ambiguous,0.9022237135692892,288
GSM4138144,11,1,Ambiguous/Mixed,ambiguous,0.8910884895574768,282
GSM4138135,11,3,Macrophage_family,family,0.7902687975309766,277
GSM4138158,11,1,Ambiguous/Mixed,ambiguous,0.9210505693943015,270
GSM4138145,11,1,Ambiguous/Mixed,ambiguous,0.8335781055658897,241
GSM4138135,11,4,Ambiguous/Mixed,ambiguous,0.7650344344499307,222
GSM4138137,11,3,Macrophage_family,family,0.8227801004590074,212
GSM4138150,11,1,Ambiguous/Mixed,ambiguous,0.9065579601561824,189
GSM4138135,11,1,Ambiguous/Mixed,ambiguous,0.9014743758604191,189
GSM4138155,11,1,Ambiguous/Mixed,ambiguous,0.8173015597356368,188
GSM4138139,11,1,Ambiguous/Mixed,ambiguous,0.8284507951675442,178
GSM4138145,11,2,DC_family,family,0.7725903251773645,174
GSM4138117,11,1,Ambiguous/Mixed,ambiguous,0.8155928625024109,171
GSM4138148,11,1,Ambiguous/Mixed,ambiguous,0.8734551110742803,169
GSM4138155,11,2,DC_family,family,0.7214206096065487,167
GSM4138137,11,1,Ambiguous/Mixed,ambiguous,0.885493969615164,157
GSM4138137,11,4,Ambiguous/Mixed,ambiguous,0.8102870808584535,153
GSM4138164,11,1,Ambiguous/Mixed,ambiguous,0.8500933962410103,152
GSM4138131,11,8,Ambiguous/Mixed,ambiguous,0.7978199103403499,148
GSM4138143,11,1,Ambiguous/Mixed,ambiguous,0.8490201144617288,143
GSM4138127,11,1,Ambiguous/Mixed,ambiguous,0.9013542703555348,138
GSM4138155,11,4,Ambiguous/Mixed,ambiguous,0.7511292212984091,129
GSM4138131,11,1,Ambiguous/Mixed,ambiguous,0.888887947143328,129
GSM4138111,11,1,Ambiguous/Mixed,ambiguous,0.8073855178040594,127
GSM4138161,11,1,Ambiguous/Mixed,ambiguous,0.8720102627117101,127
GSM4138139,11,4,Ambiguous/Mixed,ambiguous,0.8311270975635464,122
GSM4138125,11,1,Ambiguous/Mixed,ambiguous,0.8946475070134314,113
GSM4138131,11,6,DC_pDC,specific,0.9051170331450963,111
GSM4138127,11,5,Ambiguous/Mixed,ambiguous,0.7661949362990488,110
GSM4138161,11,6,DC_pDC,specific,0.8669479000470499,107
GSM4138129,11,1,Ambiguous/Mixed,ambiguous,0.8600420705979729,101
GSM4138143,11,2,DC_family,family,0.7702001452661079,93
GSM4138131,11,3,Macrophage_family,family,0.8227462833429701,91
GSM4138161,11,2,DC_family,family,0.7614576825014798,90
GSM4138127,11,4,Ambiguous/Mixed,ambiguous,0.8544018838171089,89
GSM4138121,11,4,Ambiguous/Mixed,ambiguous,0.7582979889497458,88
GSM4138141,11,2,DC_family,family,0.8384247593345463,85
GSM4138113,11,1,Ambiguous/Mixed,ambiguous,0.8593254562717617,84
GSM4138123,11,5,Ambiguous/Mixed,ambiguous,0.6753849214012477,83
GSM4138139,11,3,Macrophage_family,family,0.8218369362214233,80
GSM4138133,11,1,Ambiguous/Mixed,ambiguous,0.90081407186942,78
GSM4138139,11,7,Macrophage_family,family,0.7814663834235563,74
GSM4138141,11,6,DC_pDC,specific,0.915848528113676,73
GSM4138131,11,5,Ambiguous/Mixed,ambiguous,0.7115303248206712,73
GSM4138137,11,7,Macrophage_family,family,0.8397532214983812,71
GSM4138111,11,5,Ambiguous/Mixed,ambiguous,0.7282007715829016,69
GSM4138155,11,7,Macrophage_family,family,0.7365508003819239,69
GSM4138115,11,2,DC_family,family,0.8371150762895367,69
GSM4138131,11,9,DC_family,family,0.8698342079353883,63
GSM4138133,11,2,DC_family,family,0.8761280010761531,63
GSM4138111,11,6,DC_pDC,specific,0.8937358526096312,63
GSM4138111,11,2,DC_family,family,0.8109318576584398,59
GSM4138139,11,10,Mast,specific,0.966827109414383,59
GSM4138133,11,3,Macrophage_family,family,0.8364766339117511,58
GSM4138133,11,5,Ambiguous/Mixed,ambiguous,0.8009364857125034,58
GSM4138131,11,4,Ambiguous/Mixed,ambiguous,0.8881990779364473,58
GSM4138131,11,2,DC_family,family,0.8606367567222035,57
GSM4138137,11,5,Ambiguous/Mixed,ambiguous,0.8204457349997503,56
GSM4138159,11,1,Ambiguous/Mixed,ambiguous,0.9297769282995094,54
GSM4138141,11,9,DC_family,family,0.8827440521678653,53
GSM4138157,11,1,Ambiguous/Mixed,ambiguous,0.9266246657287442,53
GSM4138117,11,5,Ambiguous/Mixed,ambiguous,0.7820889072115804,52
GSM4138117,11,3,Macrophage_family,family,0.8497763908647045,52
GSM4138155,11,6,DC_pDC,specific,0.9011069531084976,51
GSM4138139,11,2,DC_family,family,0.8930226441156444,49
GSM4138157,11,2,DC_family,family,0.8090122247138243,48
