sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,24,1,Mono_CD16,specific,0.9558621747631711,1211
GSM4138156,24,1,Mono_CD16,specific,0.8958033878025885,917
GSM4138126,24,1,Mono_CD16,specific,0.9540644299056862,757
GSM4138140,24,1,Mono_CD16,specific,0.9064463299847378,699
GSM4138116,24,1,Mono_CD16,specific,0.922149247444937,698
GSM4138142,24,1,Mono_CD16,specific,0.906247588281762,680
GSM4138136,24,1,Mono_CD16,specific,0.8973937769533783,639
GSM4138132,24,1,Mono_CD16,specific,0.931091211914415,639
GSM4138110,24,1,Mono_CD16,specific,0.9106837920587751,622
GSM4138120,24,1,Mono_CD16,specific,0.8481868872167306,606
GSM4138130,24,1,Mono_CD16,specific,0.9160398677279096,580
GSM4138138,24,1,Mono_CD16,specific,0.8850204643531455,573
GSM4138128,24,1,Mono_CD16,specific,0.8818471073408096,544
GSM4138122,24,1,Mono_CD16,specific,0.8818471073408096,544
GSM4138135,24,2,Ambiguous/Mixed,ambiguous,0.6952323068538647,499
GSM4138123,24,2,Ambiguous/Mixed,ambiguous,0.7184837504717889,497
GSM4138162,24,1,Mono_CD16,specific,0.8901211274799619,483
GSM4138160,24,1,Mono_CD16,specific,0.8956790460234736,481
GSM4138166,24,1,Mono_CD16,specific,0.8861880890058719,463
GSM4138152,24,1,Mono_CD16,specific,0.8561490589467028,460
GSM4138146,24,1,Mono_CD16,specific,0.8883510388317877,460
GSM4138165,24,1,Mono_CD16,specific,0.8950278170839294,436
GSM4138163,24,1,Mono_CD16,specific,0.906739625996517,420
GSM4138137,24,2,Ambiguous/Mixed,ambiguous,0.7624596033008118,375
GSM4138145,24,1,Mono_CD16,specific,0.7408491523551617,373
GSM4138154,24,1,Mono_CD16,specific,0.828703408821198,358
GSM4138112,24,1,Mono_CD16,specific,0.8908685340942096,354
GSM4138114,24,1,Mono_CD16,specific,0.8752534728556142,349
GSM4138141,24,1,Mono_CD16,specific,0.8006613325864103,344
GSM4138124,24,1,Mono_CD16,specific,0.9156908552946471,340
GSM4138167,24,1,Mono_CD16,specific,0.8823583799227014,332
GSM4138155,24,1,Mono_CD16,specific,0.6377065939372841,332
GSM4138144,24,1,Mono_CD16,specific,0.8455049299862669,295
GSM4138118,24,1,Mono_CD16,specific,0.8768403025725471,290
GSM4138125,24,1,Mono_CD16,specific,0.728701430670754,283
GSM4138158,24,1,Mono_CD16,specific,0.8945348202503257,272
GSM4138139,24,1,Mono_CD16,specific,0.7011018876557299,255
GSM4138139,24,2,Ambiguous/Mixed,ambiguous,0.6945350912462597,218
GSM4138125,24,2,Ambiguous/Mixed,ambiguous,0.7669886772488475,214
GSM4138155,24,2,Ambiguous/Mixed,ambiguous,0.6190083813904468,204
GSM4138143,24,1,Mono_CD16,specific,0.7655126351035428,202
GSM4138135,24,1,Mono_CD16,specific,0.7821495814653917,202
GSM4138111,24,1,Mono_CD16,specific,0.7438838815239219,195
GSM4138127,24,1,Mono_CD16,specific,0.797787308559918,194
GSM4138150,24,1,Mono_CD16,specific,0.898024798914653,189
GSM4138161,24,1,Mono_CD16,specific,0.7431317158988462,188
GSM4138131,24,5,Ambiguous/Mixed,ambiguous,0.7523736409282351,181
GSM4138148,24,1,Mono_CD16,specific,0.8487694660039073,177
GSM4138131,24,2,Ambiguous/Mixed,ambiguous,0.7611367964793284,165
GSM4138137,24,1,Mono_CD16,specific,0.8393265440998339,160
GSM4138131,24,1,Mono_CD16,specific,0.7933350457400975,159
GSM4138164,24,1,Mono_CD16,specific,0.841996642698004,155
GSM4138117,24,1,Mono_CD16,specific,0.8030796147134897,145
GSM4138129,24,1,Mono_CD16,specific,0.7969781153611251,129
GSM4138133,24,2,Ambiguous/Mixed,ambiguous,0.7576453682627637,127
GSM4138133,24,1,Mono_CD16,specific,0.8254273712714454,119
GSM4138131,24,4,DC_pDC,specific,0.919501955148856,106
GSM4138161,24,4,DC_pDC,specific,0.8774691178007636,105
GSM4138113,24,1,Mono_CD16,specific,0.7992784981834821,102
GSM4138137,24,6,Ambiguous/Mixed,ambiguous,0.8820612112236768,92
GSM4138141,24,2,Ambiguous/Mixed,ambiguous,0.8357845336704274,92
GSM4138157,24,1,Mono_CD16,specific,0.7817232391173197,91
GSM4138117,24,2,Ambiguous/Mixed,ambiguous,0.7776166465493578,90
GSM4138129,24,2,Ambiguous/Mixed,ambiguous,0.7808247881342332,86
GSM4138115,24,1,Mono_CD16,specific,0.8220951918256015,83
GSM4138121,24,1,Mono_CD16,specific,0.7175663213314833,81
GSM4138127,24,3,Ambiguous/Mixed,ambiguous,0.8167887460940011,81
GSM4138159,24,1,Mono_CD16,specific,0.7935147400934722,81
GSM4138141,24,4,DC_pDC,specific,0.921628957275999,70
GSM4138139,24,5,Ambiguous/Mixed,ambiguous,0.8262068937965545,65
GSM4138111,24,4,DC_pDC,specific,0.9269964673952711,65
GSM4138121,24,2,Ambiguous/Mixed,ambiguous,0.7326173484816276,61
GSM4138117,24,3,Ambiguous/Mixed,ambiguous,0.7687008805218849,61
GSM4138139,24,10,Ambiguous/Mixed,ambiguous,0.9658315628046693,60
GSM4138119,24,1,Mono_CD16,specific,0.7968573123301994,60
GSM4138123,24,1,Mono_CD16,specific,0.8026022307840281,58
GSM4138127,24,5,Ambiguous/Mixed,ambiguous,0.8577454216366924,57
GSM4138143,24,2,Ambiguous/Mixed,ambiguous,0.8214899978131369,53
GSM4138145,24,2,Ambiguous/Mixed,ambiguous,0.8659493016377362,50
GSM4138135,24,6,Ambiguous/Mixed,ambiguous,0.8882032707816734,50
GSM4138131,24,7,DC_family,family,0.9052530547185921,50
GSM4138123,24,4,DC_pDC,specific,0.9445232281522516,46
GSM4138143,24,4,DC_pDC,specific,0.9295762244202338,46
GSM4138137,24,3,Ambiguous/Mixed,ambiguous,0.874600323142223,46
GSM4138155,24,4,DC_pDC,specific,0.9073759210517618,45
GSM4138155,24,8,DC_family,family,0.8353278476099586,44
GSM4138111,24,2,Ambiguous/Mixed,ambiguous,0.8154257458599979,43
GSM4138145,24,4,DC_pDC,specific,0.9442288794945704,42
GSM4138161,24,2,Ambiguous/Mixed,ambiguous,0.8637312302719582,40
GSM4138127,24,2,Ambiguous/Mixed,ambiguous,0.9171199134011123,38
GSM4138141,24,5,Ambiguous/Mixed,ambiguous,0.9526325498156657,36
GSM4138143,24,7,DC_family,family,0.8472855260377874,36
GSM4138159,24,2,Ambiguous/Mixed,ambiguous,0.9353218106767289,35
GSM4138131,24,3,Ambiguous/Mixed,ambiguous,0.8075254938893044,35
GSM4138157,24,2,Ambiguous/Mixed,ambiguous,0.8724513281525399,35
GSM4138161,24,3,Ambiguous/Mixed,ambiguous,0.8044619878647824,35
GSM4138141,24,7,DC_family,family,0.9024588769011985,33
GSM4138113,24,4,DC_pDC,specific,0.9460723733269473,32
GSM4138143,24,10,Ambiguous/Mixed,ambiguous,0.9748135904112316,31
GSM4138153,24,1,Mono_CD16,specific,0.9265211427899613,31
GSM4138119,24,2,Ambiguous/Mixed,ambiguous,0.7788541866077745,30
GSM4138147,24,4,DC_pDC,specific,0.9551302400191756,29
GSM4138111,24,10,Ambiguous/Mixed,ambiguous,0.876493661763317,29
GSM4138127,24,4,DC_pDC,specific,0.9463005809032675,28
GSM4138115,24,2,Ambiguous/Mixed,ambiguous,0.9509459752568908,26
GSM4138135,24,7,DC_family,family,0.9742457856626293,26
GSM4138145,24,8,DC_family,family,0.8769382129207146,25
GSM4138161,24,5,Ambiguous/Mixed,ambiguous,0.9071051847697973,25
GSM4138172,24,1,Mono_CD16,specific,0.9294041706670209,24
GSM4138127,24,6,Ambiguous/Mixed,ambiguous,1.0,24
GSM4138112,24,4,DC_pDC,specific,0.9667725941103172,24
GSM4138129,24,4,DC_pDC,specific,0.9821933620190335,24
GSM4138160,24,4,DC_pDC,specific,0.980833886723325,23
GSM4138135,24,5,Ambiguous/Mixed,ambiguous,0.9374572265361181,23
GSM4138141,24,8,DC_family,family,0.9061969394483546,22
GSM4138113,24,2,Ambiguous/Mixed,ambiguous,0.8900743455534453,22
GSM4138155,24,10,Ambiguous/Mixed,ambiguous,0.9189277696922747,21
GSM4138121,24,6,Ambiguous/Mixed,ambiguous,0.8766388443684927,21
GSM4138115,24,7,DC_family,family,0.9522553190739903,21
GSM4138135,24,10,Ambiguous/Mixed,ambiguous,1.0,21
GSM4138127,24,16,Ambiguous/Mixed,ambiguous,0.9835281049395873,20
GSM4138151,24,1,Mono_CD16,specific,0.9732530846343233,20
GSM4138123,24,7,DC_family,family,1.0,20
