sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,16,1,Ambiguous/Mixed,ambiguous,0.9564748796025837,1210
GSM4138156,16,1,Ambiguous/Mixed,ambiguous,0.8966911853530332,917
GSM4138135,16,1,Ambiguous/Mixed,ambiguous,0.6748683641759585,818
GSM4138126,16,1,Ambiguous/Mixed,ambiguous,0.9539915052255966,755
GSM4138137,16,1,Ambiguous/Mixed,ambiguous,0.743795362089585,706
GSM4138116,16,1,Ambiguous/Mixed,ambiguous,0.9218872648235008,704
GSM4138140,16,1,Ambiguous/Mixed,ambiguous,0.9082641761136105,701
GSM4138142,16,1,Ambiguous/Mixed,ambiguous,0.9081704615567285,687
GSM4138132,16,1,Ambiguous/Mixed,ambiguous,0.9332011099885459,639
GSM4138136,16,1,Ambiguous/Mixed,ambiguous,0.8990804703054577,638
GSM4138110,16,1,Ambiguous/Mixed,ambiguous,0.9116126366769164,625
GSM4138131,16,1,Ambiguous/Mixed,ambiguous,0.6997330004114897,618
GSM4138155,16,1,Ambiguous/Mixed,ambiguous,0.6007794980005285,615
GSM4138120,16,1,Ambiguous/Mixed,ambiguous,0.8473069186100034,608
GSM4138123,16,1,Ambiguous/Mixed,ambiguous,0.6928910748348291,604
GSM4138130,16,1,Ambiguous/Mixed,ambiguous,0.9197644832207912,580
GSM4138138,16,1,Ambiguous/Mixed,ambiguous,0.8863060941322543,574
GSM4138139,16,1,Ambiguous/Mixed,ambiguous,0.638182733116281,564
GSM4138128,16,1,Ambiguous/Mixed,ambiguous,0.8831250478199913,544
GSM4138122,16,1,Ambiguous/Mixed,ambiguous,0.8831250478199913,544
GSM4138141,16,1,Ambiguous/Mixed,ambiguous,0.7175195547862171,535
GSM4138125,16,1,Ambiguous/Mixed,ambiguous,0.7086140739475858,510
GSM4138162,16,1,Ambiguous/Mixed,ambiguous,0.8911671709487927,485
GSM4138160,16,1,Ambiguous/Mixed,ambiguous,0.8973504704889755,485
GSM4138145,16,1,Ambiguous/Mixed,ambiguous,0.6984666882423356,475
GSM4138166,16,1,Ambiguous/Mixed,ambiguous,0.8932971678375266,465
GSM4138152,16,1,Ambiguous/Mixed,ambiguous,0.8566229961551394,459
GSM4138146,16,1,Ambiguous/Mixed,ambiguous,0.8883689139165786,458
GSM4138165,16,1,Ambiguous/Mixed,ambiguous,0.8958809475913463,435
GSM4138127,16,1,Ambiguous/Mixed,ambiguous,0.704727788889854,429
GSM4138163,16,1,Ambiguous/Mixed,ambiguous,0.907456430436349,423
GSM4138154,16,1,Ambiguous/Mixed,ambiguous,0.828703408821198,358
GSM4138112,16,1,Ambiguous/Mixed,ambiguous,0.8911251844670601,353
GSM4138114,16,1,Ambiguous/Mixed,ambiguous,0.8780308440668321,351
GSM4138167,16,1,Ambiguous/Mixed,ambiguous,0.8860657128214239,339
GSM4138124,16,1,Ambiguous/Mixed,ambiguous,0.9183120164846629,334
GSM4138161,16,1,Ambiguous/Mixed,ambiguous,0.6616904258259255,316
GSM4138143,16,1,Ambiguous/Mixed,ambiguous,0.7217958195171283,311
GSM4138117,16,1,Ambiguous/Mixed,ambiguous,0.7288872645835497,309
GSM4138144,16,1,Ambiguous/Mixed,ambiguous,0.8447301209011375,296
