sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,10,1,Monocyte_family,family,0.9813825816281553,822
GSM4138116,10,1,Monocyte_family,family,0.9471155441026594,680
GSM4138126,10,1,Monocyte_family,family,0.9705696717857791,676
GSM4138156,10,1,Monocyte_family,family,0.9559831593542805,649
GSM4138120,10,1,Monocyte_family,family,0.8982835326407963,512
GSM4138142,10,1,Monocyte_family,family,0.9542347427260781,489
GSM4138110,10,1,Monocyte_family,family,0.9646955391952554,463
GSM4138140,10,1,Monocyte_family,family,0.9651154352104648,460
GSM4138132,10,1,Monocyte_family,family,0.9751290310024602,416
GSM4138160,10,1,Monocyte_family,family,0.9398099476786865,414
GSM4138123,10,4,Macrophage_family,family,0.7545476334101728,396
GSM4138136,10,1,Monocyte_family,family,0.9596487329854694,390
GSM4138134,10,2,Mono_CD16,specific,0.9564230412209733,389
GSM4138138,10,1,Monocyte_family,family,0.9755352914513403,377
GSM4138163,10,1,Monocyte_family,family,0.9546008630896596,347
GSM4138125,10,8,Macrophage_family,family,0.754166117275118,337
GSM4138162,10,1,Monocyte_family,family,0.9676297259970954,324
GSM4138128,10,2,Mono_CD16,specific,0.9075087563898493,319
GSM4138122,10,2,Mono_CD16,specific,0.9075087563898493,319
GSM4138135,10,4,Macrophage_family,family,0.7721522067257113,307
GSM4138152,10,1,Monocyte_family,family,0.9415305772599165,303
GSM4138130,10,1,Monocyte_family,family,0.9572778575532774,302
GSM4138146,10,2,Mono_CD16,specific,0.9292688100228726,291
GSM4138154,10,1,Monocyte_family,family,0.9049546515737832,289
GSM4138130,10,2,Mono_CD16,specific,0.9315531560379615,280
GSM4138118,10,1,Monocyte_family,family,0.9135377571930902,269
GSM4138165,10,1,Monocyte_family,family,0.951540610453507,268
GSM4138156,10,2,Mono_CD16,specific,0.9426509533484065,259
GSM4138166,10,1,Monocyte_family,family,0.9610237781309163,252
GSM4138135,10,5,Ambiguous/Mixed,ambiguous,0.764367919517573,245
GSM4138136,10,2,Mono_CD16,specific,0.9260208221150259,240
GSM4138114,10,1,Monocyte_family,family,0.950444565028107,234
GSM4138124,10,1,Monocyte_family,family,0.9840038578943484,229
GSM4138140,10,2,Mono_CD16,specific,0.9408611877919489,229
GSM4138137,10,4,Macrophage_family,family,0.8157274302628316,228
GSM4138158,10,1,Monocyte_family,family,0.9600174484735479,220
GSM4138132,10,2,Mono_CD16,specific,0.9488970805395623,220
GSM4138128,10,1,Monocyte_family,family,0.9692065393517582,216
GSM4138122,10,1,Monocyte_family,family,0.9692065393517582,216
GSM4138167,10,1,Monocyte_family,family,0.9697774706090806,215
GSM4138141,10,1,Monocyte_family,family,0.9286476366704655,207
GSM4138166,10,2,Mono_CD16,specific,0.9016888023477582,200
GSM4138138,10,2,Mono_CD16,specific,0.9653522065408984,194
GSM4138142,10,2,Mono_CD16,specific,0.9525511573838954,192
GSM4138145,10,1,Monocyte_family,family,0.8532364317746807,186
GSM4138112,10,1,Monocyte_family,family,0.9560656042919441,185
GSM4138145,10,3,DC_family,family,0.7668870532963505,184
