sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,13,1,Monocyte_family,family,0.9819861273138426,809
GSM4138116,13,1,Monocyte_family,family,0.9471155441026594,680
GSM4138126,13,1,Monocyte_family,family,0.9714063890205811,670
GSM4138156,13,1,Monocyte_family,family,0.9539106245472357,651
GSM4138120,13,1,Monocyte_family,family,0.898753974517315,511
GSM4138142,13,1,Monocyte_family,family,0.955448638690628,484
GSM4138110,13,1,Monocyte_family,family,0.9638236131614044,460
GSM4138140,13,1,Monocyte_family,family,0.9703429100826296,454
GSM4138132,13,1,Monocyte_family,family,0.9728299710645985,419
GSM4138160,13,1,Monocyte_family,family,0.9393514338278183,413
GSM4138134,13,2,Mono_CD16,specific,0.9555696063592363,402
GSM4138123,13,4,Macrophage_family,family,0.7463504049327119,396
GSM4138136,13,1,Monocyte_family,family,0.9621497611893006,384
GSM4138138,13,1,Monocyte_family,family,0.9755994958497483,371
GSM4138163,13,1,Monocyte_family,family,0.9561525632636788,345
GSM4138125,13,8,Macrophage_family,family,0.7527579460283387,335
GSM4138122,13,2,Mono_CD16,specific,0.9057210148164985,326
GSM4138128,13,2,Mono_CD16,specific,0.9057210148164985,326
GSM4138162,13,1,Monocyte_family,family,0.9671788597668937,317
GSM4138135,13,4,Macrophage_family,family,0.7700675452133179,307
GSM4138130,13,1,Monocyte_family,family,0.9565651612784047,300
GSM4138152,13,1,Monocyte_family,family,0.9410014769400854,297
GSM4138154,13,1,Monocyte_family,family,0.9049546515737832,289
GSM4138146,13,2,Mono_CD16,specific,0.9289540883838,289
GSM4138130,13,2,Mono_CD16,specific,0.936200783979712,281
GSM4138165,13,1,Monocyte_family,family,0.9526684012866887,267
GSM4138118,13,1,Monocyte_family,family,0.9268749896654669,266
GSM4138156,13,2,Mono_CD16,specific,0.945417572940716,256
GSM4138166,13,1,Monocyte_family,family,0.9606912844772857,249
GSM4138136,13,2,Mono_CD16,specific,0.9251646870637454,246
GSM4138140,13,2,Mono_CD16,specific,0.9368059644640493,235
GSM4138114,13,1,Monocyte_family,family,0.9509721115013868,230
GSM4138137,13,4,Macrophage_family,family,0.8221053806186662,230
GSM4138124,13,1,Monocyte_family,family,0.9824067830841741,229
GSM4138158,13,1,Monocyte_family,family,0.9634719548477954,218
GSM4138132,13,2,Mono_CD16,specific,0.9513213706100166,215
GSM4138128,13,1,Monocyte_family,family,0.976940898473096,211
GSM4138167,13,1,Monocyte_family,family,0.9824092598299118,211
GSM4138135,13,7,Ambiguous/Mixed,ambiguous,0.7562514299690092,211
GSM4138122,13,1,Monocyte_family,family,0.976940898473096,211
GSM4138141,13,1,Monocyte_family,family,0.9060730523630909,208
GSM4138166,13,2,Mono_CD16,specific,0.9254198895181686,203
GSM4138138,13,2,Mono_CD16,specific,0.9511591255886162,200
GSM4138142,13,2,Mono_CD16,specific,0.947239917708687,197
GSM4138155,13,3,DC_family,family,0.7089471511192971,190
GSM4138145,13,3,DC_family,family,0.7529662578269433,189
GSM4138145,13,1,Monocyte_family,family,0.8545983959082528,186
GSM4138112,13,1,Monocyte_family,family,0.9587812895740635,184
GSM4138112,13,2,Mono_CD16,specific,0.914159614990162,165
GSM4138155,13,1,Monocyte_family,family,0.8369994000149978,164
GSM4138165,13,2,Mono_CD16,specific,0.8988516692762344,162
GSM4138146,13,1,Monocyte_family,family,0.9473344042730055,161
GSM4138110,13,2,Mono_CD16,specific,0.9222028464616959,161
GSM4138144,13,1,Monocyte_family,family,0.9496769213849405,160
GSM4138131,13,9,Ambiguous/Mixed,ambiguous,0.7955249309996092,156
GSM4138162,13,2,Mono_CD16,specific,0.9108781535887733,146
GSM4138152,13,2,Mono_CD16,specific,0.9219681967952902,145
GSM4138127,13,1,Monocyte_family,family,0.9294991787948099,128
GSM4138117,13,1,Monocyte_family,family,0.8461506283902052,127
GSM4138150,13,1,Monocyte_family,family,0.9531692135789532,124
GSM4138139,13,1,Monocyte_family,family,0.8893222366632249,118
GSM4138135,13,1,Monocyte_family,family,0.9236183656612719,118
GSM4138167,13,2,Mono_CD16,specific,0.909430464801309,116
GSM4138137,13,1,Monocyte_family,family,0.9148633748979136,115
GSM4138139,13,7,Ambiguous/Mixed,ambiguous,0.8492755647923975,114
GSM4138127,13,5,Ambiguous/Mixed,ambiguous,0.7695155283144268,114
GSM4138155,13,7,Ambiguous/Mixed,ambiguous,0.7691099832874531,114
GSM4138137,13,7,Ambiguous/Mixed,ambiguous,0.8103965916165463,113
GSM4138144,13,2,Mono_CD16,specific,0.927765175482923,112
GSM4138131,13,6,DC_pDC,specific,0.9051170331450963,111
GSM4138124,13,2,Mono_CD16,specific,0.9084742898658345,108
GSM4138114,13,2,Mono_CD16,specific,0.8940695725077482,107
GSM4138161,13,6,DC_pDC,specific,0.8669479000470499,107
GSM4138148,13,1,Monocyte_family,family,0.9472388843963009,107
GSM4138161,13,3,DC_family,family,0.7486235949958235,106
GSM4138143,13,3,DC_family,family,0.7629980808385337,105
GSM4138131,13,4,Macrophage_family,family,0.826134433367845,103
GSM4138161,13,1,Monocyte_family,family,0.8933179358356652,100
GSM4138141,13,3,DC_family,family,0.8188426081377531,100
GSM4138164,13,1,Monocyte_family,family,0.9723886827775335,90
GSM4138139,13,4,Macrophage_family,family,0.8251972689098394,88
GSM4138126,13,2,Mono_CD16,specific,0.959853818083607,87
GSM4138139,13,8,Macrophage_family,family,0.7771115965647101,86
GSM4138125,13,1,Monocyte_family,family,0.9392396968895603,86
GSM4138137,13,8,Macrophage_family,family,0.8205448945769171,84
GSM4138115,13,3,DC_family,family,0.8219879025377599,83
GSM4138123,13,5,Ambiguous/Mixed,ambiguous,0.6943293998053397,83
GSM4138111,13,5,Ambiguous/Mixed,ambiguous,0.7344999366425704,83
GSM4138121,13,7,Ambiguous/Mixed,ambiguous,0.771777865180371,82
GSM4138133,13,3,DC_family,family,0.8737755582034263,81
GSM4138143,13,1,Monocyte_family,family,0.87408426825541,78
GSM4138127,13,7,Ambiguous/Mixed,ambiguous,0.8464968488642287,78
GSM4138111,13,3,DC_family,family,0.8052502457668066,77
GSM4138120,13,2,Mono_CD16,specific,0.9172179113831989,76
GSM4138131,13,5,Ambiguous/Mixed,ambiguous,0.7069428088014045,74
GSM4138129,13,1,Monocyte_family,family,0.9360462674376772,72
GSM4138141,13,6,DC_pDC,specific,0.9165508686482305,72
GSM4138131,13,3,DC_family,family,0.8638820798789619,71
GSM4138133,13,4,Macrophage_family,family,0.8187510221435998,70
GSM4138155,13,8,Macrophage_family,family,0.7461020515003864,70
GSM4138163,13,2,Mono_CD16,specific,0.9425835669701786,67
GSM4138131,13,1,Monocyte_family,family,0.938373115310089,67
GSM4138160,13,2,Mono_CD16,specific,0.9601998808485407,66
GSM4138111,13,6,DC_pDC,specific,0.8970584604838131,64
GSM4138150,13,2,Mono_CD16,specific,0.9242305572471121,64
GSM4138131,13,10,DC_family,family,0.8698342079353883,63
GSM4138117,13,5,Ambiguous/Mixed,ambiguous,0.7762236581522801,62
GSM4138141,13,2,Mono_CD16,specific,0.9670839416862131,62
GSM4138137,13,3,DC_family,family,0.8433253183338716,61
GSM4138139,13,11,Mast,specific,0.966827109414383,59
GSM4138139,13,3,DC_family,family,0.8824738013289517,58
GSM4138133,13,5,Ambiguous/Mixed,ambiguous,0.7917961675501763,58
GSM4138117,13,4,Macrophage_family,family,0.8524544297806724,57
GSM4138164,13,2,Mono_CD16,specific,0.9330072362559443,56
GSM4138137,13,5,Ambiguous/Mixed,ambiguous,0.8176872118157322,55
GSM4138113,13,1,Monocyte_family,family,0.9233613643979112,55
GSM4138157,13,3,DC_family,family,0.7916267332641858,55
GSM4138148,13,2,Mono_CD16,specific,0.9226793120388355,54
GSM4138141,13,10,DC_family,family,0.8827440521678653,53
GSM4138154,13,2,Mono_CD16,specific,0.9473208759634055,52
GSM4138141,13,4,Macrophage_family,family,0.8932614228700199,51
GSM4138155,13,6,DC_pDC,specific,0.9011069531084976,51
GSM4138111,13,1,Monocyte_family,family,0.8835545445269479,50
GSM4138123,13,6,DC_pDC,specific,0.9508575041839805,48
GSM4138135,13,3,DC_family,family,0.8715458047716546,48
GSM4138159,13,3,DC_family,family,0.8221683201176513,48
GSM4138111,13,2,Mono_CD16,specific,0.8863581359224489,47
GSM4138123,13,3,DC_family,family,0.7535894312770938,46
GSM4138143,13,6,DC_pDC,specific,0.9295762244202338,46
GSM4138121,13,1,Monocyte_family,family,0.925261617228091,46
GSM4138131,13,7,Ambiguous/Mixed,ambiguous,0.9013302011559602,45
