sample,K,gep,label,label_kind,ROGUE,n_cells
GSM4138134,30,1,Ambiguous/Mixed,ambiguous,0.9545396272711046,1145
GSM4138156,30,1,Ambiguous/Mixed,ambiguous,0.8970180658589006,888
GSM4138126,30,1,Ambiguous/Mixed,ambiguous,0.9533212237332491,708
GSM4138116,30,1,Ambiguous/Mixed,ambiguous,0.9210070651843549,684
GSM4138140,30,1,Ambiguous/Mixed,ambiguous,0.9103396619867732,661
GSM4138142,30,1,Ambiguous/Mixed,ambiguous,0.907722333107507,655
GSM4138135,30,1,Ambiguous/Mixed,ambiguous,0.6963370845204001,649
GSM4138120,30,1,Ambiguous/Mixed,ambiguous,0.8458736619186866,608
GSM4138136,30,1,Ambiguous/Mixed,ambiguous,0.8997710977750678,605
GSM4138132,30,1,Ambiguous/Mixed,ambiguous,0.9329136572711084,604
GSM4138110,30,1,Ambiguous/Mixed,ambiguous,0.9126175053890224,589
GSM4138123,30,1,Ambiguous/Mixed,ambiguous,0.6878761846167456,566
GSM4138130,30,1,Ambiguous/Mixed,ambiguous,0.9202409119970735,554
GSM4138138,30,1,Ambiguous/Mixed,ambiguous,0.8840226947951818,541
GSM4138155,30,1,Ambiguous/Mixed,ambiguous,0.6046178803419204,525
GSM4138137,30,1,Ambiguous/Mixed,ambiguous,0.7551702109082515,523
GSM4138128,30,1,Ambiguous/Mixed,ambiguous,0.8845762518443226,516
GSM4138122,30,1,Ambiguous/Mixed,ambiguous,0.8845762518443226,516
GSM4138125,30,1,Ambiguous/Mixed,ambiguous,0.7064731662370809,483
GSM4138160,30,1,Ambiguous/Mixed,ambiguous,0.9032107135943754,478
GSM4138162,30,1,Ambiguous/Mixed,ambiguous,0.890604086629285,478
GSM4138131,30,1,Ambiguous/Mixed,ambiguous,0.711832055665743,469
GSM4138141,30,1,Ambiguous/Mixed,ambiguous,0.7206778694528114,453
GSM4138139,30,1,Ambiguous/Mixed,ambiguous,0.6571049587103764,452
GSM4138152,30,1,Ambiguous/Mixed,ambiguous,0.863098517101133,449
GSM4138146,30,1,Ambiguous/Mixed,ambiguous,0.8888220642089607,446
GSM4138166,30,1,Ambiguous/Mixed,ambiguous,0.8924107832111816,444
GSM4138165,30,1,Ambiguous/Mixed,ambiguous,0.895256407135067,419
GSM4138163,30,1,Ambiguous/Mixed,ambiguous,0.910128527733207,418
GSM4138145,30,1,Ambiguous/Mixed,ambiguous,0.7166910235042872,398
GSM4138154,30,1,Ambiguous/Mixed,ambiguous,0.8353988248827897,356
GSM4138112,30,1,Ambiguous/Mixed,ambiguous,0.8958542059929032,344
GSM4138114,30,1,Ambiguous/Mixed,ambiguous,0.8812516542222734,338
GSM4138167,30,1,Ambiguous/Mixed,ambiguous,0.8848792073969893,324
GSM4138124,30,1,Ambiguous/Mixed,ambiguous,0.9145891884116257,323
GSM4138127,30,1,Ambiguous/Mixed,ambiguous,0.7413366708279409,301
GSM4138117,30,1,Ambiguous/Mixed,ambiguous,0.7159646900492633,296
GSM4138118,30,1,Ambiguous/Mixed,ambiguous,0.8763687126764237,289
GSM4138144,30,1,Ambiguous/Mixed,ambiguous,0.8459239571052259,287
GSM4138143,30,1,Ambiguous/Mixed,ambiguous,0.7133280996865561,278
GSM4138161,30,1,Ambiguous/Mixed,ambiguous,0.6803113265196452,274
GSM4138158,30,1,Ambiguous/Mixed,ambiguous,0.8935264521283869,261
GSM4138111,30,1,Ambiguous/Mixed,ambiguous,0.7085263512863207,228
GSM4138129,30,1,Ambiguous/Mixed,ambiguous,0.7335433158629291,206
GSM4138133,30,1,Ambiguous/Mixed,ambiguous,0.7691153299144959,199
GSM4138150,30,1,Ambiguous/Mixed,ambiguous,0.9079758798328027,181
GSM4138148,30,1,Ambiguous/Mixed,ambiguous,0.8521602488867244,169
GSM4138164,30,1,Ambiguous/Mixed,ambiguous,0.8443590989389579,148
GSM4138131,30,6,Ambiguous/Mixed,ambiguous,0.7682032395968199,143
GSM4138121,30,1,Ambiguous/Mixed,ambiguous,0.6638236759829277,134
GSM4138141,30,6,Ambiguous/Mixed,ambiguous,0.7952867653063903,106
GSM4138115,30,1,Ambiguous/Mixed,ambiguous,0.7819385648593566,104
GSM4138113,30,1,Ambiguous/Mixed,ambiguous,0.7804483242893294,104
GSM4138157,30,1,Ambiguous/Mixed,ambiguous,0.7539122593855015,103
GSM4138159,30,1,Ambiguous/Mixed,ambiguous,0.7682724239630577,99
GSM4138119,30,1,Ambiguous/Mixed,ambiguous,0.6361524742919096,96
GSM4138139,30,2,Ambiguous/Mixed,ambiguous,0.7961367412640252,95
GSM4138135,30,2,Ambiguous/Mixed,ambiguous,0.7653531021815436,95
GSM4138161,30,6,Ambiguous/Mixed,ambiguous,0.8304340667496434,94
GSM4138145,30,6,Ambiguous/Mixed,ambiguous,0.845576246678304,82
GSM4138137,30,2,Ambiguous/Mixed,ambiguous,0.8119064649742959,76
GSM4138127,30,2,Ambiguous/Mixed,ambiguous,0.8426261721615418,69
GSM4138111,30,6,Ambiguous/Mixed,ambiguous,0.8201725075451367,68
GSM4138155,30,6,Ambiguous/Mixed,ambiguous,0.7829955920533075,67
GSM4138131,30,2,Ambiguous/Mixed,ambiguous,0.7358064287652736,65
GSM4138127,30,6,Ambiguous/Mixed,ambiguous,0.8758638792584821,54
GSM4138143,30,6,Ambiguous/Mixed,ambiguous,0.8955293513149145,54
GSM4138133,30,2,Ambiguous/Mixed,ambiguous,0.8527910778950858,45
GSM4138134,30,2,Ambiguous/Mixed,ambiguous,0.9827831242281437,44
GSM4138155,30,2,Ambiguous/Mixed,ambiguous,0.8633847202041531,43
GSM4138137,30,8,Ambiguous/Mixed,ambiguous,0.8953678523385644,41
GSM4138113,30,6,Ambiguous/Mixed,ambiguous,0.8886902881092114,41
GSM4138123,30,6,Ambiguous/Mixed,ambiguous,0.8975491904423045,38
GSM4138139,30,5,Ambiguous/Mixed,ambiguous,0.9824993066630621,38
GSM4138157,30,6,Ambiguous/Mixed,ambiguous,0.8737051310200528,36
GSM4138147,30,6,Ambiguous/Mixed,ambiguous,0.9040123123449252,36
GSM4138137,30,6,Ambiguous/Mixed,ambiguous,0.9439487672297008,35
GSM4138121,30,6,Ambiguous/Mixed,ambiguous,0.7652641769141582,35
GSM4138133,30,6,Ambiguous/Mixed,ambiguous,0.9241905363620143,34
GSM4138153,30,6,Ambiguous/Mixed,ambiguous,0.785162575102454,33
GSM4138111,30,2,Ambiguous/Mixed,ambiguous,0.8209473472485875,33
GSM4138145,30,2,Ambiguous/Mixed,ambiguous,0.948758392851149,32
GSM4138137,30,12,Ambiguous/Mixed,ambiguous,0.8675239026124313,31
GSM4138139,30,6,Ambiguous/Mixed,ambiguous,0.8921915936047949,31
GSM4138135,30,8,Ambiguous/Mixed,ambiguous,0.9010789959066603,31
GSM4138141,30,2,Ambiguous/Mixed,ambiguous,0.8521389730388483,31
GSM4138129,30,6,Ambiguous/Mixed,ambiguous,0.9076399884107678,30
GSM4138140,30,2,Ambiguous/Mixed,ambiguous,0.9964855240765781,29
GSM4138153,30,1,Ambiguous/Mixed,ambiguous,0.8991325257840511,29
GSM4138123,30,2,Ambiguous/Mixed,ambiguous,0.8965190405627718,28
GSM4138131,30,8,Ambiguous/Mixed,ambiguous,0.930113816758746,28
GSM4138161,30,2,Ambiguous/Mixed,ambiguous,0.8584255008553834,28
GSM4138110,30,2,Ambiguous/Mixed,ambiguous,1.0,28
GSM4138138,30,2,Ambiguous/Mixed,ambiguous,0.9762516938715836,28
GSM4138142,30,2,Ambiguous/Mixed,ambiguous,0.985981729151378,26
GSM4138135,30,6,Ambiguous/Mixed,ambiguous,0.9473772819075342,26
GSM4138115,30,6,Ambiguous/Mixed,ambiguous,0.9477485786815935,26
GSM4138126,30,2,Ambiguous/Mixed,ambiguous,0.9914917961608655,25
GSM4138155,30,8,Ambiguous/Mixed,ambiguous,0.9087763702640879,25
GSM4138135,30,12,Ambiguous/Mixed,ambiguous,0.9657166121204372,25
GSM4138122,30,6,Ambiguous/Mixed,ambiguous,0.9768014458863259,24
GSM4138128,30,6,Ambiguous/Mixed,ambiguous,0.9768014458863259,24
GSM4138136,30,2,Ambiguous/Mixed,ambiguous,0.9911614704446834,23
GSM4138143,30,5,Ambiguous/Mixed,ambiguous,0.9784757738661939,23
GSM4138125,30,2,Ambiguous/Mixed,ambiguous,0.8972570686831717,22
GSM4138161,30,15,Ambiguous/Mixed,ambiguous,0.9388481304507833,22
GSM4138110,30,6,Ambiguous/Mixed,ambiguous,0.9682768671231304,21
GSM4138139,30,7,Ambiguous/Mixed,ambiguous,0.9718429156003384,21
GSM4138151,30,6,Ambiguous/Mixed,ambiguous,1.0,21
GSM4138156,30,6,Ambiguous/Mixed,ambiguous,0.9518462660626058,20
GSM4138172,30,1,Ambiguous/Mixed,ambiguous,0.930074997282765,19
GSM4138134,30,6,Ambiguous/Mixed,ambiguous,0.9800243288401063,19
GSM4138132,30,2,Ambiguous/Mixed,ambiguous,1.0,19
GSM4138135,30,5,Ambiguous/Mixed,ambiguous,1.0,19
GSM4138121,30,2,Ambiguous/Mixed,ambiguous,0.9078623012486976,18
GSM4138116,30,2,Ambiguous/Mixed,ambiguous,0.9946937100302098,18
GSM4138131,30,12,Ambiguous/Mixed,ambiguous,0.9219064344943604,18
GSM4138133,30,12,Ambiguous/Mixed,ambiguous,0.9278475746486458,18
GSM4138130,30,8,Ambiguous/Mixed,ambiguous,0.9679873654629751,18
GSM4138111,30,5,Ambiguous/Mixed,ambiguous,0.9788876267029504,18
GSM4138159,30,6,Ambiguous/Mixed,ambiguous,0.9492457583526338,18
GSM4138131,30,5,Ambiguous/Mixed,ambiguous,0.9700972690342095,17
GSM4138126,30,6,Ambiguous/Mixed,ambiguous,0.9778344812876038,17
GSM4138112,30,8,Ambiguous/Mixed,ambiguous,0.9746629045941364,16
GSM4138171,30,6,Ambiguous/Mixed,ambiguous,0.9878199368794853,16
GSM4138155,30,5,Ambiguous/Mixed,ambiguous,0.9462142711821663,16
GSM4138152,30,6,Ambiguous/Mixed,ambiguous,0.9739221589639571,16
GSM4138141,30,12,Ambiguous/Mixed,ambiguous,0.9390981599497722,16
GSM4138134,30,8,Ambiguous/Mixed,ambiguous,0.9862119033167539,15
GSM4138115,30,12,Ambiguous/Mixed,ambiguous,0.9841135603882251,15
GSM4138147,30,1,Ambiguous/Mixed,ambiguous,0.958917617449581,15
GSM4138132,30,6,Ambiguous/Mixed,ambiguous,1.0,15
GSM4138156,30,2,Ambiguous/Mixed,ambiguous,0.9895976580669033,15
GSM4138127,30,8,Ambiguous/Mixed,ambiguous,1.0,15
GSM4138112,30,6,Ambiguous/Mixed,ambiguous,1.0,15
GSM4138130,30,2,Ambiguous/Mixed,ambiguous,1.0,15
