K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
8,1,B_T,-3.3712447698480243,0.0,0.0,prerank,-0.7526164502440971,0.0,95/123,17.22%,ARHGEF1;ACAP1;CORO1A;IL2RG;ARHGAP15;TMC8;ITGAL;WIPF1;LAPTM5;EVL;SEPTIN1;ADGRE5;IL16;RAC2;ARHGAP45;ARHGAP9;CD53;TBC1D10C;LTB;LSP1;HCLS1;SRGN;ZFP36;STK17B;CD37;SASH3;PIM2;ETS1;IL32;CYTIP;CD96;PTPRC;FYB1;FCMR;ZAP70;ARHGDIB;LCP1;LPXN;LIMD2;STK4;SPOCK2;CD3E;ITGB2;SH3KBP1;RIPOR2;CD52;CD3D;BIN2;IL7R;CXCR4;GIMAP4;GPSM3;LAT;SELL;PLAC8;CLEC2D;ITK;LCK;GIMAP7;CD48;IL2RB;CCL5;IRF1;DENND2D;GPR183;TSC22D3;CDC42SE2;GMFG;SEPTIN6;ISG20;RHOH;CD247;PTPN22;CD7;NKG7;SKAP1;CST7;RNF213;CD69;CD3G;TAGAP;PTGER4;TNFAIP3;TCF7;SAMD3;PRF1;SAMSN1;SH2D1A;RGS1;SLC2A3;PIK3IP1;GNG2;HCST;GPR65;GZMA,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,CTX_BIG_GROUPS_BRAIN_IMMUNE,-3.325292016953002,0.0,0.0,prerank,-0.767840068294991,0.0,72/97,12.04%,ARHGEF1;AKNA;ACAP1;CORO1A;IL2RG;ARHGAP15;TMC8;ITGAL;CD74;SEPTIN1;ADGRE5;IL16;RAC2;ARHGAP45;ARHGAP9;TBC1D10C;LTB;FOS;LSP1;HCLS1;SRGN;ZFP36;STK17B;STK10;CD37;ETS1;IL32;CYTIP;CD96;PTPRC;FYB1;FCMR;ARHGDIB;LCP1;FERMT3;LIMD2;ABI3;CD3E;ITGB2;PTPN6;RIPOR2;CD52;BIN2;RCSD1;GIMAP4;GPSM3;ICAM3;EVI2B;SP100;KLF2;SELL;PLAC8;CLEC2D;LCK;GIMAP7;CD48;LY9;IRF1;DENND2D;TSC22D3;SP110;DOK2;DUSP1;GMFG;ISG20;RHOH;CD7;SKAP1;BTN3A2;RNF213;CD69;TAGAP,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,LYMPHOID,-3.2167792214498845,0.0,0.0,prerank,-0.6861754041405597,0.0,165/238,21.62%,ARHGEF1;CORO1A;IL2RG;TMC8;SEPTIN1;RAC2;ARHGAP9;TRAF3IP3;TBC1D10C;LTB;JCHAIN;RASAL3;CD2;FMNL1;CD79A;IGKC;RASGRP2;STK17B;MYO1G;CD37;SASH3;IL32;CYTIP;CD96;ITGB7;FCMR;MZB1;CD27;TRBC2;ZAP70;ARHGDIB;PARP15;MAP4K1;MS4A1;ADAM19;IKZF3;LIMD2;CD3E;RIPOR2;TNFRSF13B;CD52;CD3D;IL7R;STK17A;POU2AF1;CXCR4;GPSM3;CD6;ICAM3;LAT;PTPN7;SP140L;ZBP1;IRF4;SLAMF1;PYHIN1;FCRL2;SELL;ITK;THEMIS;LCK;BLK;MFNG;FCRL5;TIGIT;CARD11;GIMAP7;CD22;CCR6;GIMAP2;CD48;NIBAN3;FCRL1;IL2RB;LY9;CCR4;CD28;SLAMF6;AGAP2;DENND2D;CD5;P2RY10;KLRK1;SP110;CD19;ISG20;RHOH;CD8A;RASGRP1;PAX5;CD247;STAT4;CD7;P2RX5;NKG7;CD79B;TESPA1;SIRPG;GPR174;SKAP1;BTN3A2;ALOX5AP;CDHR1;CST7;SLC25A45;SLFN12L;IL21R;CD69;CD3G;TAGAP;GBP5;OXNAD1;RNF125;CXCR5;ICOS;CCR7;SIT1;TMEM156;PRKCQ;DGKA;CXCR6;TCF7;FCRL3;SH2D2A;SAMD3;S1PR4;PRF1;RHOF;CXCR3;CNR2;GRK6;GPR171;SPIB;TRAT1;SH2D1A;SCML4;LAX1;CD40LG;CD72;UBASH3A;PTGDR;STAP1;MATK;GZMK;GZMM;GZMA;TXK;ZNF831;CXorf65;TRGC2;FCRLA;IGHG1;FOXP3;KLRC4;DTX1;SHISAL2A;IL2RA;EOMES;CTLA4;GATA3;KLRB1;FLT3LG;GPR18;FASLG;APOBEC3D,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,INTESTINE_ADULT_CI_MESENCHYMAL,-3.0755930896669303,0.0,0.0,prerank,-0.6364778541022139,0.0,173/261,16.94%,ACAP1;CORO1A;ARHGAP15;TMC8;ITGAL;ARHGAP4;WIPF1;LAPTM5;IKZF1;SEPTIN1;IL16;GPR15;DOCK2;ARHGAP9;TRAF3IP3;CD53;TBC1D10C;RASAL3;CD2;ITGA4;ARHGAP30;LSP1;ANKRD44;HCLS1;SRGN;CD79A;CYTH4;PARVG;NLRP1;MYO1G;CD37;SASH3;ADA2;CYTIP;PTPRC;APBB1IP;ITGB7;FYB1;FCMR;ADAM28;MZB1;DOCK8;CD27;ZAP70;ARHGDIB;FGD2;IL10RA;LCP1;MAP4K1;ADAM19;CCDC69;SP140;SLAMF7;LIMD2;NCKAP1L;PECAM1;ABI3;CHST11;ANXA6;SPOCK2;CD3E;ITGB2;PPP1R16B;SFMBT2;PRDM1;TNFRSF13B;CD52;INPP5D;CD3D;IL7R;RCSD1;POU2AF1;GIMAP4;GPSM3;PTPN7;KLHL6;EVI2B;GLIPR1;ZBP1;IRF4;SLAMF1;TRPV2;FCRL2;SLA;PRKCB;CYBB;ALOX5;LCK;BLK;ADAM8;FCRL5;DERL3;FYN;CD300A;EMB;CEP85L;CD48;NCF4;LY9;ELMO1;ERN1;KCNA3;C16orf54;KCNAB2;CSF2RB;GPR183;SELPLG;P2RY10;DOK2;CD19;ARHGAP25;GMFG;ADGRG5;SEPTIN6;ISG20;RHOH;AIM2;IGFLR1;WAS;POU2F2;STAT4;CD7;P2RX5;FGL2;DUSP5;NKG7;MEF2C;IL12RB1;CD79B;GLCCI1;LILRB1;SKAP1;SELENOM;ALOX5AP;THEMIS2;ATP8B2;RASSF5;CST7;RASGRP3;CD69;TAGAP;SUSD3;BTK;PDK1;RASA3;RELT;EVI2A;SIT1;TMEM156;EAF2;IL27RA;PDE4B;ITGA8;HVCN1;ICAM1;RUNX2;SAMSN1;LAX1;FCGR2B;CPNE5;DENND5B;RGS1;APOBEC3G;DAPP1;SLC7A7;SLC2A3;SYNE3;GNG2;HCST;STAP1;S100A4;CSGALNACT2;GPR65,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,ADRENAL_LYMPHOID,-3.0489739702471983,0.0,0.0,prerank,-0.6825362857515281,0.0,104/133,23.14%,ACAP1;IL2RG;SEPTIN1;TRAF3IP3;TBC1D10C;LTB;JCHAIN;CD2;CD79A;IGKC;MYO1G;IL32;CYTIP;CD96;FCMR;MZB1;CD27;TRBC2;ZAP70;MS4A1;IKZF3;SLAMF7;HSH2D;CD3E;SULT1B1;CD52;CD3D;IL7R;IRF4;SLAMF1;PYHIN1;FCRL2;SELL;PLAC8;ITK;THEMIS;LCK;BLK;ADAM8;FCRL5;TIGIT;CARD11;CCR6;NIBAN3;FCRL1;IL2RB;LY9;SLAMF6;CD5;P2RY10;KLRK1;CD19;BIRC3;ISG20;RHOH;CD8A;RASGRP1;PAX5;CD247;PTPN22;CD7;P2RX5;NKG7;CD79B;SKAP1;CST7;SLFN12L;CD3G;GBP5;CXCR5;ICOS;CCR7;SIT1;TCF7;FCRL3;SH2D2A;PRF1;GPR171;SPIB;TRAT1;SH2D1A;LAX1;SLFN5;UBASH3A;PTGDR;MATK;GZMK;GZMM;GZMA;CCDC88C;SYTL3;ZNF831;CD244;FCRLA;COL4A4;IL2RA;EOMES;CRIP1;KLRB1;GPR18;RUNX3;GZMH;DTHD1;IGHM,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,KIDNEY_LYMPHOID,-3.0304001076458773,0.0,0.0,prerank,-0.6652591910737999,0.0,103/143,22.20%,ACAP1;IL2RG;SEPTIN1;LTB;CD2;CD79A;IGKC;CARMIL2;MYO1G;SASH3;FCMR;CD27;TRBC2;ZAP70;MS4A1;IKZF3;CD3E;CD52;CD3D;IL7R;STK17A;POU2AF1;CXCR4;SLAMF1;PYHIN1;FCRL2;ITK;THEMIS;LCK;BLK;FCRL5;TIGIT;CCDC141;CCR6;NIBAN3;FCRL1;IL2RB;LY9;C16orf54;SLAMF6;DENND2D;CD5;P2RY10;CD19;ISG20;RHOH;CD8A;RASGRP1;PAX5;CD247;PTPN22;TTN;CD7;GPR68;P2RX5;NKG7;CD79B;TESPA1;SIRPG;SKAP1;CST7;PBXIP1;SLFN12L;IL21R;CD69;CD3G;CXCR5;ICOS;CCR7;SIT1;TNFSF14;DGKA;TCF7;FCRL3;SH2D2A;SAMD3;S1PR4;PRF1;CNR2;GPR171;TRAT1;SH2D1A;SCML4;LAX1;SLFN5;APOBEC3G;MATK;GZMK;GZMM;GZMA;ZNF831;FOXP3;SHISAL2A;IL2RA;EOMES;PLEKHF1;CRIP1;KLRB1;FLT3LG;GPR18;GFI1;RUNX3;LRRN3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,CTX_BRAIN_B,-2.997947804740437,0.0,0.0,prerank,-0.7651005220094077,0.0,47/64,11.82%,ATP2A3;ACAP1;CORO1A;IL2RG;ARHGAP15;CD74;SEPTIN1;RAC2;LTB;LSP1;CD79A;CD37;PIM2;CYTIP;FCMR;MZB1;MS4A1;IKZF3;SP140;LIMD2;PTPN6;RIPOR2;CD52;CXCR4;FCRL2;PLAC8;CLEC2D;ALOX5;CD22;BANK1;CD48;NIBAN3;FCRL1;LY9;SP110;CD19;BIRC3;SEPTIN6;ISG20;RHOH;PAX5;TTN;P2RX5;CD55;CD79B;RALGPS2;CD69,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,MHC_II_POS_B,-2.991431057084857,0.0,0.0,prerank,-0.7274038715780375,0.0,52/76,13.30%,ITM2C;CORO1A;LAPTM5;LTB;CD79A;CD37;FCMR;CIITA;PARP15;MS4A1;SP140;LIMD2;HSH2D;PTPN6;RIPOR2;CD52;RCSD1;POU2AF1;CXCR4;EVI2B;IRF8;KLF2;FCRL2;SELL;PLAC8;CLEC2D;PRKCB;CYBB;MPEG1;SMAP2;CD22;BANK1;NIBAN3;FCRL1;RNASET2;CYFIP2;CD19;BIRC3;SEPTIN6;ISG20;PAX5;POU2F2;AEBP1;TTN;P2RX5;CD79B;TLR10;RALGPS2;CXXC5;TLR6;CCR7;MAP3K8,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,OLFACTORY_NEUROEPITHELIUM_CD8_T,-2.9815904312519708,0.0,0.0,prerank,-0.7454862005171548,0.0,54/67,17.80%,ACAP1;CORO1A;IL2RG;LAPTM5;EVL;RAC2;TRAF3IP3;TBC1D10C;CD2;TRAC;LSP1;STK17B;IL32;CYTIP;CD96;PTPRC;FYB1;TRBC2;ARHGDIB;LCP1;TRBC1;STK4;CD3E;CD52;CD3D;IL7R;STK17A;CXCR4;JAML;CLEC2D;LCK;CD48;CCL5;TSC22D3;GMFG;CD8A;PTPN22;CD7;NKG7;ALOX5AP;CST7;CD69;CD3G;TAGAP;PTGER4;TNFAIP3;CXCR6;SAMSN1;RORA;RGS1;HCST;GZMM;GZMA;SYTL3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
8,1,INTESTINE_LYMPHOID,-2.956058150711027,0.0,0.0,prerank,-0.6542956010795343,0.0,88/129,21.54%,ACAP1;IL2RG;SEPTIN1;TBC1D10C;LTB;CD2;CD79A;MYO1G;CD96;TRBC2;ZAP70;MS4A1;IKZF3;CD3E;NLRC3;CD52;CD3D;IL7R;CD6;PTPN7;SLAMF1;PYHIN1;ITK;THEMIS;LCK;BLK;CARD11;IL2RB;LY9;CCR4;SLAMF6;DENND2D;CD5;KLRK1;CD8A;PAX5;CD247;PTPN22;STAT4;CD7;GPR68;NKG7;CD79B;TESPA1;SIRPG;SKAP1;CST7;SLFN12L;IL21R;CD69;CD3G;GBP5;CXCR5;ICOS;CCR7;SIT1;CXCR6;TCF7;SH2D2A;S1PR4;PRF1;CXCR3;SLA2;GPR171;TRAT1;SH2D1A;SCML4;LAX1;CD40LG;UBASH3A;PTGDR;STAP1;MATK;GZMK;GZMM;GZMA;TXK;TRGC2;COL4A4;SHISAL2A;IL2RA;EOMES;PLEKHF1;GATA3;KLRD1;KLRB1;GPR18;FASLG,anal_pc5_c21_S1.filtered.gene_spectra_score.k_8.dt_0_01.txt
