K,GEP,pathway,NES,pval,fdr,Name,ES,FWER p-val,Tag %,Gene %,Lead_genes,spectra_file
17,1,INTESTINE_ADULT_CI_MESENCHYMAL,-3.707443761733299,0.0,0.0,prerank,-0.7988937444765516,0.0,204/261,13.84%,CORO1A;LSP1;LAPTM5;WIPF1;ACAP1;ARHGAP15;TMC8;IKZF1;ITGAL;SEPTIN1;DOCK2;ARHGAP4;CD53;IL16;GPR15;SRGN;ARHGAP9;ANKRD44;ARHGAP30;CD79A;HCLS1;TRAF3IP3;TBC1D10C;NLRP1;LIMD2;ITGA4;RASAL3;CHST11;ADA2;LCP1;CYTH4;PARVG;CD37;SASH3;MYO1G;ARHGDIB;PTPRC;APBB1IP;CD27;MZB1;CD2;ITGB7;POU2AF1;CCDC69;CYTIP;FCMR;FYB1;IL10RA;PECAM1;FGD2;KLHL6;ADAM28;ISG20;ZAP70;ADAM19;SP140;PRDM1;ANXA6;INPP5D;MAP4K1;SLAMF7;DOCK8;ZBP1;NCKAP1L;ITGB2;CD52;SPOCK2;SFMBT2;SEPTIN6;CD3E;TNFRSF13B;PPP1R16B;ALOX5;FYN;ABI3;ZEB2;RCSD1;GPSM3;GLIPR1;CD3D;IRF4;GIMAP4;EMP3;ATP8B2;DERL3;EVI2B;PTPN7;ST8SIA4;FCRL2;PLEKHO1;IL7R;SLAMF1;KCNAB2;COL18A1;PRKCB;CSF2RB;BLK;TRPV2;SLA;PDK1;CD300A;GLCCI1;LCK;RELT;CD48;TRIB2;CD19;SKAP1;AIM2;ENO2;RUNX2;ADAM8;P2RX5;NCF4;LY9;RASA3;FCRL5;ARHGAP25;P2RY10;C16orf54;GPR183;POU2F2;ELMO1;SLC12A4;SELPLG;CYBB;IGFLR1;CEP85L;DOK2;CHST15;GMFG;S100A4;FGL2;CDK14;KCNA3;RHOH;THEMIS2;RASSF5;CD79B;RASGRP3;SUSD3;OAS2;WAS;MX2;RHOQ;APOBEC3G;ALOX5AP;ADGRG5;EAF2;CD7;BTK;CSGALNACT2;NKG7;IL12RB1;CPNE5;ZEB1;DAPP1;STAT4;CLEC2B;TP53INP1;EVI2A;CERCAM;SIT1;MEF2C;TAGAP;SEC14L1;CST7;SLC7A7;NFATC1;TMEM156;CD69;ICAM1;DUSP5;DENND5B;LAX1;SAMSN1;LILRB1;ST3GAL1;SYNE3;BASP1;CCDC88A;HVCN1;WNT10A;EMB;RGS1;FLT3LG;HHEX;RUNX3;SLC2A3;NUGGC;GNG2;COL4A4;GPR65;TNFRSF17;NIBAN1;CLIP4;P2RX1;DOK3;HCST;ERN1;IL27RA;ITGA8;LY96;STAP1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,CTX_BIG_GROUPS_BRAIN_IMMUNE,-3.2977050971479027,0.0,0.0,prerank,-0.8156377319922089,0.0,80/97,13.62%,ARHGEF1;CORO1A;LSP1;ACAP1;ARHGAP15;TMC8;AKNA;ITGAL;ARHGAP45;SEPTIN1;IL16;IL32;RAC2;SRGN;ARHGAP9;HCLS1;TBC1D10C;LIMD2;LTB;STK17B;LCP1;CD37;IL2RG;ARHGDIB;PTPRC;CLEC2D;CD74;ETS1;CYTIP;FCMR;PLAC8;FYB1;CD96;ISG20;KLF2;ITGB2;CD52;RNF213;PTPN6;CD3E;TSC22D3;ABI3;SP100;RCSD1;GPSM3;RIPOR2;BIN2;GIMAP4;SP110;EMP3;EVI2B;STK10;SELL;ANXA1;GIMAP7;LCK;CD48;SKAP1;LY9;DOK2;GMFG;S100A4;RHOH;ICAM3;SYTL1;UCP2;CD7;IRF1;ZFP36;CLEC2B;TAGAP;CD69;ISG15;FERMT3;DUSP1;PIP4K2A;XAF1;HCST;BTN3A2;SH2D1A,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,B_T,-3.1860603131680993,0.0,0.0,prerank,-0.7941408068786225,0.0,96/123,13.94%,EVL;ARHGEF1;CORO1A;LSP1;LAPTM5;WIPF1;ACAP1;ARHGAP15;TMC8;ITGAL;ARHGAP45;SEPTIN1;CD53;IL16;IL32;RAC2;SRGN;ARHGAP9;HCLS1;TBC1D10C;LIMD2;LTB;STK17B;LCP1;CD37;SASH3;IL2RG;PIM2;ARHGDIB;PTPRC;CLEC2D;CXCR4;ETS1;CYTIP;FCMR;PLAC8;FYB1;CD96;ISG20;ZAP70;STK4;ITGB2;CD52;RNF213;SPOCK2;SEPTIN6;CD3E;LPXN;TSC22D3;LAT;GPSM3;RIPOR2;CD3D;BIN2;GIMAP4;IL7R;SELL;GIMAP7;TNFAIP3;LCK;CD48;ITK;SKAP1;CCL5;GPR183;TCF7;IL2RB;GMFG;RHOH;ARL4C;CD247;UCP2;CD7;IRF1;ZFP36;NKG7;CLEC2B;TAGAP;CST7;CD69;ISG15;SAMSN1;CD3G;RGS1;PIP4K2A;RUNX3;SLC2A3;PRKCH;PTPN22;GNG2;GPR65;PIK3IP1;HCST;SH2D1A;PRF1;SAMD3,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,CTX_BRAIN_NAIVE_LIKE_T,-3.0786206437533767,0.0,0.0,prerank,-0.7397614688848678,0.0,84/110,15.98%,ARHGEF1;CORO1A;LSP1;ACAP1;ARHGAP15;SEPTIN1;IL16;IL32;RAC2;TRAF3IP3;TBC1D10C;LIMD2;LTB;STK17B;IL2RG;PIM2;ARHGDIB;PTPRC;DGKA;CD27;CLEC2D;CD2;CXCR4;ETS1;CYTIP;FCMR;PLAC8;FGD3;CD96;ISG20;ZAP70;STK4;CD52;SEPTIN6;CD3E;TSC22D3;LAT;GPSM3;RIPOR2;CD3D;GIMAP4;EMP3;IL7R;CD6;SELL;ANXA1;GIMAP7;JAML;TNFAIP3;LCK;CD48;ITK;SKAP1;THEMIS;LY9;C16orf54;TCF7;GMFG;RHOH;ARL4C;ICAM3;SYTL1;CD5;CD7;GBP2;TESPA1;CCR7;CD69;CYFIP2;CD3G;FLT3LG;ICOS;PRKCH;PIK3IP1;GPR171;BTN3A2;IL27RA;SH2D1A;MAL;SAMD3;CAMK4;TRAT1;HPGD;CD40LG,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,LYMPHOID,-3.0448721742569993,0.0,0.0,prerank,-0.6632629736052778,0.0,156/238,18.92%,ARHGEF1;CORO1A;TMC8;SEPTIN1;IL32;RAC2;JCHAIN;ARHGAP9;CD79A;TRAF3IP3;TBC1D10C;FMNL1;LIMD2;LTB;STK17B;IGKC;RASAL3;CD37;SASH3;MYO1G;RASGRP2;IL2RG;ARHGDIB;DGKA;CD27;MZB1;CD2;ITGB7;CXCR4;POU2AF1;CYTIP;FCMR;TRBC2;CD96;ISG20;ZAP70;MS4A1;ADAM19;STK17A;MAP4K1;IKZF3;ZBP1;CD52;CD3E;TNFRSF13B;PARP15;LAT;CD22;GPSM3;RIPOR2;CD3D;IRF4;SP110;PTPN7;FCRL2;IL7R;SLAMF1;CD6;SELL;BLK;GIMAP7;PYHIN1;CARD11;LCK;CD48;CD19;FCRL1;ITK;SKAP1;THEMIS;NIBAN3;PAX5;RHOF;P2RX5;RASGRP1;LY9;FCRL5;TIGIT;P2RY10;AGAP2;SLAMF6;MFNG;TCF7;IL2RB;CD28;CCR6;CCR4;GBP5;RHOH;CD79B;OAS2;ARL4C;ICAM3;ALOX5AP;CD247;CD8A;CD5;CD7;NKG7;KLRK1;CXCR5;SIRPG;GIMAP2;STAT4;TESPA1;SIT1;IL21R;TAGAP;CST7;TMEM156;CCR7;CD69;LAX1;GPR174;GRK6;CD3G;SLFN12L;CNR2;SP140L;FLT3LG;ICOS;RUNX3;DTX1;FCRL3;S1PR4;CXCR3;GPR171;BTN3A2;BCL11B;PRKCQ;SH2D1A;FCRLA;PRF1;STAP1;SAMD3;SHISAL2A;UBASH3A;EBF1;GZMA;CXCR6;TRAT1;SH2D2A;CD40LG;CD72;CXorf65;IL2RA;FOXP3;APOBEC3D;SCML4;GZMK;ZNF831;TRGC2;GZMM;GPR18;CTLA4;TXK,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,INTESTINE_ADULT_CJ_IMMUNE,-3.0032982879048444,0.0,0.0,prerank,-0.6281901149210318,0.0,313/381,35.62%,CHST11;COL6A2;ETS1;COL3A1;PECAM1;A2M;COL1A2;ADAM28;ADAM19;ANXA6;C1R;C1S;MAF;FBLN1;PPP1R16B;DCN;ITGA5;ENG;ZEB2;CD4;COL6A1;LUM;COL6A3;COL5A1;COL18A1;ANXA1;TIMP2;RIPOR1;GIMAP7;TRPV2;CXCL12;FLNA;SPARC;FBN1;MFAP4;COL1A1;ITPR1;PMP22;RFTN1;FSTL1;LAMA4;COL14A1;ELMO1;EGFL7;MMP2;SLC12A4;APOE;EFEMP1;IGFBP7;CD93;NID1;EMILIN1;MXRA5;ADAMDEC1;AEBP1;CDH5;MX2;TIMP3;CSF1;ITIH5;PLXND1;CFH;MCTP1;ABCA8;PCOLCE;COL15A1;GIMAP6;ZEB1;COL5A2;COL4A1;PLEK;ADGRA2;OBSCN;PTGS1;CCDC80;GIMAP8;FBLN5;CALD1;MGP;VWF;COL4A2;ZNF521;ABI3BP;IFI44L;EHD2;CLDN5;VCAN;RAMP3;CDH11;LBH;HEG1;GGT5;TSPAN4;DCHS1;RAB8B;NRP1;THY1;SERPING1;MMRN2;MXRA8;SLC2A3;RBMS3;IL1R1;CD34;BMP4;CCL11;KIFC3;CRISPLD2;ADAM33;ANGPTL2;THBD;BGN;FOXF1;PDGFRB;ECSCR;MRC2;LIMS2;TNS2;SNED1;TSPAN11;ZCCHC24;RBP5;PLVAP;CLEC14A;RAMP2;DKK3;TEK;ADAMTS1;RASIP1;SFRP1;LTBP2;GNG11;ACSL4;CYGB;OLFML3;NNMT;CLMP;TGFBI;PDLIM7;COL5A3;CD36;ARHGEF15;EFEMP2;TNFAIP2;LIFR;SPARCL1;PAPPA;PCDH18;CAV1;PDGFRA;GJA1;FGD5;TNS1;LRRC32;PREX2;RHOJ;IGFBP3;CCDC102B;EMID1;COLEC12;KANK3;SULF1;TMEM273;SCARA5;UNC5C;LHFPL6;CNRIP1;LDB2;GBP4;CCL2;GPX3;PTPRS;CALCRL;CRIP2;AXL;TCF4;SLC15A3;JAM3;ARHGAP29;IGFBP5;TPM2;RBPMS;IL33;EMCN;TMEM204;GLI3;TMEM119;ADH1B;JAM2;IGDCC4;APLNR;SERPINF1;CLEC3B;FLT1;ENPP2;ANTXR1;PLAT;PTPRM;TFPI;PDE1C;KIRREL1;CCM2L;SOX18;MMP19;LRRN3;CPED1;EDNRB;RFLNB;SCARF2;ITGA11;MFGE8;LAMC1;MCAM;LAMA5;MYL9;OLFML2A;SHANK3;ROBO4;ISLR;TSPAN2;ADGRF5;KIAA1755;HTRA1;FRMD6;A4GALT;MYCT1;ECM1;NEGR1;FKBP10;CAVIN1;LAMC3;CXCL14;ALDH1A3;CLEC11A;ESAM;BCL6B;COL12A1;CAVIN2;COL13A1;GPC6;SGIP1;PLAU;TGM2;PDPN;FGFR1;SCN7A;THSD1;MAMDC2;C11orf96;DLC1;SDC3;MXRA7;FILIP1L;CYBRD1;MAPK10;TMTC1;NES;TMEM47;ACTA2;GJA4;IGFBP6;RYR3;JCAD;PDE2A;SAMD4A;PPP1R14A;PEAR1;SGTB;TGFBR3;FAM20C;SOBP;FAM13C;SNAI2;PAM;PDGFD;TSHZ2;FAM107A;PDE1A;STMN2;LOX;TSHZ3;PGF;SGCD;ARHGEF17;IFIT5;GLIS2;SYNPO2;FXYD6;WWTR1;CSPG4;SEPTIN4;CYYR1;PTN;ADGRL3;RAI14;CSF3R;GUCY1A1;LMOD1;SYNM;NEXN;RGS5;ACKR3;HS6ST1;FHL1;NOTCH3;EGFLAM;PXDN;GASK1B;PDLIM4;ABLIM3;JAK2;STEAP4;ADAMTS5,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,CL12_T_LYMPHOCYTE_NK,-2.97185720901394,0.0,0.0,prerank,-0.8039434520114446,0.0,48/65,10.18%,CORO1A;LAPTM5;WIPF1;CD53;IL32;SRGN;LTB;TRAC;IL2RG;ARHGDIB;PTPRC;CLEC2D;CD2;CXCR4;CYTIP;TRBC2;ISG20;STK4;STK17A;CD52;SPOCK2;TSC22D3;FYN;TRBC1;GLIPR1;FNBP1;CD3D;EMP3;EVI2B;IL7R;CD6;ANXA1;GIMAP7;TNFAIP3;RORA;CCL5;GPR183;S100A4;BIRC3;ALOX5AP;CD7;CLDND1;EVI2A;TSPYL2;CST7;PBXIP1;CD69;SAMSN1,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,SPLEEN_LYMPHOID,-2.95882872796004,0.0,0.0,prerank,-0.729762756496009,0.0,67/93,14.50%,ACAP1;CD79A;IGKC;CD37;CD27;MZB1;CD2;POU2AF1;FCMR;PLAC8;CD96;MS4A1;SP140;STK17A;IKZF3;CD52;PLCG2;TNFRSF13B;PARP15;ALOX5;CD22;CD3D;FCRL2;SLAMF1;BLK;PYHIN1;CARD11;LCK;FCRL1;THEMIS;NIBAN3;PAX5;RASGRP1;LY9;FCRL5;TNFRSF13C;TIGIT;P2RY10;SLAMF6;IL2RB;CCR6;RHOH;SYTL1;ALOX5AP;CD247;ADGRG5;CD8A;CD5;TLR10;CXCR5;SIRPG;TAGAP;TMEM154;CCR7;CYFIP2;CD3G;EMB;CNR2;DTX1;PTPN22;FCRL3;RALGPS2;BCL11B;SH2D1A;STAP1;SAMD3;SHISAL2A,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,CTX_BRAIN_B,-2.9220561439128834,0.0,0.0,prerank,-0.7714210570414762,0.0,44/64,8.24%,CORO1A;LSP1;ACAP1;ARHGAP15;SEPTIN1;RAC2;CD79A;LIMD2;LTB;CD37;IL2RG;PIM2;CLEC2D;MZB1;CD74;CXCR4;CYTIP;FCMR;PLAC8;ISG20;MS4A1;SP140;IKZF3;CD52;PTPN6;SEPTIN6;ALOX5;CD22;RIPOR2;SP110;FCRL2;CD48;CD19;BANK1;FCRL1;NIBAN3;PAX5;P2RX5;LY9;RHOH;CD79B;SYTL1;BIRC3;TTN,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
17,1,OLFACTORY_NEUROEPITHELIUM_CD8_T,-2.9209914564760364,0.0,0.0,prerank,-0.7719516328550686,0.0,51/67,12.08%,EVL;CORO1A;LSP1;LAPTM5;ACAP1;IL32;RAC2;TRAF3IP3;TBC1D10C;STK17B;TRAC;LCP1;IL2RG;ARHGDIB;PTPRC;CLEC2D;CD2;CXCR4;CYTIP;FYB1;TRBC2;CD96;STK4;STK17A;CD52;CD3E;TSC22D3;TRBC1;CD3D;IL7R;JAML;TNFAIP3;LCK;CD48;RORA;CCL5;GMFG;ARL4C;ALOX5AP;CD8A;CD7;NKG7;TAGAP;CST7;CD69;SAMSN1;CD3G;SYTL3;RGS1;RUNX3;PTPN22,anal_pc5_c21_S1.filtered.gene_spectra_score.k_17.dt_0_01.txt
